__time,/debug/pb,/debug/pr,/debug/theta_g,/debug/theta_t,acc_g,vel_g
1784280964.702756,10300.000000000,372.000000000,1.301127315,0.360557407,,
1784280964.712817,10254.000000000,311.000000000,1.301127315,0.360557407,,-0.002392971
1784280964.722699,10325.000000000,410.000000000,1.301151276,0.360581368,0.301376390,0.001201463
1784280964.732717,10314.000000000,388.000000000,1.301199198,0.360581368,0.301766427,0.003612206
1784280964.742756,10312.000000000,388.000000000,1.301175237,0.360581368,-0.000341063,0.001194622
1784280964.752667,10281.000000000,377.000000000,1.301175237,0.360581368,-0.241263978,-0.001201047
1784280964.762693,10357.000000000,427.000000000,1.301103354,0.360581368,-0.240774676,-0.003605597
1784280964.772668,10255.000000000,341.000000000,1.301127315,0.360557407,-0.059742462,-0.002395966
1784280964.782661,10228.000000000,314.000000000,1.301127315,0.360557407,0.240655888,0.001199943
1784280964.792697,10304.000000000,404.000000000,1.301175237,0.360581368,0.239082291,0.002392629
1784280964.802663,10306.000000000,356.000000000,1.301175237,0.360581368,0.059797668,0.002395966
1784280964.812691,10347.000000000,422.000000000,1.301175237,0.360557407,-0.119670095,0.000000000
1784280964.822812,10289.000000000,365.000000000,1.301103354,0.360557407,-0.295961376,-0.003567498
1784280964.832685,10335.000000000,383.000000000,1.301127315,0.360557407,-0.119871289,-0.002396766
1784280964.842736,10239.000000000,332.000000000,1.301127315,0.360581368,0.239420581,0.001202642
1784280964.852638,10269.000000000,318.000000000,1.301199198,0.360557407,0.300693160,0.003602753
1784280964.862687,10258.000000000,324.000000000,1.301175237,0.360581368,0.060109485,0.002401922
1784280964.872726,10253.000000000,345.000000000,1.301175237,0.360581368,-0.238717526,-0.001192765
1784280964.882674,10274.000000000,349.000000000,1.301103354,0.360557407,-0.300113489,-0.003596479
1784280964.892775,10273.000000000,345.000000000,1.301103354,0.360581368,-0.119347386,-0.003585487
1784280964.902650,10335.000000000,399.000000000,1.301127315,0.360581368,0.240088168,0.001199499
1784280964.912707,10337.000000000,380.000000000,1.301199198,0.360581368,0.421125350,0.004808497
1784280964.922657,10328.000000000,385.000000000,1.301175237,0.360581368,0.059770645,0.002395309
1784280964.932639,10328.000000000,410.000000000,1.301175237,0.360581368,-0.301560951,-0.001202153
1784280964.942656,10287.000000000,361.000000000,1.301103354,0.360557407,-0.299496786,-0.003594335
1784280964.952628,10363.000000000,395.000000000,1.301127315,0.360581368,-0.059792087,-0.002397366
1784280964.962647,10277.000000000,324.000000000,1.301127315,0.360581368,0.239755455,0.001198597
1784280964.972638,10359.000000000,407.000000000,1.301175237,0.360557407,0.239498418,0.002394938
1784280964.982651,10281.000000000,350.000000000,1.301175237,0.360557407,0.059843514,0.002395681
1784280964.992640,10314.000000000,380.000000000,1.301175237,0.360557407,-0.119732764,0.000000000
1784280965.002641,10242.000000000,319.000000000,1.301103354,0.360557407,-0.299709703,-0.003595792
1784280965.012675,10324.000000000,367.000000000,1.301103354,0.360557407,-0.179092952,-0.003588004
1784280965.022687,10304.000000000,340.000000000,1.301103354,0.360581368,0.179379224,0.000000000
1784280965.032643,10325.000000000,403.000000000,1.301175237,0.360581368,0.359958378,0.003599828
1784280965.042634,10324.000000000,384.000000000,1.301151276,0.360557407,0.120445088,0.002402496
1784280965.052665,10337.000000000,387.000000000,1.301151276,0.360557407,-0.239569558,-0.001196756
1784280965.062639,10335.000000000,402.000000000,1.301103354,0.360557407,-0.239844725,-0.002395538
1784280965.072636,10294.000000000,356.000000000,1.301103354,0.360581368,-0.060229784,-0.002399599
1784280965.082645,10306.000000000,363.000000000,1.301103354,0.360581368,0.119739895,0.000000000
1784280965.092635,10242.000000000,317.000000000,1.301175237,0.360581368,0.299705550,0.003594292
1784280965.102629,10302.000000000,373.000000000,1.301151276,0.360557407,0.119994309,0.002397996
1784280965.112642,10341.000000000,397.000000000,1.301175237,0.360557407,-0.179654808,0.000000000
1784280965.122655,10285.000000000,328.000000000,1.301103354,0.360557407,-0.239243401,-0.002393028
