__time,/debug/pb,/debug/pr,/debug/theta_g,/debug/theta_t,__time,acc_g,vel_g
1784218805.175545,9725.000000000,337.000000000,0.890499830,0.188895360,1784218805.175544977,-0.482145764,-0.004803501
1784218805.185811,9766.000000000,360.000000000,0.890499830,0.188919321,1784218805.185811043,-0.057942930,-0.003569907
1784218805.195587,9773.000000000,363.000000000,0.890643656,0.188895360,1784218805.195586920,0.597711341,0.007176080
1784218805.205642,9751.000000000,373.000000000,0.890619695,0.188895360,1784218805.205641985,0.484791398,0.006044194
1784218805.215649,9769.000000000,416.000000000,0.890595734,0.188871384,1784218805.215648890,-0.476747871,-0.002388649
1784218805.225598,9692.000000000,326.000000000,0.890523791,0.188895360,1784218805.225598097,-0.543717857,-0.004805912
1784218805.235573,9747.000000000,377.000000000,0.890499830,0.188895360,1784218805.235573053,-0.121705654,-0.004813503
1784218805.245482,9738.000000000,385.000000000,0.890499830,0.188919321,1784218805.245481968,0.181090244,-0.001205007
1784218805.255362,9678.000000000,318.000000000,0.890619695,0.188943297,1784218805.255362034,0.549339206,0.006057229
1784218805.265641,9715.000000000,350.000000000,0.890619695,0.188871384,1784218805.265640974,0.354736570,0.005946045
1784218805.275661,9752.000000000,371.000000000,0.890619695,0.188871384,1784218805.275660992,-0.298400980,0.000000000
1784218805.285517,9773.000000000,408.000000000,0.890523791,0.188871384,1784218805.285516977,-0.541926892,-0.004825166
1784218805.295503,9723.000000000,358.000000000,0.890523791,0.188895360,1784218805.295502901,-0.243589625,-0.004833341
1784218805.305595,9798.000000000,449.000000000,0.890499830,0.188919321,1784218805.305594921,0.180884705,-0.001193417
1784218805.315628,9658.000000000,306.000000000,0.890643656,0.188895360,1784218805.315628052,0.536121056,0.005956048
1784218805.325561,9731.000000000,372.000000000,0.890643656,0.188871384,1784218805.325561047,0.420548868,0.007203415
1784218805.335626,9639.000000000,289.000000000,0.890619695,0.188871384,1784218805.335625887,-0.357750269,-0.001198183
1784218805.345626,9700.000000000,328.000000000,0.890547752,0.188871384,1784218805.345626116,-0.597219849,-0.004779700
1784218805.355719,9779.000000000,385.000000000,0.890523791,0.188871384,1784218805.355719090,-0.177909322,-0.004772951
1784218805.365689,9794.000000000,407.000000000,0.890499830,0.188943297,1784218805.365689039,0.119180451,-0.002388563
1784218805.375611,9766.000000000,393.000000000,0.890643656,0.188895360,1784218805.375611067,0.542859186,0.006025721
1784218805.385357,9688.000000000,313.000000000,0.890619695,0.188847423,1784218805.385356903,0.431295771,0.006094309
1784218805.395621,9825.000000000,442.000000000,0.890547752,0.188871384,1784218805.395621061,-0.540665092,-0.004792856
1784218805.405545,9806.000000000,415.000000000,0.890523791,0.188871384,1784218805.405544996,-0.537207437,-0.004750629
1784218805.415645,9705.000000000,322.000000000,0.890499830,0.188943297,1784218805.415644884,0.119837241,-0.002393256
1784218805.425623,9654.000000000,295.000000000,0.890619695,0.188919321,1784218805.425622940,0.474502647,0.004776522
1784218805.435690,9724.000000000,367.000000000,0.890643656,0.188895360,1784218805.435689926,0.477324964,0.007174971
1784218805.445798,9782.000000000,406.000000000,0.890643656,0.188871384,1784218805.445797920,-0.177885223,0.001187648
1784218805.455762,9657.000000000,318.000000000,0.890547752,0.188871384,1784218805.455761909,-0.595514950,-0.004778054
1784218805.465570,9692.000000000,350.000000000,0.890523791,0.188919321,1784218805.465569973,-0.366678679,-0.006062342
1784218805.475456,9730.000000000,348.000000000,0.890523791,0.188919321,1784218805.475455999,0.180835510,-0.001216663
1784218805.485619,9805.000000000,415.000000000,0.890619695,0.188895360,1784218805.485619068,0.540971000,0.004783508
1784218805.495701,9713.000000000,330.000000000,0.890547752,0.188847423,1784218805.495701075,0.118564137,0.001183592
1784218805.505482,9769.000000000,385.000000000,0.890547752,0.188847423,1784218805.505481958,-0.423182291,-0.003622014
1784218805.515737,9739.000000000,360.000000000,0.890547752,0.188871384,1784218805.515737057,-0.059073332,0.000000000
1784218805.525844,9810.000000000,407.000000000,0.890571773,0.188919321,1784218805.525844097,0.235821375,0.001179701
1784218805.535693,9723.000000000,337.000000000,0.890619695,0.188895360,1784218805.535692930,0.180636031,0.003604922
1784218805.545661,9720.000000000,342.000000000,0.890619695,0.188895360,1784218805.545660973,0.062490772,0.002418132
1784218805.555599,9774.000000000,392.000000000,0.890547752,0.188847423,1784218805.555598974,-0.362675278,-0.003614249
1784218805.565639,9793.000000000,422.000000000,0.890547752,0.188847423,1784218805.565639019,-0.301314988,-0.003601265
1784218805.575567,9771.000000000,391.000000000,0.890547752,0.188943297,1784218805.575567007,0.181001735,0.000000000
1784218805.585820,9793.000000000,420.000000000,0.890571773,0.188919321,1784218805.585819960,0.237414485,0.001190209
1784218805.595645,9713.000000000,371.000000000,0.890595734,0.188919321,1784218805.595644951,0.119016335,0.002389688
1784218805.605581,9758.000000000,361.000000000,0.890619695,0.188847423,1784218805.605581045,0.062496542,0.002425164
1784218805.615702,9774.000000000,384.000000000,0.890547752,0.188847423,1784218805.615701914,-0.238427542,-0.002392330
1784218805.625756,9759.000000000,363.000000000,0.890547752,0.188847423,1784218805.625756025,-0.296957201,-0.003565942
1784218805.635774,9744.000000000,371.000000000,0.890547752,0.188919321,1784218805.635773897,0.119188954,0.000000000
1784218805.645487,9696.000000000,337.000000000,0.890571773,0.188919321,1784218805.645487070,0.242427448,0.001217405
1784218805.655596,9704.000000000,332.000000000,0.890595734,0.188895360,1784218805.655596018,0.122116895,0.002420616
1784218805.665661,9746.000000000,371.000000000,0.890619695,0.188847423,1784218805.665661097,0.057400071,0.002375409
1784218805.675564,9748.000000000,387.000000000,0.890547752,0.188847423,1784218805.675564051,-0.241563281,-0.002402928
1784218805.685570,9712.000000000,349.000000000,0.890547752,0.188919321,1784218805.685570002,-0.300832142,-0.003613686
1784218805.695692,9691.000000000,322.000000000,0.890547752,0.188919321,1784218805.695692062,0.119383682,0.000000000
1784218805.705626,9697.000000000,344.000000000,0.890571773,0.188919321,1784218805.705626011,0.239892888,0.001197665
1784218805.715458,9750.000000000,364.000000000,0.890595734,0.188847423,1784218805.715457916,0.122810174,0.002427477
1784218805.725542,9789.000000000,408.000000000,0.890547752,0.188823447,1784218805.725542068,-0.120694621,-0.001206096
1784218805.735508,9809.000000000,454.000000000,0.890547752,0.188847423,1784218805.735507965,-0.240427125,-0.002393098
1784218805.745571,9692.000000000,344.000000000,0.890547752,0.188919321,1784218805.745570898,0.060217983,0.000000000
1784218805.755649,9707.000000000,349.000000000,0.890523791,0.188895360,1784218805.755649090,0.059750355,-0.001189645
