__time,/debug/pb,/debug/pr,/debug/theta_g,/debug/theta_t,acc_g,vel_g
1784379023.076807,5551.000000000,354.000000000,0.989825070,0.252627462,,
1784379023.087010,5605.000000000,387.000000000,0.989873052,0.252627462,,0.003583602
1784379023.096772,5539.000000000,319.000000000,0.989944935,0.252627462,0.179163825,0.006003917
1784379023.106853,5583.000000000,400.000000000,0.989873052,0.252627462,-0.180603355,0.000000000
1784379023.116814,5535.000000000,338.000000000,0.989873052,0.252627462,-0.478524246,-0.003586638
1784379023.126951,5609.000000000,400.000000000,0.989825070,0.252627462,-0.118782086,-0.002387336
1784379023.136929,5507.000000000,352.000000000,0.989849091,0.252627462,0.119086567,-0.001191196
1784379023.146908,5544.000000000,373.000000000,0.989873052,0.252627462,0.240107527,0.002404334
1784379023.156963,5575.000000000,379.000000000,0.989944935,0.252627462,0.298267558,0.004784177
1784379023.167060,5501.000000000,318.000000000,0.989897013,0.252627462,-0.060307503,0.001188983
1784379023.177100,5555.000000000,383.000000000,0.989873052,0.252627462,-0.414843349,-0.003569653
1784379023.187045,5562.000000000,372.000000000,0.989825070,0.252627462,-0.239631733,-0.003599933
1784379023.196983,5533.000000000,363.000000000,0.989849091,0.252627462,0.118923413,-0.001205108
1784379023.206982,5580.000000000,383.000000000,0.989873052,0.252651423,0.301263135,0.002406577
1784379023.217195,5548.000000000,356.000000000,0.989944935,0.252627462,0.294235670,0.004741964
1784379023.227021,5564.000000000,376.000000000,0.989920974,0.252627462,-0.000751456,0.002391519
1784379023.237025,5554.000000000,379.000000000,0.989897013,0.252627462,-0.360993580,-0.002416621
1784379023.246925,5533.000000000,337.000000000,0.989825070,0.252627462,-0.362219352,-0.004818231
1784379023.257108,5575.000000000,364.000000000,0.989849091,0.252627462,0.001515649,-0.002386182
1784379023.267069,5599.000000000,410.000000000,0.989873052,0.252651423,0.357440827,0.002381967
1784379023.277005,5576.000000000,397.000000000,0.989873052,0.252627462,0.180457131,0.001204285
1784379023.286857,5548.000000000,356.000000000,0.989920974,0.252627462,0.002013190,0.002421803
1784379023.297022,5576.000000000,395.000000000,0.989873052,0.252627462,-0.060162674,0.000000000
1784379023.306921,5601.000000000,400.000000000,0.989825070,0.252627462,-0.358940134,-0.004779927
1784379023.316962,5602.000000000,388.000000000,0.989849091,0.252627462,-0.060262875,-0.001201650
1784379023.326952,5587.000000000,407.000000000,0.989897013,0.252627462,0.417920872,0.003591535
1784379023.336791,5563.000000000,340.000000000,0.989944935,0.252627462,0.304360843,0.004833532
1784379023.346934,5567.000000000,392.000000000,0.989920974,0.252603501,-0.119726868,0.001199112
1784379023.357084,5544.000000000,344.000000000,0.989873052,0.252627462,-0.412736369,-0.003542225
1784379023.367125,5497.000000000,321.000000000,0.989825070,0.252627462,-0.294647219,-0.004749956
1784379023.376918,5568.000000000,371.000000000,0.989849091,0.252603501,0.117685238,-0.001208107
1784379023.387076,5563.000000000,385.000000000,0.989849091,0.252627462,0.298421925,0.001203963
1784379023.397092,5558.000000000,379.000000000,0.989944935,0.252603501,0.295372613,0.004750818
1784379023.407043,5593.000000000,410.000000000,0.989920974,0.252627462,0.120003699,0.003600086
1784379023.417062,5587.000000000,407.000000000,0.989897013,0.252603501,-0.358059052,-0.002399685
1784379023.426902,5580.000000000,381.000000000,0.989825070,0.252627462,-0.424464199,-0.004829279
1784379023.436921,5607.000000000,414.000000000,0.989849091,0.252627462,-0.000680425,-0.002413197
1784379023.447148,5609.000000000,393.000000000,0.989873052,0.252627462,0.355586412,0.002369933
1784379023.457075,5548.000000000,348.000000000,0.989944935,0.252627462,0.355700739,0.004755596
1784379023.467079,5535.000000000,330.000000000,0.989920974,0.252627462,0.001725988,0.002404335
1784379023.476848,5552.000000000,381.000000000,0.989897013,0.252627462,-0.363063763,-0.002423526
1784379023.487087,5587.000000000,381.000000000,0.989825070,0.252627462,-0.359741203,-0.004793313
1784379023.497083,5572.000000000,407.000000000,0.989825070,0.252627462,-0.055936715,-0.003555396
1784379023.507086,5575.000000000,383.000000000,0.989849091,0.252603501,0.299743388,0.001201121
1784379023.516885,5556.000000000,373.000000000,0.989992857,0.252603501,0.607465485,0.008473403
1784379023.527091,5571.000000000,384.000000000,0.989920974,0.252603501,0.119573779,0.003593221
1784379023.536890,5568.000000000,385.000000000,0.989897013,0.252627462,-0.663034205,-0.004790904
1784379023.546868,5572.000000000,393.000000000,0.989825070,0.252603501,-0.426898142,-0.004849365
1784379023.557150,5628.000000000,418.000000000,0.989825070,0.252627462,0.061199928,-0.003551003
1784379023.567041,5501.000000000,369.000000000,0.989849091,0.252603501,0.299413717,0.001190729
1784379023.577072,5560.000000000,373.000000000,0.989944935,0.252603501,0.480267405,0.006016779
1784379023.587095,5579.000000000,410.000000000,0.989920974,0.252603501,0.119363825,0.003584464
1784379023.596924,5520.000000000,361.000000000,0.989897013,0.252627462,-0.424675634,-0.002413950
1784379023.607016,5613.000000000,412.000000000,0.989825070,0.252627462,-0.421596851,-0.004814194
1784379023.617087,5572.000000000,348.000000000,0.989825070,0.252603501,-0.057243860,-0.003568135
1784379023.626961,5560.000000000,377.000000000,0.989849091,0.252627462,0.301754194,0.001204337
1784379023.637092,5580.000000000,373.000000000,0.989944935,0.252627462,0.477856660,0.005991610
1784379023.646820,5597.000000000,428.000000000,0.989897013,0.252627462,0.060869737,0.002413139
1784379023.657071,5589.000000000,400.000000000,0.989873052,0.252627462,-0.479973494,-0.003597895
1784379023.666929,5591.000000000,389.000000000,0.989801109,0.252627462,-0.357151134,-0.004769047
1784379023.676960,5535.000000000,348.000000000,0.989825070,0.252603501,0.059599130,-0.002412578
1784379023.687102,5559.000000000,365.000000000,0.989849091,0.252627462,0.354333780,0.002378617
1784379023.697086,5560.000000000,395.000000000,0.989944935,0.252627462,0.415783553,0.005955625
1784379023.707065,5609.000000000,424.000000000,0.989920974,0.252603501,0.061223194,0.003600817
1784379023.717071,5589.000000000,422.000000000,0.989873052,0.252627462,-0.477968200,-0.003596779
1784379023.727009,5586.000000000,388.000000000,0.989825070,0.252627462,-0.421648027,-0.004808612
1784379023.736945,5574.000000000,395.000000000,0.989825070,0.252603501,0.059497011,-0.002414372
1784379023.746941,5579.000000000,400.000000000,0.989849091,0.252627462,0.301708063,0.001205115
1784379023.757010,5528.000000000,352.000000000,0.989920974,0.252627462,0.358527210,0.004779587
1784379023.766937,5579.000000000,392.000000000,0.989920974,0.252627462,0.119513200,0.003594892
1784379023.777073,5580.000000000,418.000000000,0.989897013,0.252627462,-0.297753079,-0.001194282
1784379023.786813,5523.000000000,334.000000000,0.989825070,0.252627462,-0.423626444,-0.004825109
1784379023.796906,5583.000000000,388.000000000,0.989825070,0.252627462,-0.122684094,-0.003627457
1784379023.806977,5571.000000000,392.000000000,0.989849091,0.252627462,0.298376036,0.001191279
1784379023.817051,5515.000000000,334.000000000,0.989944935,0.252627462,0.475442844,0.005950197
1784379023.827021,5570.000000000,375.000000000,0.989920974,0.252627462,0.119485401,0.003586254
1784379023.836876,5582.000000000,379.000000000,0.989897013,0.252603501,-0.422046692,-0.002417173
1784379023.847029,5552.000000000,361.000000000,0.989801109,0.252627462,-0.478660403,-0.005990825
1784379023.856999,5598.000000000,415.000000000,0.989825070,0.252627462,-0.057550632,-0.003575237
1784379023.867109,5535.000000000,379.000000000,0.989849091,0.252603501,0.417345886,0.002389518
1784379023.876991,5584.000000000,358.000000000,0.989944935,0.252603501,0.478731202,0.005995611
1784379023.886916,5527.000000000,368.000000000,0.989920974,0.252627462,0.062591814,0.003629251
1784379023.896971,5515.000000000,340.000000000,0.989873052,0.252627462,-0.480150137,-0.003597766
1784379023.907064,5556.000000000,372.000000000,0.989801109,0.252603501,-0.475376827,-0.005949000
1784379023.917106,5590.000000000,376.000000000,0.989825070,0.252627462,0.060331463,-0.002382982
1784379023.926974,5589.000000000,404.000000000,0.989849091,0.252627462,0.419859120,0.002410035
1784379023.937029,5586.000000000,380.000000000,0.989944935,0.252651423,0.421593782,0.006016419
1784379023.946829,5516.000000000,361.000000000,0.989920974,0.252627462,0.060957404,0.003620360
1784379023.957063,5580.000000000,403.000000000,0.989873052,0.252603501,-0.479398667,-0.003588004
1784379023.966978,5580.000000000,395.000000000,0.989801109,0.252627462,-0.474917372,-0.005948859
1784379023.977071,5574.000000000,373.000000000,0.989825070,0.252627462,0.059467425,-0.002398232
1784379023.987055,5594.000000000,375.000000000,0.989849091,0.252603501,0.415344818,0.002389915
1784379023.996907,5525.000000000,333.000000000,0.989944935,0.252603501,0.425525240,0.006042668
1784379024.006849,5564.000000000,380.000000000,0.989920974,0.252627462,0.062722820,0.003631480
1784379024.016930,5617.000000000,396.000000000,0.989897013,0.252627462,-0.421320153,-0.002393370
1784379024.026987,5593.000000000,381.000000000,0.989825070,0.252603501,-0.416837045,-0.004762497
1784379024.036933,5556.000000000,364.000000000,0.989849091,0.252603501,-0.000116939,-0.002395709
1784379024.046937,5571.000000000,381.000000000,0.989849091,0.252627462,0.299063390,0.001204006
1784379024.056880,5519.000000000,333.000000000,0.989944935,0.252651423,0.361002227,0.004805049
1784379024.066903,5609.000000000,393.000000000,0.989944935,0.252603501,0.180132027,0.004800459
1784379024.077147,5533.000000000,376.000000000,0.989897013,0.252675414,-0.353745503,-0.002364483
1784379024.087045,5558.000000000,358.000000000,0.989801109,0.252603501,-0.592851369,-0.007140659
1784379024.097061,5574.000000000,392.000000000,0.989825070,0.252627462,-0.062686020,-0.003612777
1784379024.106970,5500.000000000,337.000000000,0.989849091,0.252627462,0.479218048,0.002408046
1784379024.116897,5590.000000000,419.000000000,0.989944935,0.252627462,0.486743782,0.006042596
1784379024.126807,5609.000000000,420.000000000,0.989920974,0.252627462,0.061283025,0.003623711
1784379024.136867,5574.000000000,395.000000000,0.989897013,0.252603501,-0.422757328,-0.002399742
1784379024.146872,5613.000000000,416.000000000,0.989825070,0.252603501,-0.418812954,-0.004779700
1784379024.156873,5544.000000000,371.000000000,0.989825070,0.252627462,-0.059804441,-0.003596158
1784379024.166765,5555.000000000,354.000000000,0.989825070,0.252627462,0.240268405,0.000000000
1784379024.176853,5562.000000000,383.000000000,0.989944935,0.252627462,0.480233631,0.005999117
1784379024.186834,5559.000000000,404.000000000,0.989944935,0.252627462,0.297615847,0.005972747
1784379024.196922,5559.000000000,367.000000000,0.989897013,0.252627462,-0.417897847,-0.002387826
1784379024.206870,5583.000000000,392.000000000,0.989801109,0.252603501,-0.656375742,-0.007178386
1784379024.216938,5521.000000000,354.000000000,0.989825070,0.252603501,-0.060277140,-0.003594316
1784379024.226844,5519.000000000,337.000000000,0.989825070,0.252651423,0.419451092,0.001199628
1784379024.236974,5589.000000000,391.000000000,0.989944935,0.252627462,0.477998530,0.005982626
1784379024.246820,5547.000000000,349.000000000,0.989920974,0.252627462,0.180264714,0.004800750
1784379024.256907,5582.000000000,414.000000000,0.989897013,0.252627462,-0.420723356,-0.002404047
1784379024.266920,5564.000000000,376.000000000,0.989801109,0.252627462,-0.535565967,-0.005963678
1784379024.277084,5605.000000000,395.000000000,0.989825070,0.252627462,-0.057574245,-0.003565689
1784379024.286791,5572.000000000,397.000000000,0.989825070,0.252627462,0.360787540,0.001205788
1784379024.297105,5512.000000000,333.000000000,0.989944935,0.252627462,0.477123739,0.005986901
1784379024.306973,5584.000000000,376.000000000,0.989920974,0.252603501,0.175711357,0.004751976
1784379024.317258,5547.000000000,375.000000000,0.989897013,0.252603501,-0.415070674,-0.002377938
1784379024.327168,5517.000000000,332.000000000,0.989801109,0.252627462,-0.529207570,-0.005935375
1784379024.336915,5533.000000000,325.000000000,0.989801109,0.252627462,-0.127225779,-0.004878833
1784379024.346996,5554.000000000,360.000000000,0.989825070,0.252627462,0.360292879,0.001208456
1784379024.357110,5576.000000000,377.000000000,0.989944935,0.252627462,0.594240556,0.007121860
1784379024.367091,5544.000000000,375.000000000,0.989920974,0.252579540,0.177368540,0.004772611
