__time,/debug/pb,/debug/pr,/debug/theta_g,/debug/theta_t,__time,acc_g,vel_g
1784181440.275340,10546.000000000,338.000000000,1.168629766,0.300995797,1784181440.275340080,-0.180440400,-0.001200703
1784181440.285403,10554.000000000,371.000000000,1.168605804,0.300971836,1784181440.285403013,-0.179186072,-0.002392373
1784181440.295424,10540.000000000,349.000000000,1.168605804,0.300995797,1784181440.295423985,0.000381113,-0.001193048
1784181440.305399,10519.000000000,317.000000000,1.168629766,0.301019758,1784181440.305398941,0.179578645,0.001198340
1784181440.315447,10611.000000000,375.000000000,1.168653727,0.300995797,1784181440.315447092,0.179108991,0.002393313
1784181440.325366,10520.000000000,315.000000000,1.168653727,0.300995797,1784181440.325366020,0.000084562,0.001200029
1784181440.335373,10589.000000000,383.000000000,1.168605804,0.300971836,1784181440.335372925,-0.240809932,-0.002405025
1784181440.345374,10503.000000000,298.000000000,1.168605804,0.300971836,1784181440.345374107,-0.179689255,-0.002395167
1784181440.355397,10583.000000000,387.000000000,1.168605804,0.300995797,1784181440.355396986,0.120109636,0.000000000
1784181440.365366,10559.000000000,333.000000000,1.168629766,0.300995797,1784181440.365365982,0.179749806,0.001198497
1784181440.375363,10543.000000000,336.000000000,1.168653727,0.300995797,1784181440.375363111,0.120215075,0.002400201
1784181440.385341,10547.000000000,349.000000000,1.168653727,0.300995797,1784181440.385340929,0.000052278,0.001199542
1784181440.395340,10566.000000000,380.000000000,1.168629766,0.300971836,1784181440.395339966,-0.180182034,-0.001199399
1784181440.405448,10577.000000000,360.000000000,1.168605804,0.300971836,1784181440.405447960,-0.178191091,-0.002383352
1784181440.415788,10564.000000000,356.000000000,1.168605804,0.300995797,1784181440.415787935,0.001348715,-0.001171820
1784181440.425416,10560.000000000,358.000000000,1.168629766,0.300995797,1784181440.425415993,0.179453003,0.001199971
1784181440.435383,10564.000000000,358.000000000,1.168653727,0.300995797,1784181440.435383081,0.184608617,0.002445612
1784181440.445398,10564.000000000,380.000000000,1.168653727,0.300971836,1784181440.445398092,-0.000041559,0.001199141
1784181440.455404,10555.000000000,361.000000000,1.168629766,0.300971836,1784181440.455404043,-0.181927018,-0.001196785
1784181440.465530,10552.000000000,341.000000000,1.168605804,0.300971836,1784181440.465529919,-0.177812914,-0.002380473
1784181440.475591,10519.000000000,338.000000000,1.168605804,0.300995797,1784181440.475590944,0.000486633,-0.001186961
1784181440.485450,10560.000000000,385.000000000,1.168629766,0.300995797,1784181440.485450029,0.179885102,0.001202858
1784181440.495391,10552.000000000,344.000000000,1.168653727,0.300995797,1784181440.495390892,0.182193537,0.002420374
1784181440.505348,10559.000000000,336.000000000,1.168653727,0.300971836,1784181440.505347967,0.000065911,0.001204170
1784181440.515401,10568.000000000,388.000000000,1.168605804,0.300971836,1784181440.515400887,-0.240643965,-0.002394910
1784181440.525425,10497.000000000,321.000000000,1.168605804,0.300995797,1784181440.525424957,-0.178869387,-0.002386947
1784181440.535401,10568.000000000,377.000000000,1.168605804,0.300995797,1784181440.535401106,0.119744183,0.000000000
1784181440.545406,10614.000000000,418.000000000,1.168629766,0.300995797,1784181440.545406103,0.179475715,0.001199184
1784181440.555627,10551.000000000,354.000000000,1.168653727,0.300971836,1784181440.555627108,0.117140166,0.002369305
1784181440.565377,10501.000000000,329.000000000,1.168653727,0.300971836,1784181440.565376997,0.000030825,0.001199799
1784181440.575382,10575.000000000,379.000000000,1.168629766,0.300971836,1784181440.575381994,-0.181327685,-0.001212889
1784181440.585339,10610.000000000,426.000000000,1.168605804,0.300995797,1784181440.585339069,-0.180372158,-0.002400717
1784181440.595445,10562.000000000,353.000000000,1.168581843,0.300995797,1784181440.595444918,-0.058600761,-0.002388592
1784181440.605398,10509.000000000,333.000000000,1.168653727,0.300971836,1784181440.605397940,0.238778174,0.002389018
1784181440.615375,10568.000000000,380.000000000,1.168653727,0.300995797,1784181440.615375042,0.300835944,0.003606891
1784181440.625478,10582.000000000,392.000000000,1.168629766,0.300971836,1784181440.625478029,-0.178400228,-0.001193275
1784181440.635422,10551.000000000,380.000000000,1.168629766,0.300995797,1784181440.635421991,-0.239544593,-0.001195248
1784181440.645412,10589.000000000,371.000000000,1.168605804,0.300995797,1784181440.645411968,-0.000438163,-0.001202009
1784181440.655342,10528.000000000,357.000000000,1.168605804,0.300995797,1784181440.655342102,-0.000382782,-0.001202873
1784181440.665344,10447.000000000,294.000000000,1.168653727,0.300971836,1784181440.665344000,0.180932820,0.002404306
1784181440.675464,10505.000000000,326.000000000,1.168653727,0.300971836,1784181440.675463915,0.178128171,0.002381517
1784181440.685364,10523.000000000,353.000000000,1.168629766,0.300971836,1784181440.685364008,-0.179883870,-0.001196885
1784181440.695390,10571.000000000,392.000000000,1.168629766,0.300995797,1784181440.695389986,-0.179865608,-0.001202498
1784181440.705452,10573.000000000,412.000000000,1.168605804,0.301019758,1784181440.705451965,0.000204361,-0.001192779
1784181440.715405,10453.000000000,255.000000000,1.168581843,0.300971836,1784181440.715404987,-0.059548096,-0.002394339
1784181440.725492,10538.000000000,371.000000000,1.168653727,0.300971836,1784181440.725492001,0.178854041,0.002391377
1784181440.735407,10546.000000000,360.000000000,1.168653727,0.300971836,1784181440.735407114,0.299368321,0.003593735
1784181440.745404,10556.000000000,387.000000000,1.168677688,0.300995797,1784181440.745404005,-0.059663974,0.001203319
1784181440.755421,10492.000000000,348.000000000,1.168629766,0.300995797,1784181440.755420923,-0.239379243,-0.001197212
1784181440.765415,10550.000000000,364.000000000,1.168605804,0.300995797,1784181440.765414953,-0.239634463,-0.003592108
1784181440.775466,10472.000000000,311.000000000,1.168581843,0.300971836,1784181440.775465965,-0.059541412,-0.002390723
1784181440.785384,10488.000000000,297.000000000,1.168653727,0.300971836,1784181440.785383940,0.300077159,0.002399914
1784181440.795413,10480.000000000,318.000000000,1.168653727,0.300971836,1784181440.795413017,0.300539749,0.003603873
1784181440.805687,10573.000000000,404.000000000,1.168677688,0.300995797,1784181440.805686951,-0.060076804,0.001180145
1784181440.815351,10503.000000000,315.000000000,1.168629766,0.300995797,1784181440.815351009,-0.241022691,-0.001201751
1784181440.825386,10492.000000000,328.000000000,1.168605804,0.300971836,1784181440.825386047,-0.245164238,-0.003649193
1784181440.835364,10613.000000000,428.000000000,1.168605804,0.300971836,1784181440.835364103,0.000223908,-0.001197270
1784181440.845460,10598.000000000,380.000000000,1.168677688,0.300971836,1784181440.845459938,0.360149910,0.003580760
1784181440.855554,10543.000000000,369.000000000,1.168677688,0.300971836,1784181440.855554104,0.235641712,0.003560337
1784181440.865374,10501.000000000,365.000000000,1.168653727,0.300971836,1784181440.865374088,-0.240244496,-0.001203276
1784181440.875445,10597.000000000,424.000000000,1.168605804,0.300971836,1784181440.875444889,-0.360681156,-0.003613895
1784181440.885425,10489.000000000,340.000000000,1.168629766,0.300971836,1784181440.885425091,0.000413848,-0.001194978
1784181440.895378,10438.000000000,272.000000000,1.168581843,0.300971836,1784181440.895378113,0.120994644,-0.001202052
1784181440.905509,10465.000000000,334.000000000,1.168629766,0.300971836,1784181440.905508995,0.059497852,0.000000000
1784181440.915424,10484.000000000,322.000000000,1.168677688,0.300971836,1784181440.915424109,0.298496234,0.004781388
1784181440.925467,10546.000000000,392.000000000,1.168677688,0.300971836,1784181440.925467014,0.120309876,0.002401147
1784181440.935362,10579.000000000,412.000000000,1.168605804,0.300971836,1784181440.935362101,-0.420640468,-0.003605338
1784181440.945369,10564.000000000,397.000000000,1.168605804,0.300971836,1784181440.945369005,-0.302142499,-0.003611946
1784181440.955325,10517.000000000,357.000000000,1.168653727,0.300971836,1784181440.955324888,0.300845285,0.002400516
1784181440.965342,10529.000000000,356.000000000,1.168677688,0.300971836,1784181440.965342045,0.361041042,0.003599055
1784181440.975400,10532.000000000,354.000000000,1.168677688,0.300971836,1784181440.975399971,-0.060121474,0.001193587
1784181440.985358,10527.000000000,365.000000000,1.168677688,0.300971836,1784181440.985358000,-0.179811428,0.000000000
1784181440.995359,10485.000000000,328.000000000,1.168629766,0.300971836,1784181440.995358944,-0.180100389,-0.002401032
1784181441.005352,10551.000000000,393.000000000,1.168605804,0.300971836,1784181441.005352020,-0.179802645,-0.003595106
1784181441.015353,10508.000000000,371.000000000,1.168605804,0.300971836,1784181441.015352964,0.060149005,-0.001198412
1784181441.025558,10562.000000000,392.000000000,1.168677688,0.300995797,1784181441.025557995,0.353979566,0.003557480
1784181441.035378,10500.000000000,369.000000000,1.168677688,0.300971836,1784181441.035377979,0.239105040,0.003589670
1784181441.045306,10519.000000000,353.000000000,1.168677688,0.300971836,1784181441.045305967,-0.180148420,0.000000000
1784181441.055305,10485.000000000,352.000000000,1.168629766,0.300971836,1784181441.055305004,-0.300810103,-0.002404795
1784181441.065336,10509.000000000,354.000000000,1.168605804,0.300971836,1784181441.065335989,-0.179178234,-0.003588858
1784181441.075434,10517.000000000,364.000000000,1.168605804,0.300971836,1784181441.075433969,0.060331894,-0.001190420
1784181441.085305,10551.000000000,371.000000000,1.168677688,0.300971836,1784181441.085304976,0.359975353,0.003599656
