__time,/debug_geometry/a,/debug_geometry/b,/debug_geometry/c,/debug_geometry/d,/debug_geometry/e,/debug_geometry/f,/debug_geometry/fc,/debug_geometry/lw,/debug_geometry/median_pb,/debug_geometry/median_pr,/debug_geometry/offset_pb,/debug_geometry/offset_pr,/debug_geometry/pb,/debug_geometry/pr,/debug_geometry/raw_pb,/debug_geometry/raw_pr,/debug_geometry/theta_g,/debug_geometry/theta_t,/debug_geometry/w,omega_g
1782915385.274699,0.000000000,0.335931274,1.118517179,0.898053230,-0.088889296,0.580964746,-649.433881649,3.051563114,3634.000000000,399.000000000,4232.297493059,380.000000000,0.000000000,23194.067201758,3600.000000000,353.000000000,-0.681549091,1.515571879,-12.603563612,-0.002397460
1782915385.284733,0.000000000,0.335931274,1.118517179,0.898053230,-0.088889296,0.580964746,-581.072420423,3.051563114,3634.000000000,397.000000000,4232.250154003,380.000000000,0.000000000,20752.586443678,3632.000000000,381.000000000,-0.681549091,1.515571879,-11.276872706,0.000000000
1782915385.294674,0.000000000,0.335931546,1.118517349,0.898053230,-0.088879827,0.580972148,-512.710959197,3.051622447,3633.000000000,395.000000000,4232.250154003,380.000000000,0.000000000,18311.105685598,3628.000000000,387.000000000,-0.681525123,1.515571879,-9.950115107,0.002410971
1782915385.304776,0.000000000,0.335945227,1.118525899,0.898047790,-0.088880792,0.580972148,-512.710959197,3.051622447,3633.000000000,395.000000000,4232.297493059,380.000000000,0.000000000,18311.105685598,3635.000000000,404.000000000,-0.681525123,1.515595840,-9.950115107,0.000000000
1782915385.314684,0.000000000,0.335918128,1.118508961,0.898058672,-0.088869393,0.580979549,-512.710959197,3.051681778,3633.000000000,395.000000000,4232.297493059,380.000000000,0.000000000,18311.105685598,3640.000000000,403.000000000,-0.681501155,1.515547903,-9.950048416,0.002419059
1782915385.324695,0.000000000,0.335931274,1.118517179,0.898053230,-0.088889296,0.580964746,-512.710959197,3.051563114,3633.000000000,395.000000000,4232.344831962,380.000000000,0.000000000,18311.105685598,3619.000000000,383.000000000,-0.681549091,1.515571879,-9.950181799,-0.004788433
1782915385.334689,0.000000000,0.335931274,1.118517179,0.898053230,-0.088889296,0.580964746,-512.710959197,3.051563114,3633.000000000,395.000000000,4232.250154003,380.000000000,0.000000000,18311.105685598,3588.000000000,329.000000000,-0.681549091,1.515571879,-9.950181799,0.000000000
1782915385.344709,0.000000000,0.335944955,1.118525730,0.898047790,-0.088890261,0.580964746,-512.710959197,3.051563114,3632.000000000,395.000000000,4232.250154003,380.000000000,0.000000000,18311.105685598,3619.000000000,371.000000000,-0.681549091,1.515595840,-9.950181799,0.000000000
1782915385.354690,0.000000000,0.335931546,1.118517349,0.898053230,-0.088879827,0.580972148,-512.710959197,3.051622447,3632.000000000,395.000000000,4232.250154003,380.000000000,0.000000000,18311.105685598,3678.000000000,470.000000000,-0.681525123,1.515571879,-9.950115107,0.002401296
1782915385.364769,0.000000000,0.335931818,1.118517519,0.898053230,-0.088870358,0.580979549,-512.710959197,3.051681778,3632.000000000,395.000000000,4232.297493059,380.000000000,0.000000000,18311.105685598,3592.000000000,352.000000000,-0.681501155,1.515571879,-9.950048416,0.002378087
1782915385.374701,0.000000000,0.335931818,1.118517519,0.898053230,-0.088870358,0.580979549,-478.530228584,3.051681778,3631.500000000,394.000000000,4232.344831962,380.000000000,0.000000000,17090.365306558,3604.000000000,388.000000000,-0.681501155,1.515571879,-9.286711855,0.000000000
1782915385.384743,0.000000000,0.335931274,1.118517179,0.898053230,-0.088889296,0.580964746,-478.530228584,3.051563114,3630.500000000,394.000000000,4232.344831962,380.000000000,0.000000000,17090.365306558,3623.000000000,402.000000000,-0.681549091,1.515571879,-9.286836346,-0.004773767
1782915385.394721,0.000000000,0.335945227,1.118525899,0.898047790,-0.088880792,0.580972148,-478.530228584,3.051622447,3630.500000000,394.000000000,4232.250154003,380.000000000,0.000000000,17090.365306558,3646.000000000,396.000000000,-0.681525123,1.515595840,-9.286774100,0.002402100
1782915385.404690,0.000000000,0.335931274,1.118517179,0.898053230,-0.088889296,0.580964746,-427.259132664,3.051563114,3630.000000000,392.500000000,4232.297493059,380.000000000,0.000000000,15259.254737999,3605.000000000,385.000000000,-0.681549091,1.515571879,-8.291818166,-0.002404340
1782915385.414713,0.000000000,0.335931546,1.118517349,0.898053230,-0.088879827,0.580972148,-478.530228584,3.051622447,3630.500000000,394.000000000,4232.250154003,380.000000000,0.000000000,17090.365306558,3639.000000000,423.000000000,-0.681525123,1.515571879,-9.286774100,0.002391357
1782915385.424706,0.000000000,0.335931546,1.118517349,0.898053230,-0.088879827,0.580972148,-427.259132664,3.051622447,3630.000000000,392.500000000,4232.297493059,380.000000000,0.000000000,15259.254737999,3615.000000000,368.000000000,-0.681525123,1.515571879,-8.291762590,0.000000000
1782915385.434706,0.000000000,0.335918128,1.118508961,0.898058672,-0.088869393,0.580979549,-410.168767357,3.051681778,3630.000000000,392.000000000,4232.297493059,380.000000000,0.000000000,14648.884548479,3635.000000000,387.000000000,-0.681501155,1.515547903,-7.960038733,0.002396683
1782915385.444691,0.000000000,0.335931274,1.118517179,0.898053230,-0.088889296,0.580964746,-358.897671438,3.051563114,3629.000000000,390.500000000,4232.344831962,380.000000000,0.000000000,12817.773979919,3589.000000000,376.000000000,-0.681549091,1.515571879,-6.965127259,-0.004801011
1782915385.454690,0.000000000,0.335931274,1.118517179,0.898053230,-0.088889296,0.580964746,-358.897671438,3.051563114,3630.000000000,390.500000000,4232.250154003,380.000000000,0.000000000,12817.773979919,3630.000000000,406.000000000,-0.681549091,1.515571879,-6.965127259,0.000000000
1782915385.464710,0.000000000,0.335931274,1.118517179,0.898053230,-0.088889296,0.580964746,-358.897671438,3.051563114,3629.000000000,390.500000000,4232.250154003,380.000000000,0.000000000,12817.773979919,3605.000000000,403.000000000,-0.681549091,1.515571879,-6.965127259,0.000000000
1782915385.474631,0.000000000,0.335931274,1.118517179,0.898053230,-0.088889296,0.580964746,-290.536210211,3.051563114,3627.500000000,388.500000000,4232.250154003,380.000000000,0.000000000,10376.293221839,3552.000000000,305.000000000,-0.681549091,1.515571879,-5.638436353,0.000000000
1782915385.484546,0.000000000,0.335931546,1.118517349,0.898053230,-0.088879827,0.580972148,-358.897671438,3.051622447,3629.000000000,390.500000000,4232.250154003,380.000000000,0.000000000,12817.773979919,3655.000000000,426.000000000,-0.681525123,1.515571879,-6.965080575,0.002417523
1782915385.494646,0.000000000,0.335945499,1.118526069,0.898047790,-0.088871323,0.580979549,-410.168767357,3.051681778,3630.000000000,392.000000000,4232.297493059,380.000000000,0.000000000,14648.884548479,3631.000000000,411.000000000,-0.681501155,1.515595840,-7.960038733,0.002373035
1782915385.504611,0.000000000,0.335931274,1.118517179,0.898053230,-0.088889296,0.580964746,-410.168767357,3.051563114,3630.000000000,392.000000000,4232.344831962,380.000000000,0.000000000,14648.884548479,3673.000000000,410.000000000,-0.681549091,1.515571879,-7.960145439,-0.004810545
1782915385.514642,0.000000000,0.335944955,1.118525730,0.898047790,-0.088890261,0.580964746,-410.168767357,3.051563114,3630.000000000,392.000000000,4232.250154003,380.000000000,0.000000000,14648.884548479,3640.000000000,383.000000000,-0.681549091,1.515595840,-7.960145439,0.000000000
1782915385.524683,0.000000000,0.335944955,1.118525730,0.898047790,-0.088890261,0.580964746,-358.897671438,3.051563114,3630.000000000,390.500000000,4232.250154003,380.000000000,0.000000000,12817.773979919,3620.000000000,380.000000000,-0.681549091,1.515595840,-6.965127259,0.000000000
1782915385.534667,0.000000000,0.335931546,1.118517349,0.898053230,-0.088879827,0.580972148,-410.168767357,3.051622447,3630.000000000,392.000000000,4232.250154003,380.000000000,0.000000000,14648.884548479,3663.000000000,423.000000000,-0.681525123,1.515571879,-7.960092086,0.002400608
1782915385.544686,0.000000000,0.335931818,1.118517519,0.898053230,-0.088870358,0.580979549,-427.259132664,3.051681778,3630.000000000,392.500000000,4232.297493059,380.000000000,0.000000000,15259.254737999,3630.000000000,400.000000000,-0.681501155,1.515571879,-8.291707014,0.002392291
1782915385.554622,0.000000000,0.335931818,1.118517519,0.898053230,-0.088870358,0.580979549,-495.620593890,3.051681778,3630.000000000,394.500000000,4232.344831962,380.000000000,0.000000000,17700.735496078,3675.000000000,432.000000000,-0.681501155,1.515571879,-9.618380136,0.000000000
1782915385.564739,0.000000000,0.335945227,1.118525899,0.898047790,-0.088880792,0.580972148,-598.162785730,3.051622447,3630.500000000,397.500000000,4232.344831962,380.000000000,0.000000000,21362.956633198,3661.000000000,415.000000000,-0.681525123,1.515595840,-11.608467625,-0.002369232
1782915385.574647,0.000000000,0.335944955,1.118525730,0.898047790,-0.088890261,0.580964746,-495.620593890,3.051563114,3630.000000000,394.500000000,4232.297493059,380.000000000,0.000000000,17700.735496078,3562.000000000,340.000000000,-0.681549091,1.515595840,-9.618509072,-0.002418977
1782915385.584672,0.000000000,0.335931274,1.118517179,0.898053230,-0.088889296,0.580964746,-427.259132664,3.051563114,3630.000000000,392.500000000,4232.250154003,380.000000000,0.000000000,15259.254737999,3623.000000000,371.000000000,-0.681549091,1.515571879,-8.291818166,0.000000000
1782915385.594687,0.000000000,0.335931546,1.118517349,0.898053230,-0.088879827,0.580972148,-410.168767357,3.051622447,3630.000000000,392.000000000,4232.250154003,380.000000000,0.000000000,14648.884548479,3636.000000000,392.000000000,-0.681525123,1.515571879,-7.960092086,0.002393065
1782915385.604662,0.000000000,0.335917856,1.118508791,0.898058672,-0.088878862,0.580972148,-410.168767357,3.051622447,3630.000000000,392.000000000,4232.297493059,380.000000000,0.000000000,14648.884548479,3624.000000000,395.000000000,-0.681525123,1.515547903,-7.960092086,0.000000000
1782915385.614682,0.000000000,0.335945499,1.118526069,0.898047790,-0.088871323,0.580979549,-410.168767357,3.051681778,3630.000000000,392.000000000,4232.297493059,380.000000000,0.000000000,14648.884548479,3642.000000000,403.000000000,-0.681501155,1.515595840,-7.960038733,0.002391950
1782915385.624627,0.000000000,0.335917856,1.118508791,0.898058672,-0.088878862,0.580972148,-410.168767357,3.051622447,3630.000000000,392.000000000,4232.344831962,380.000000000,0.000000000,14648.884548479,3596.000000000,334.000000000,-0.681525123,1.515547903,-7.960092086,-0.002410128
1782915385.634679,0.000000000,0.335931546,1.118517349,0.898053230,-0.088879827,0.580972148,-410.168767357,3.051622447,3630.000000000,392.000000000,4232.297493059,380.000000000,0.000000000,14648.884548479,3652.000000000,427.000000000,-0.681525123,1.515571879,-7.960092086,0.000000000
1782915385.644621,0.000000000,0.335931274,1.118517179,0.898053230,-0.088889296,0.580964746,-358.897671438,3.051563114,3629.000000000,390.500000000,4232.297493059,380.000000000,0.000000000,12817.773979919,3620.000000000,389.000000000,-0.681549091,1.515571879,-6.965127259,-0.002410798
1782915385.654677,0.000000000,0.335931274,1.118517179,0.898053230,-0.088889296,0.580964746,-358.897671438,3.051563114,3629.000000000,390.500000000,4232.250154003,380.000000000,0.000000000,12817.773979919,3587.000000000,368.000000000,-0.681549091,1.515571879,-6.965127259,0.000000000
1782915385.664689,0.000000000,0.335931818,1.118517519,0.898053230,-0.088870358,0.580979549,-290.536210211,3.051681778,3629.000000000,388.500000000,4232.250154003,380.000000000,0.000000000,10376.293221839,3608.000000000,384.000000000,-0.681501155,1.515571879,-5.638360769,0.004788091
1782915385.674683,0.000000000,0.335931818,1.118517519,0.898053230,-0.088870358,0.580979549,-358.897671438,3.051681778,3626.000000000,390.500000000,4232.344831962,380.000000000,0.000000000,12817.773979919,3620.000000000,415.000000000,-0.681501155,1.515571879,-6.965033891,0.000000000
1782915385.684737,0.000000000,0.335945227,1.118525899,0.898047790,-0.088880792,0.580972148,-307.626575518,3.051622447,3623.500000000,389.000000000,4232.344831962,380.000000000,0.000000000,10986.663411359,3612.000000000,389.000000000,-0.681525123,1.515595840,-5.970069064,-0.002384008
1782915385.694662,0.000000000,0.335944955,1.118525730,0.898047790,-0.088890261,0.580964746,-307.626575518,3.051563114,3623.500000000,389.000000000,4232.297493059,380.000000000,0.000000000,10986.663411359,3618.000000000,397.000000000,-0.681549091,1.515595840,-5.970109079,-0.002414794
1782915385.704670,0.000000000,0.335931274,1.118517179,0.898053230,-0.088889296,0.580964746,-307.626575518,3.051563114,3623.000000000,389.000000000,4232.250154003,380.000000000,0.000000000,10986.663411359,3619.000000000,395.000000000,-0.681549091,1.515571879,-5.970109079,0.000000000
1782915385.714692,0.000000000,0.335931546,1.118517349,0.898053230,-0.088879827,0.580972148,-358.897671438,3.051622447,3623.500000000,390.500000000,4232.250154003,380.000000000,0.000000000,12817.773979919,3667.000000000,410.000000000,-0.681525123,1.515571879,-6.965080575,0.002391699
