__time,/vehicle/loader_joint_angles/data[0],/vehicle/loader_joint_angles/data[1],/vehicle/loader_joint_angles/layout/data_offset,/vehicle/loader_joint_pressures/data[0],/vehicle/loader_joint_pressures/data[1],/vehicle/loader_joint_pressures/layout/data_offset
1782819282.017102,0.177318603,-0.000527382,0.000000000,,,
1782819282.026919,,,,4630.000000000,381.000000000,0.000000000
1782819282.026984,0.177294627,-0.000503540,0.000000000,,,
1782819282.037138,,,,4681.000000000,436.000000000,0.000000000
1782819282.037214,0.177294627,-0.000527382,0.000000000,,,
1782819282.047067,,,,4697.000000000,418.000000000,0.000000000
1782819282.047134,0.177294627,-0.000527382,0.000000000,,,
1782819282.057051,,,,4666.000000000,411.000000000,0.000000000
1782819282.057122,0.177294627,-0.000527382,0.000000000,,,
1782819282.067047,,,,4651.000000000,404.000000000,0.000000000
1782819282.067088,0.177294627,-0.000527382,0.000000000,,,
1782819282.077192,,,,4649.000000000,364.000000000,0.000000000
1782819282.077279,0.177318603,-0.000503540,0.000000000,,,
1782819282.087079,,,,4581.000000000,299.000000000,0.000000000
1782819282.087139,0.177318603,-0.000503540,0.000000000,,,
1782819282.097273,,,,4563.000000000,301.000000000,0.000000000
1782819282.097363,0.177294627,-0.000503540,0.000000000,,,
1782819282.107183,,,,4626.000000000,363.000000000,0.000000000
1782819282.107304,0.177294627,-0.000503540,0.000000000,,,
1782819282.116998,,,,4594.000000000,324.000000000,0.000000000
1782819282.117047,0.177294627,-0.000527382,0.000000000,,,
1782819282.127120,,,,4626.000000000,363.000000000,0.000000000
1782819282.127213,0.177270666,-0.000527382,0.000000000,,,
1782819282.137116,,,,4649.000000000,372.000000000,0.000000000
1782819282.137190,0.177318603,-0.000503540,0.000000000,,,
1782819282.147166,,,,4634.000000000,380.000000000,0.000000000
1782819282.147249,0.177294627,-0.000503540,0.000000000,,,
1782819282.156941,,,,4646.000000000,388.000000000,0.000000000
1782819282.156994,0.177294627,-0.000527382,0.000000000,,,
1782819282.167096,,,,4625.000000000,377.000000000,0.000000000
1782819282.167156,0.177294627,-0.000527382,0.000000000,,,
1782819282.176890,,,,4645.000000000,365.000000000,0.000000000
1782819282.176925,0.177294627,-0.000527382,0.000000000,,,
1782819282.187035,,,,4641.000000000,364.000000000,0.000000000
1782819282.187082,0.177270666,-0.000503540,0.000000000,,,
1782819282.197076,,,,4634.000000000,385.000000000,0.000000000
1782819282.197134,0.177318603,-0.000503540,0.000000000,,,
1782819282.206976,,,,4572.000000000,295.000000000,0.000000000
1782819282.207030,0.177318603,-0.000503540,0.000000000,,,
1782819282.217104,,,,4614.000000000,367.000000000,0.000000000
1782819282.217160,0.177294627,-0.000527382,0.000000000,,,
1782819282.227016,,,,4642.000000000,384.000000000,0.000000000
1782819282.227054,0.177294627,-0.000527382,0.000000000,,,
1782819282.237192,,,,4643.000000000,404.000000000,0.000000000
1782819282.237267,0.177270666,-0.000527382,0.000000000,,,
1782819282.247033,,,,4630.000000000,380.000000000,0.000000000
1782819282.247078,0.177270666,-0.000527382,0.000000000,,,
1782819282.256963,,,,4625.000000000,364.000000000,0.000000000
1782819282.257033,0.177318603,-0.000503540,0.000000000,,,
1782819282.267176,,,,4661.000000000,397.000000000,0.000000000
1782819282.267264,0.177294627,-0.000503540,0.000000000,,,
1782819282.276999,,,,4625.000000000,384.000000000,0.000000000
1782819282.277048,0.177294627,-0.000503540,0.000000000,,,
1782819282.286989,,,,4670.000000000,415.000000000,0.000000000
1782819282.287051,0.177294627,-0.000527382,0.000000000,,,
1782819282.297106,,,,4633.000000000,384.000000000,0.000000000
1782819282.297171,0.177294627,-0.000527382,0.000000000,,,
1782819282.307134,,,,4588.000000000,345.000000000,0.000000000
1782819282.307214,0.177270666,-0.000503540,0.000000000,,,
1782819282.317135,,,,4596.000000000,328.000000000,0.000000000
1782819282.317211,0.177318603,-0.000503540,0.000000000,,,
1782819282.327166,,,,4629.000000000,354.000000000,0.000000000
1782819282.327232,0.177294627,-0.000503540,0.000000000,,,
1782819282.337344,,,,4662.000000000,407.000000000,0.000000000
1782819282.337392,0.177294627,-0.000527382,0.000000000,,,
1782819282.347156,,,,4646.000000000,389.000000000,0.000000000
1782819282.347230,0.177294627,-0.000527382,0.000000000,,,
1782819282.357034,,,,4654.000000000,416.000000000,0.000000000
1782819282.357079,0.177270666,-0.000527382,0.000000000,,,
1782819282.367097,,,,4651.000000000,383.000000000,0.000000000
1782819282.367167,0.177270666,-0.000503540,0.000000000,,,
1782819282.377131,,,,4599.000000000,334.000000000,0.000000000
1782819282.377213,0.177318603,-0.000503540,0.000000000,,,
1782819282.387154,,,,4668.000000000,367.000000000,0.000000000
1782819282.387213,0.177294627,-0.000503540,0.000000000,,,
1782819282.397027,,,,4625.000000000,356.000000000,0.000000000
1782819282.397084,0.177294627,-0.000479221,0.000000000,,,
1782819282.407060,,,,4693.000000000,423.000000000,0.000000000
1782819282.407158,0.177294627,-0.000551224,0.000000000,,,
1782819282.417106,,,,4620.000000000,381.000000000,0.000000000
1782819282.417194,0.177294627,-0.000503540,0.000000000,,,
1782819282.427085,,,,4629.000000000,344.000000000,0.000000000
1782819282.427154,0.177270666,-0.000503540,0.000000000,,,
1782819282.437174,,,,4626.000000000,368.000000000,0.000000000
1782819282.437235,0.177318603,-0.000479221,0.000000000,,,
1782819282.447117,,,,4633.000000000,391.000000000,0.000000000
1782819282.447180,0.177294627,-0.000503540,0.000000000,,,
1782819282.456966,,,,4622.000000000,368.000000000,0.000000000
1782819282.457014,0.177294627,-0.000503540,0.000000000,,,
1782819282.467155,,,,4615.000000000,365.000000000,0.000000000
1782819282.467225,0.177294627,-0.000503540,0.000000000,,,
1782819282.477067,,,,4627.000000000,354.000000000,0.000000000
1782819282.477123,0.177294627,-0.000503540,0.000000000,,,
1782819282.487087,,,,4638.000000000,387.000000000,0.000000000
1782819282.487149,0.177270666,-0.000503540,0.000000000,,,
1782819282.497037,,,,4670.000000000,400.000000000,0.000000000
1782819282.497127,0.177294627,-0.000503540,0.000000000,,,
1782819282.507269,,,,4669.000000000,410.000000000,0.000000000
1782819282.507360,0.177294627,-0.000527382,0.000000000,,,
1782819282.517272,,,,4646.000000000,403.000000000,0.000000000
1782819282.517385,0.177270666,-0.000527382,0.000000000,,,
1782819282.527064,,,,4560.000000000,306.000000000,0.000000000
1782819282.527113,0.177294627,-0.000503540,0.000000000,,,
1782819282.536982,,,,4610.000000000,356.000000000,0.000000000
1782819282.537044,0.177270666,-0.000479221,0.000000000,,,
1782819282.547143,,,,4634.000000000,365.000000000,0.000000000
1782819282.547207,0.177270666,-0.000527382,0.000000000,,,
1782819282.557170,,,,4674.000000000,385.000000000,0.000000000
1782819282.557267,0.177318603,-0.000527382,0.000000000,,,
1782819282.567082,,,,4626.000000000,368.000000000,0.000000000
1782819282.567149,0.177294627,-0.000527382,0.000000000,,,
1782819282.577176,,,,4638.000000000,379.000000000,0.000000000
1782819282.577236,0.177270666,-0.000503540,0.000000000,,,
1782819282.587174,,,,4654.000000000,381.000000000,0.000000000
1782819282.587245,0.177294627,-0.000503540,0.000000000,,,
1782819282.597242,,,,4620.000000000,369.000000000,0.000000000
1782819282.597330,0.177270666,-0.000503540,0.000000000,,,
1782819282.606975,,,,4688.000000000,396.000000000,0.000000000
1782819282.607019,0.177270666,-0.000527382,0.000000000,,,
1782819282.616999,,,,4614.000000000,358.000000000,0.000000000
1782819282.617065,0.177318603,-0.000527382,0.000000000,,,
1782819282.627224,,,,4581.000000000,317.000000000,0.000000000
