__time,/debug/pb,/debug/pr,/debug/theta_g,/debug/theta_t,a_g,w_g
1784041797.579305,7834.000000000,496.000000000,1.231618881,0.347734272,-0.000560355,0.001198756
1784041797.589319,7875.000000000,535.000000000,1.231642842,0.347734272,-0.300611511,-0.001192822
1784041797.599923,7845.000000000,500.000000000,1.231570840,0.347734272,-0.171156407,-0.002330099
1784041797.610268,7814.000000000,504.000000000,1.231570840,0.347734272,-0.107128850,-0.003437052
1784041797.619971,7795.000000000,500.000000000,1.231570840,0.347734272,0.116229351,0.000000000
1784041797.629593,7855.000000000,517.000000000,1.231690764,0.347734272,0.498945366,0.006205433
1784041797.639422,7896.000000000,543.000000000,1.231666803,0.347758234,0.253638864,0.004933565
1784041797.650086,7851.000000000,532.000000000,1.231642842,0.347734272,-0.416917021,-0.002338460
1784041797.659880,7877.000000000,552.000000000,1.231570840,0.347734272,-0.470419026,-0.004690596
1784041797.669384,7839.000000000,498.000000000,1.231570840,0.347734272,-0.072166253,-0.003731113
1784041797.679500,7875.000000000,553.000000000,1.231594801,0.347734272,0.301332008,0.001221305
1784041797.689536,7808.000000000,490.000000000,1.231690764,0.347734272,0.480450630,0.005950973
1784041797.699513,7904.000000000,574.000000000,1.231666803,0.347710311,0.118738130,0.003597679
1784041797.710302,7863.000000000,552.000000000,1.231642842,0.347710311,-0.397702178,-0.002307719
1784041797.720322,7851.000000000,532.000000000,1.231570840,0.347710311,-0.394516774,-0.004611701
1784041797.730283,7785.000000000,471.000000000,1.231570840,0.347758234,-0.064859853,-0.003603647
1784041797.739776,7816.000000000,509.000000000,1.231690764,0.347734272,0.553933232,0.006164518
1784041797.749511,7843.000000000,543.000000000,1.231690764,0.347734272,0.511755693,0.006236748
1784041797.759816,7832.000000000,486.000000000,1.231666803,0.347734272,-0.367263537,-0.001195631
1784041797.770200,7873.000000000,525.000000000,1.231570840,0.347734272,-0.581646616,-0.005796667
1784041797.779903,7849.000000000,532.000000000,1.231570840,0.347734272,-0.178322182,-0.004777505
1784041797.790012,7869.000000000,525.000000000,1.231570840,0.347758234,0.292582065,0.000000000
1784041797.799681,7861.000000000,516.000000000,1.231690764,0.347758234,0.548114996,0.006063382
1784041797.809463,7877.000000000,539.000000000,1.231666803,0.347734272,0.253651301,0.004933686
1784041797.819932,7861.000000000,531.000000000,1.231666803,0.347734272,-0.357842614,-0.001183216
1784041797.829990,7839.000000000,506.000000000,1.231570840,0.347734272,-0.468087001,-0.004674905
1784041797.840312,7828.000000000,510.000000000,1.231570840,0.347734272,-0.172987454,-0.004708704
1784041797.849976,7811.000000000,478.000000000,1.231690764,0.347734272,0.534134171,0.006000382
1784041797.859809,7857.000000000,509.000000000,1.231690764,0.347782224,0.557014648,0.006151099
1784041797.869570,7842.000000000,524.000000000,1.231690764,0.347782224,-0.306236388,0.000000000
1784041797.879482,7878.000000000,525.000000000,1.231570840,0.347710311,-0.622511592,-0.006095787
1784041797.889711,7857.000000000,540.000000000,1.231570840,0.347710311,-0.295631648,-0.005954283
1784041797.899987,7886.000000000,527.000000000,1.231570840,0.347710311,0.297280226,0.000000000
1784041797.910286,7839.000000000,497.000000000,1.231690764,0.347734272,0.572680294,0.005828640
1784041797.919852,7884.000000000,545.000000000,1.231690764,0.347710311,0.303920953,0.006037183
1784041797.929514,7806.000000000,482.000000000,1.231594801,0.347734272,-0.562714119,-0.004990948
1784041797.939545,7824.000000000,498.000000000,1.231570840,0.347734272,-0.615779260,-0.006089588
1784041797.950172,7853.000000000,528.000000000,1.231666803,0.347710311,0.410306510,0.003485366
1784041797.959892,7854.000000000,536.000000000,1.231690764,0.347758234,0.588974801,0.005894071
1784041797.969387,7861.000000000,545.000000000,1.231690764,0.347758234,-0.116492294,0.001247038
1784041797.979427,7854.000000000,518.000000000,1.231618881,0.347734272,-0.490081408,-0.003679701
1784041797.989909,7916.000000000,572.000000000,1.231594801,0.347734272,-0.288610150,-0.004675992
1784041798.000008,7841.000000000,500.000000000,1.231570840,0.347734272,0.065374251,-0.002334202
1784041798.009754,7841.000000000,500.000000000,1.231570840,0.347734272,0.174786297,-0.001207439
1784041798.019935,7845.000000000,505.000000000,1.231690764,0.347734272,0.419148788,0.006018186
1784041798.029574,7892.000000000,533.000000000,1.231618881,0.347734272,0.183215392,0.002423885
1784041798.039521,7885.000000000,548.000000000,1.231594801,0.347710311,-0.557414454,-0.004899514
1784041798.049585,7853.000000000,513.000000000,1.231594801,0.347710311,-0.181254162,-0.001203312
1784041798.059945,7843.000000000,506.000000000,1.231642842,0.347758234,0.355066543,0.002352241
1784041798.069605,7843.000000000,506.000000000,1.231642842,0.347758234,0.179979603,0.002399752
1784041798.079662,7900.000000000,547.000000000,1.231666803,0.347734272,-0.057665544,0.001215250
1784041798.089506,7843.000000000,555.000000000,1.231618881,0.347734272,-0.181078404,-0.001203982
1784041798.099594,7799.000000000,513.000000000,1.231594801,0.347734272,-0.242215619,-0.003612483
1784041798.109882,7843.000000000,516.000000000,1.231594801,0.347734272,0.001089407,-0.001181784
1784041798.119817,7843.000000000,516.000000000,1.231594801,0.347734272,0.178626964,0.000000000
1784041798.130041,7855.000000000,527.000000000,1.231666803,0.347734272,0.235805616,0.003571766
1784041798.139607,7855.000000000,527.000000000,1.231666803,0.347734272,0.183852189,0.003638379
1784041798.149668,7754.000000000,423.000000000,1.231618881,0.347734272,-0.306398195,-0.002441721
1784041798.159443,7754.000000000,423.000000000,1.231618881,0.347734272,-0.305213557,-0.002415894
1784041798.170153,7823.000000000,516.000000000,1.231618881,0.347734272,0.119193205,0.000000000
1784041798.179765,7845.000000000,532.000000000,1.231618881,0.347734272,0.118878853,0.000000000
1784041798.190045,7810.000000000,506.000000000,1.231666803,0.347734272,0.121104260,0.002409061
1784041798.200034,7842.000000000,521.000000000,1.231690764,0.347734272,0.174975215,0.003546516
1784041798.209558,7842.000000000,521.000000000,1.231690764,0.347734272,-0.060529189,0.001227976
1784041798.219462,7890.000000000,535.000000000,1.231618881,0.347734272,-0.372991950,-0.003699977
1784041798.229576,7846.000000000,517.000000000,1.231594801,0.347734272,-0.300824742,-0.004793892
1784041798.239821,7846.000000000,517.000000000,1.231594801,0.347734272,0.123641755,-0.001182808
1784041798.249404,7870.000000000,535.000000000,1.231618881,0.347734272,0.303017660,0.001214439
1784041798.259308,7890.000000000,553.000000000,1.231666803,0.347734272,0.250296879,0.003694822
1784041798.269672,7843.000000000,510.000000000,1.231618881,0.347734272,-0.059919123,0.000000000
1784041798.279759,7824.000000000,524.000000000,1.231618881,0.347758234,-0.295245230,-0.002343258
1784041798.290337,7835.000000000,501.000000000,1.231618881,0.347734272,0.000000000,0.000000000
1784041798.300483,7846.000000000,521.000000000,1.231642842,0.347758234,0.168856906,0.001156182
1784041798.309633,7846.000000000,521.000000000,1.231642842,0.347758234,0.064350692,0.001241737
1784041798.319370,7812.000000000,506.000000000,1.231642842,0.347734272,-0.061217958,0.000000000
1784041798.329561,7847.000000000,535.000000000,1.231642842,0.347734272,-0.062311993,0.000000000
1784041798.340271,7824.000000000,523.000000000,1.231594801,0.347710311,-0.109969582,-0.002298497
1784041798.349896,7836.000000000,523.000000000,1.231618881,0.347734272,-0.057944120,-0.001178305
1784041798.360339,7757.000000000,442.000000000,1.231642842,0.347758234,0.233819048,0.002393879
1784041798.369900,7839.000000000,520.000000000,1.231642842,0.347734272,0.118784015,0.001197826
1784041798.379482,7830.000000000,521.000000000,1.231642842,0.347734272,-0.125058009,0.000000000
1784041798.389485,7884.000000000,536.000000000,1.231618881,0.347734272,-0.123631853,-0.001223461
1784041798.399654,7884.000000000,536.000000000,1.231618881,0.347734272,-0.058883395,-0.001187817
1784041798.409850,7812.000000000,533.000000000,1.231618881,0.347734272,0.060075257,0.000000000
1784041798.419458,7824.000000000,531.000000000,1.231642842,0.347758234,0.121068489,0.001209881
1784041798.429493,7845.000000000,531.000000000,1.231642842,0.347734272,0.062099414,0.001219823
1784041798.439728,7854.000000000,548.000000000,1.231642842,0.347734272,-0.059687952,0.000000000
1784041798.449834,7818.000000000,505.000000000,1.231594801,0.347734272,-0.176086938,-0.002361863
1784041798.460180,7857.000000000,568.000000000,1.231594801,0.347734272,-0.114863785,-0.002349087
1784041798.469982,7784.000000000,445.000000000,1.231618881,0.347734272,0.176539169,0.001195139
1784041798.479456,7822.000000000,500.000000000,1.231690764,0.347758234,0.380106430,0.004978170
1784041798.489469,7854.000000000,555.000000000,1.231666803,0.347734272,0.064871723,0.002459257
1784041798.499759,7850.000000000,539.000000000,1.231642842,0.347710311,-0.361449662,-0.002360346
1784041798.510358,7859.000000000,545.000000000,1.231618881,0.347710311,-0.227546267,-0.002294075
1784041798.520463,7834.000000000,525.000000000,1.231594801,0.347734272,0.001926262,-0.002320466
1784041798.530217,7839.000000000,543.000000000,1.231690764,0.347734272,0.297796808,0.003619752
1784041798.539559,7819.000000000,502.000000000,1.231666803,0.347734272,0.318958009,0.003770475
1784041798.549495,7819.000000000,504.000000000,1.231666803,0.347710311,-0.252242695,-0.001242935
1784041798.559534,7819.000000000,504.000000000,1.231666803,0.347710311,-0.188760222,0.000000000
1784041798.570375,7850.000000000,539.000000000,1.231570840,0.347710311,-0.160572357,-0.004595798
1784041798.579825,7854.000000000,555.000000000,1.231594801,0.347734272,-0.174874336,-0.003548433
1784041798.590262,7772.000000000,479.000000000,1.231690764,0.347734272,0.534325000,0.006030307
1784041798.599866,7849.000000000,555.000000000,1.231666803,0.347734272,0.356335592,0.003592800
1784041798.609383,7803.000000000,523.000000000,1.231666803,0.347734272,-0.380920073,-0.001253148
1784041798.619726,7843.000000000,539.000000000,1.231570840,0.347734272,-0.424216398,-0.004832049
1784041798.629996,7827.000000000,525.000000000,1.231570840,0.347734272,-0.165063098,-0.004655547
1784041798.639838,7827.000000000,525.000000000,1.231570840,0.347734272,0.240253702,0.000000000
1784041798.650044,7859.000000000,567.000000000,1.231714725,0.347734272,0.590173120,0.007176749
1784041798.660046,7835.000000000,535.000000000,1.231690764,0.347734272,0.293667740,0.005934473
1784041798.669569,7815.000000000,508.000000000,1.231666803,0.347710311,-0.493301223,-0.002454512
1784041798.679605,7828.000000000,524.000000000,1.231618881,0.347734272,-0.491328629,-0.003675261
1784041798.689785,7768.000000000,497.000000000,1.231570840,0.347710311,-0.113382976,-0.004746742
1784041798.700321,7822.000000000,506.000000000,1.231594801,0.347710311,0.121300627,-0.001162403
1784041798.709846,7819.000000000,523.000000000,1.231714725,0.347734272,0.594178373,0.007172655
1784041798.720090,7841.000000000,555.000000000,1.231690764,0.347710311,0.304335396,0.004854135
1784041798.729495,7846.000000000,564.000000000,1.231690764,0.347710311,-0.427100386,-0.001219453
1784041798.739796,7841.000000000,518.000000000,1.231570840,0.347710311,-0.555161792,-0.006085757
1784041798.749805,7824.000000000,539.000000000,1.231594801,0.347734272,-0.172595673,-0.004724899
1784041798.760354,7846.000000000,544.000000000,1.231714725,0.347734272,0.636508811,0.006999211
1784041798.769365,7810.000000000,528.000000000,1.231714725,0.347710311,0.555016996,0.006131156
1784041798.779542,7873.000000000,564.000000000,1.231666803,0.347734272,-0.494909068,-0.002497422
1784041798.789520,7769.000000000,484.000000000,1.231594801,0.347734272,-0.599409485,-0.005950057
1784041798.799914,7828.000000000,527.000000000,1.231594801,0.347734272,-0.050902148,-0.003534396
1784041798.809829,7816.000000000,537.000000000,1.231570840,0.347734272,0.234878776,-0.001179799
1784041798.820066,7853.000000000,551.000000000,1.231714725,0.347734272,0.470707149,0.005951113
1784041798.829380,7827.000000000,529.000000000,1.231714725,0.347710311,0.436778826,0.007359577
1784041798.839480,7871.000000000,576.000000000,1.231594801,0.347734272,-0.624700345,-0.006177085
1784041798.850067,7835.000000000,551.000000000,1.231594801,0.347734272,-0.635972375,-0.005797001
1784041798.859975,7850.000000000,540.000000000,1.231570840,0.347734272,0.244349055,-0.001169108
1784041798.870211,7841.000000000,510.000000000,1.231714725,0.347710311,0.583329346,0.005953438
1784041798.879893,7851.000000000,549.000000000,1.231714725,0.347710311,0.421388728,0.007223998
1784041798.889472,7828.000000000,543.000000000,1.231714725,0.347734272,-0.309102392,0.000000000
1784041798.899339,7761.000000000,473.000000000,1.231594801,0.347734272,-0.688608318,-0.006166936
1784041798.909592,7814.000000000,506.000000000,1.231570840,0.347710311,-0.355414073,-0.007151152
1784041798.919999,7831.000000000,523.000000000,1.231570840,0.347734272,0.242362751,-0.001159798
1784041798.929902,7877.000000000,568.000000000,1.231690764,0.347734272,0.642843360,0.005904795
1784041798.939869,7831.000000000,549.000000000,1.231714725,0.347734272,0.422822817,0.007241508
1784041798.949700,7850.000000000,533.000000000,1.231618881,0.347734272,-0.481644614,-0.003630824
1784041798.959696,7865.000000000,539.000000000,1.231594801,0.347734272,-0.670282843,-0.006048436
1784041798.969495,7841.000000000,529.000000000,1.231594801,0.347710311,0.121968138,-0.001216501
1784041798.980118,7859.000000000,564.000000000,1.231690764,0.347758234,0.526278237,0.004699084
1784041798.990227,7873.000000000,564.000000000,1.231714725,0.347734272,0.337672182,0.005784335
1784041799.000009,7773.000000000,463.000000000,1.231714725,0.347734272,-0.175680573,0.001204617
1784041799.010468,7802.000000000,490.000000000,1.231618881,0.347734272,-0.519711146,-0.004735150
1784041799.019796,7854.000000000,541.000000000,1.231594801,0.347734272,-0.367161330,-0.006060606
1784041799.029260,7831.000000000,537.000000000,1.231570840,0.347734272,0.115936262,-0.002556458
1784041799.040045,7797.000000000,492.000000000,1.231690764,0.347734272,0.533352845,0.004739197
1784041799.050187,7869.000000000,567.000000000,1.231690764,0.347734272,0.396000526,0.005730626
1784041799.059767,7831.000000000,539.000000000,1.231618881,0.347734272,-0.425103130,-0.003644782
1784041799.069349,7838.000000000,553.000000000,1.231594801,0.347734272,-0.560425917,-0.005008088
1784041799.080080,7811.000000000,501.000000000,1.231594801,0.347734272,0.121074128,-0.001185516
1784041799.090528,7793.000000000,527.000000000,1.231618881,0.347734272,0.290157864,0.001137016
1784041799.100350,7828.000000000,524.000000000,1.231666803,0.347734272,0.233712123,0.003552022
1784041799.109412,7842.000000000,533.000000000,1.231690764,0.347734272,0.141358095,0.003806482
1784041799.119359,7834.000000000,498.000000000,1.231594801,0.347734272,-0.386142383,-0.003787926
1784041799.129218,7836.000000000,514.000000000,1.231594801,0.347734272,-0.436806596,-0.004845078
1784041799.139211,7835.000000000,514.000000000,1.231618881,0.347734272,0.251903642,0.001212966
1784041799.149311,7816.000000000,535.000000000,1.231642842,0.347734272,0.360127622,0.002390954
1784041799.159209,7875.000000000,556.000000000,1.231666803,0.347734272,0.059176435,0.002396366
1784041799.169165,7831.000000000,527.000000000,1.231618881,0.347734272,-0.181215778,-0.001206874
1784041799.179166,7878.000000000,557.000000000,1.231618881,0.347758234,-0.240393140,-0.002401233
1784041799.189246,7819.000000000,525.000000000,1.231594801,0.347758234,0.000385103,-0.001199140
1784041799.199498,7827.000000000,500.000000000,1.231618881,0.347710311,0.118103365,0.000000000
1784041799.209377,7874.000000000,576.000000000,1.231618881,0.347734272,0.118989842,0.001196201
1784041799.219682,7806.000000000,489.000000000,1.231618881,0.347734272,0.000000000,0.000000000
1784041799.229212,7839.000000000,517.000000000,1.231594801,0.347734272,-0.121514042,-0.001214030
1784041799.239165,7826.000000000,506.000000000,1.231570840,0.347710311,-0.126563981,-0.002465827
1784041799.250207,7861.000000000,553.000000000,1.231570840,0.347710311,0.003465107,-0.001141280
1784041799.259941,7799.000000000,497.000000000,1.231594801,0.347734272,0.174200010,0.001153317
1784041799.269428,7834.000000000,518.000000000,1.231618881,0.347710311,0.189419419,0.002499473
1784041799.279261,7863.000000000,551.000000000,1.231618881,0.347734272,0.004815776,0.001246360
1784041799.290371,7873.000000000,516.000000000,1.231594801,0.347734272,-0.174246085,-0.001149792
1784041799.299669,7846.000000000,498.000000000,1.231546879,0.347734272,-0.233968617,-0.003528285
1784041799.310694,7822.000000000,518.000000000,1.231570840,0.347734272,-0.001437700,-0.001179010
1784041799.319516,7836.000000000,516.000000000,1.231594801,0.347734272,0.299415360,0.002414472
1784041799.329295,7811.000000000,500.000000000,1.231618881,0.347734272,0.202225513,0.002582671
1784041799.339595,7810.000000000,501.000000000,1.231618881,0.347734272,-0.060520743,0.001199297
1784041799.350055,7815.000000000,504.000000000,1.231546879,0.347734272,-0.291477719,-0.003468354
1784041799.360182,7831.000000000,514.000000000,1.231546879,0.347710311,-0.228152213,-0.003497556
1784041799.370372,7855.000000000,525.000000000,1.231570840,0.347734272,0.228755426,0.001179342
1784041799.379402,7854.000000000,517.000000000,1.231618881,0.347758234,0.376862934,0.003746062
1784041799.389436,7847.000000000,504.000000000,1.231642842,0.347710311,0.136254362,0.003776888
1784041799.399486,7839.000000000,505.000000000,1.231594801,0.347734272,-0.246219333,-0.001198984
1784041799.410013,7875.000000000,561.000000000,1.231522918,0.347734272,-0.466792477,-0.005828168
1784041799.419729,7830.000000000,505.000000000,1.231546879,0.347710311,-0.057719391,-0.002367380
1784041799.430220,7888.000000000,537.000000000,1.231546879,0.347734272,0.347096734,0.001185757
1784041799.439456,7808.000000000,502.000000000,1.231642842,0.347734272,0.366609535,0.004864636
1784041799.449327,7822.000000000,505.000000000,1.231618881,0.347734272,0.135181062,0.003768546
1784041799.459451,7834.000000000,490.000000000,1.231546879,0.347734272,-0.483296390,-0.004799208
1784041799.470190,7843.000000000,524.000000000,1.231522918,0.347734272,-0.401102834,-0.004599685
1784041799.480291,7870.000000000,545.000000000,1.231546879,0.347734272,0.230289083,0.000000000
1784041799.490483,7820.000000000,490.000000000,1.231666803,0.347734272,0.576043558,0.007090240
1784041799.499369,7884.000000000,521.000000000,1.231666803,0.347734272,0.329506025,0.006286164
1784041799.509218,7830.000000000,505.000000000,1.231642842,0.347710311,-0.446722448,-0.001278968
1784041799.519325,7828.000000000,513.000000000,1.231546879,0.347710311,-0.616130968,-0.006009414
1784041799.529781,7847.000000000,544.000000000,1.231546879,0.347710311,-0.164756111,-0.004666829
1784041799.540016,7863.000000000,513.000000000,1.231690764,0.347734272,0.626529050,0.006954047
1784041799.550116,7780.000000000,462.000000000,1.231666803,0.347758234,0.519494527,0.005897319
1784041799.559494,7818.000000000,484.000000000,1.231666803,0.347734272,-0.420180854,-0.001230170
1784041799.569286,7806.000000000,479.000000000,1.231642842,0.347710311,-0.372833794,-0.001249922
1784041799.580146,7888.000000000,545.000000000,1.231546879,0.347710311,-0.221611621,-0.005806906
1784041799.589788,7846.000000000,508.000000000,1.231546879,0.347734272,-0.167336385,-0.004680668
1784041799.599858,7841.000000000,517.000000000,1.231546879,0.347734272,0.294587784,0.000000000
1784041799.610013,7795.000000000,466.000000000,1.231666803,0.347734272,0.524595988,0.005929436
1784041799.619445,7795.000000000,466.000000000,1.231666803,0.347734272,0.312586676,0.006122648
1784041799.629253,7827.000000000,498.000000000,1.231642842,0.347734272,-0.372924389,-0.001245415
1784041799.639525,7811.000000000,510.000000000,1.231642842,0.347710311,-0.364342183,-0.001193289
1784041799.649976,7784.000000000,484.000000000,1.231570840,0.347734272,-0.107562008,-0.003474459
1784041799.659290,7828.000000000,543.000000000,1.231546879,0.347734272,-0.185265430,-0.004855130
1784041799.669363,7853.000000000,527.000000000,1.231690764,0.347734272,0.498276247,0.006185745
1784041799.679277,7819.000000000,520.000000000,1.231690764,0.347710311,0.603102884,0.007199008
1784041799.689211,7847.000000000,536.000000000,1.231666803,0.347758234,-0.372497940,-0.001207280
1784041799.699211,7831.000000000,528.000000000,1.231570840,0.347710311,-0.662921978,-0.006015955
1784041799.709228,7796.000000000,501.000000000,1.231570840,0.347734272,-0.179190561,-0.004794121
1784041799.719277,7867.000000000,551.000000000,1.231546879,0.347710311,0.240301057,-0.001194126
1784041799.729212,7830.000000000,544.000000000,1.231690764,0.347710311,0.540179279,0.006000954
1784041799.739258,7824.000000000,528.000000000,1.231690764,0.347710311,0.420155821,0.007201069
1784041799.749186,7818.000000000,502.000000000,1.231570840,0.347710311,-0.601009465,-0.006003891
1784041799.759270,7850.000000000,535.000000000,1.231594801,0.347734272,-0.599472729,-0.004795377
1784041799.769321,7787.000000000,489.000000000,1.231570840,0.347734272,0.298179400,0.000000000
1784041799.779230,7845.000000000,563.000000000,1.231666803,0.347734272,0.420986985,0.003607392
1784041799.789211,7784.000000000,504.000000000,1.231690764,0.347710311,0.303141832,0.006029440
1784041799.799212,7808.000000000,521.000000000,1.231690764,0.347734272,-0.120520395,0.001199112
1784041799.809175,7838.000000000,531.000000000,1.231594801,0.347734272,-0.542819201,-0.004807003
1784041799.819333,7804.000000000,506.000000000,1.231570840,0.347758234,-0.355808207,-0.005960139
1784041799.829216,7827.000000000,518.000000000,1.231570840,0.347734272,0.180194965,-0.001195546
1784041799.839257,7846.000000000,529.000000000,1.231690764,0.347710311,0.601271700,0.006019266
1784041799.849263,7812.000000000,520.000000000,1.231690764,0.347686350,0.358046019,0.005982184
1784041799.859273,7756.000000000,466.000000000,1.231594801,0.347734272,-0.540240511,-0.004794292
1784041799.869326,7781.000000000,477.000000000,1.231594801,0.347734272,-0.536577318,-0.004783125
1784041799.879255,7803.000000000,504.000000000,1.231594801,0.347734272,0.239929348,0.000000000
1784041799.889258,7815.000000000,508.000000000,1.231642842,0.347734272,0.360901419,0.002410287
1784041799.899223,7820.000000000,555.000000000,1.231666803,0.347734272,0.180574214,0.003605798
1784041799.909221,7765.000000000,494.000000000,1.231690764,0.347710311,-0.000489457,0.002400516
1784041799.919425,7792.000000000,551.000000000,1.231594801,0.347710311,-0.354932315,-0.003564263
1784041799.929217,7780.000000000,521.000000000,1.231570840,0.347734272,-0.420009482,-0.005997663
1784041799.939214,7744.000000000,531.000000000,1.231570840,0.347734272,0.118926499,-0.001210829
1784041799.949193,7699.000000000,497.000000000,1.231618881,0.347710311,0.420638257,0.002404965
1784041799.959199,7741.000000000,520.000000000,1.231642842,0.347734272,0.240859027,0.003602787
1784041799.969284,7689.000000000,497.000000000,1.231570840,0.347734272,-0.238711934,-0.002391124
1784041799.979244,7625.000000000,465.000000000,1.231570840,0.347710311,-0.358926133,-0.003591988
1784041799.989199,7625.000000000,459.000000000,1.231546879,0.347686350,0.059651361,-0.001203175
1784041799.999195,7557.000000000,423.000000000,1.231522918,0.347710311,0.059644831,-0.002402036
1784041800.009257,7543.000000000,400.000000000,1.231522918,0.347686350,0.000427105,-0.001194608
1784041800.019343,7494.000000000,346.000000000,1.231546879,0.347686350,0.178236565,0.001189208
1784041800.029311,7433.000000000,278.000000000,1.231474996,0.347662359,-0.059586266,-0.002389586
1784041800.039243,7383.000000000,246.000000000,1.231451035,0.347614437,-0.301807865,-0.004816506
1784041800.049258,7343.000000000,263.000000000,1.231331229,0.347614437,-0.241551813,-0.007207659
1784041800.059248,7288.000000000,279.000000000,1.231307268,0.347614437,-0.118460190,-0.007186357
1784041800.069311,7285.000000000,321.000000000,1.231283307,0.347614437,0.240253826,-0.002389699
1784041800.079332,7210.000000000,286.000000000,1.231211305,0.347614437,0.119908359,-0.004778129
1784041800.089237,7158.000000000,272.000000000,1.231115460,0.347590476,-0.302799207,-0.008423370
1784041800.099286,7180.000000000,306.000000000,1.231019616,0.347398728,-0.241977435,-0.009606538
1784041800.109271,7163.000000000,356.000000000,1.230779886,0.347398728,-0.415661641,-0.016750568
1784041800.119297,7166.000000000,356.000000000,1.230636120,0.347374767,-0.477610708,-0.019164095
1784041800.129269,7176.000000000,358.000000000,1.230492353,0.347350776,0.118624264,-0.014378368
1784041800.139258,7123.000000000,299.000000000,1.230396390,0.347302854,0.358409431,-0.012009842
1784041800.149249,7197.000000000,322.000000000,1.230276585,0.347135067,0.179147641,-0.010798878
1784041800.159265,7115.000000000,282.000000000,1.229964972,0.347063154,-0.477554689,-0.021564001
1784041800.169291,7155.000000000,353.000000000,1.229773283,0.346991271,-0.714155806,-0.025112118
1784041800.179291,7190.000000000,399.000000000,1.229629397,0.347039193,0.240062185,-0.016756351
1784041800.189308,7140.000000000,334.000000000,1.229533553,0.346991271,0.656234051,-0.011976654
1784041800.199255,7163.000000000,356.000000000,1.229365826,0.346847445,0.178025725,-0.013202207
1784041800.209256,7162.000000000,328.000000000,1.229269862,0.346799523,-0.062274831,-0.013218913
1784041800.219292,7163.000000000,349.000000000,1.228934407,0.346679658,-0.415715317,-0.021531670
1784041800.229282,7176.000000000,380.000000000,1.228790522,0.346679658,-0.535115723,-0.023935379
1784041800.239248,7194.000000000,408.000000000,1.228550911,0.346631736,0.115988814,-0.019216984
1784041800.249256,7213.000000000,428.000000000,1.228383064,0.346559823,0.177019371,-0.020399637
1784041800.259280,7203.000000000,414.000000000,1.228239298,0.346368074,0.182780557,-0.015555450
1784041800.269307,7213.000000000,367.000000000,1.227927685,0.346272200,-0.115277086,-0.022711058
1784041800.279311,7178.000000000,307.000000000,1.227663994,0.346200287,-0.657295364,-0.028721404
1784041800.289233,7241.000000000,361.000000000,1.227424383,0.346104413,-0.127842017,-0.025258447
1784041800.299284,7218.000000000,365.000000000,1.227136731,0.346056491,0.116276534,-0.026399035
1784041800.309234,7283.000000000,439.000000000,1.226969004,0.345864743,0.124533118,-0.022767639
1784041800.319304,7311.000000000,381.000000000,1.226801157,0.345744908,0.481369028,-0.016762138
1784041800.329273,7283.000000000,313.000000000,1.226513505,0.345649034,0.001852451,-0.022730518
1784041800.339293,7295.000000000,302.000000000,1.226249933,0.345601082,-0.540961244,-0.027575678
1784041800.349257,7311.000000000,356.000000000,1.225914359,0.345529169,-0.362916636,-0.029982700
1784041800.359246,7354.000000000,384.000000000,1.225698590,0.345457286,-0.002826053,-0.027632066
1784041800.369301,7387.000000000,453.000000000,1.225530863,0.345361412,0.541324576,-0.019131955
1784041800.379284,7351.000000000,375.000000000,1.225339055,0.345241547,0.483553709,-0.017942555
1784041800.389271,7365.000000000,338.000000000,1.225099444,0.345121711,-0.123757780,-0.021603391
1784041800.399257,7371.000000000,326.000000000,1.224859715,0.345049798,-0.303232024,-0.023999093
1784041800.409265,7318.000000000,311.000000000,1.224476218,0.344977915,-0.478577802,-0.031171743
1784041800.419355,7387.000000000,376.000000000,1.224284530,0.344858080,-0.229930650,-0.028620068
1784041800.429289,7424.000000000,436.000000000,1.224092722,0.344762206,0.600280533,-0.019151545
1784041800.439253,7428.000000000,402.000000000,1.223901033,0.344666332,0.469748150,-0.019272936
1784041800.449259,7444.000000000,365.000000000,1.223637342,0.344498545,-0.182828302,-0.022802703
1784041800.459290,7437.000000000,315.000000000,1.223158002,0.344426632,-0.888866150,-0.037083090
1784041800.469446,7484.000000000,380.000000000,1.222966194,0.344354719,-0.517391731,-0.033247115
1784041800.479370,7504.000000000,412.000000000,1.222750545,0.344234884,0.836225360,-0.020291610
1784041800.489266,7452.000000000,406.000000000,1.222630620,0.344091088,0.823210624,-0.016930905
1784041800.499256,7523.000000000,383.000000000,1.222391009,0.343923301,0.111214807,-0.018080017
1784041800.509283,7424.000000000,267.000000000,1.222151279,0.343851388,-0.350479115,-0.023946497
1784041800.519293,7515.000000000,313.000000000,1.221695900,0.343755513,-0.829038109,-0.034691401
1784041800.529258,7482.000000000,349.000000000,1.221504092,0.343731552,-0.423275886,-0.032401108
1784041800.539268,7562.000000000,399.000000000,1.221312404,0.343635678,0.775602829,-0.019198405
1784041800.549259,7553.000000000,424.000000000,1.221192598,0.343515843,0.841316280,-0.015573595
1784041800.559284,7538.000000000,375.000000000,1.220952868,0.343348056,0.061759395,-0.017962217
1784041800.569320,7557.000000000,346.000000000,1.220473528,0.343252182,-1.010446006,-0.035844168
1784041800.579283,7619.000000000,388.000000000,1.220257759,0.343180269,-0.839787918,-0.034757159
1784041800.589257,7560.000000000,358.000000000,1.220018148,0.343132347,0.652229483,-0.022840333
