__time,/debug/f,/debug/fc,/debug/lw,/debug/median_pb,/debug/median_pr,/debug/offset_pb,/debug/offset_pr,/debug/pb,/debug/pr,/debug/raw_pb,/debug/raw_pr,/debug/theta_g,/debug/theta_i,/debug/theta_t,/debug/w
1782988527.967493,0.331463715,212960.600604266,3.433204250,4628.000000000,381.000000000,0.000000000,0.000000000,5649586.474196600,465102.084414197,0.000000000,0.000000000,0.177222729,-175.397765507,-0.000503540,2095.880938046
1782988527.977514,0.331450824,212926.419873653,3.433250047,4628.000000000,382.000000000,0.000000000,0.000000000,5649586.474196600,466322.824793237,0.000000000,0.000000000,0.177246690,-175.397788368,-0.000527382,2095.435093617
1782988527.987443,0.331463715,212926.419873653,3.433204250,4628.000000000,382.000000000,0.000000000,0.000000000,5649586.474196600,466322.824793237,0.000000000,0.000000000,0.177222729,-175.397765507,-0.000527382,2095.544543701
1782988527.997355,0.331463715,212941.068758202,3.433204250,4629.000000000,383.000000000,0.000000000,0.000000000,5650807.214575640,467543.565172277,0.000000000,0.000000000,0.177222729,-175.397765507,-0.000527382,2095.688712706
1782988528.007425,0.331463715,212965.483565783,3.433204250,4629.500000000,383.000000000,0.000000000,0.000000000,5651417.584765160,467543.565172277,0.000000000,0.000000000,0.177222729,-175.397765507,-0.000503540,2095.928994381
1782988528.017396,0.331463715,212941.068758202,3.433204250,4629.000000000,383.000000000,0.000000000,0.000000000,5650807.214575640,467543.565172277,0.000000000,0.000000000,0.177222729,-175.397765507,-0.000527382,2095.688712706
1782988528.027354,0.331463715,212926.419873653,3.433204250,4628.000000000,382.000000000,0.000000000,0.000000000,5649586.474196600,466322.824793237,0.000000000,0.000000000,0.177222729,-175.397765507,-0.000503540,2095.544543701
1782988528.037377,0.331450824,212926.419873653,3.433250047,4628.000000000,382.000000000,0.000000000,0.000000000,5649586.474196600,466322.824793237,0.000000000,0.000000000,0.177246690,-175.397788368,-0.000527382,2095.435093617
1782988528.047343,0.331463715,212892.239143040,3.433204250,4628.000000000,383.000000000,0.000000000,0.000000000,5649586.474196600,467543.565172277,0.000000000,0.000000000,0.177222729,-175.397765507,-0.000527382,2095.208149356
1782988528.057553,0.331463715,212843.409527879,3.433204250,4627.000000000,383.000000000,0.000000000,0.000000000,5648365.733817561,467543.565172277,0.000000000,0.000000000,0.177222729,-175.397765507,-0.000527382,2094.727586006
1782988528.067403,0.331463715,212892.239143040,3.433204250,4628.000000000,383.000000000,0.000000000,0.000000000,5649586.474196600,467543.565172277,0.000000000,0.000000000,0.177222729,-175.397765507,-0.000527382,2095.208149356
1782988528.077462,0.331463715,212892.239143040,3.433204250,4628.000000000,383.000000000,0.000000000,0.000000000,5649586.474196600,467543.565172277,0.000000000,0.000000000,0.177222729,-175.397765507,-0.000527382,2095.208149356
1782988528.087445,0.331463715,212892.239143040,3.433204250,4628.000000000,383.000000000,0.000000000,0.000000000,5649586.474196600,467543.565172277,0.000000000,0.000000000,0.177222729,-175.397765507,-0.000503540,2095.208149356
1782988528.097373,0.331450824,212779.931028169,3.433250047,4625.000000000,382.000000000,0.000000000,0.000000000,5645924.253059480,466322.824793237,0.000000000,0.000000000,0.177246690,-175.397788368,-0.000503540,2093.993478866
1782988528.107587,0.331463715,212745.750297555,3.433204250,4625.000000000,383.000000000,0.000000000,0.000000000,5645924.253059480,467543.565172277,0.000000000,0.000000000,0.177222729,-175.397765507,-0.000503540,2093.766459307
1782988528.117396,0.331463715,212745.750297555,3.433204250,4625.000000000,383.000000000,0.000000000,0.000000000,5645924.253059480,467543.565172277,0.000000000,0.000000000,0.177222729,-175.397765507,-0.000527382,2093.766459307
1782988528.127364,0.331463715,212745.750297555,3.433204250,4625.000000000,383.000000000,0.000000000,0.000000000,5645924.253059480,467543.565172277,0.000000000,0.000000000,0.177222729,-175.397765507,-0.000527382,2093.766459307
1782988528.137335,0.331463715,212745.750297555,3.433204250,4625.000000000,383.000000000,0.000000000,0.000000000,5645924.253059480,467543.565172277,0.000000000,0.000000000,0.177222729,-175.397765507,-0.000503540,2093.766459307
1782988528.147541,0.331463715,212843.409527879,3.433204250,4627.000000000,383.000000000,0.000000000,0.000000000,5648365.733817561,467543.565172277,0.000000000,0.000000000,0.177222729,-175.397765507,-0.000503540,2094.727586006
1782988528.157397,0.331450824,212858.058412427,3.433250047,4628.000000000,384.000000000,0.000000000,0.000000000,5649586.474196600,468764.305551317,0.000000000,0.000000000,0.177246690,-175.397788368,-0.000527382,2094.762340066
1782988528.167387,0.331463715,212941.068758202,3.433204250,4629.000000000,383.000000000,0.000000000,0.000000000,5650807.214575640,467543.565172277,0.000000000,0.000000000,0.177222729,-175.397765507,-0.000527382,2095.688712706
1782988528.177366,0.331463715,212941.068758202,3.433204250,4629.000000000,383.000000000,0.000000000,0.000000000,5650807.214575640,467543.565172277,0.000000000,0.000000000,0.177222729,-175.397765507,-0.000527382,2095.688712706
1782988528.187377,0.331463715,212892.239143040,3.433204250,4628.000000000,383.000000000,0.000000000,0.000000000,5649586.474196600,467543.565172277,0.000000000,0.000000000,0.177222729,-175.397765507,-0.000503540,2095.208149356
1782988528.197453,0.331463715,212892.239143040,3.433204250,4628.000000000,383.000000000,0.000000000,0.000000000,5649586.474196600,467543.565172277,0.000000000,0.000000000,0.177222729,-175.397765507,-0.000503540,2095.208149356
1782988528.207503,0.331463715,212877.590258492,3.433204250,4627.000000000,382.000000000,0.000000000,0.000000000,5648365.733817561,466322.824793237,0.000000000,0.000000000,0.177222729,-175.397765507,-0.000503540,2095.063980351
1782988528.217415,0.331463715,212892.239143040,3.433204250,4628.000000000,383.000000000,0.000000000,0.000000000,5649586.474196600,467543.565172277,0.000000000,0.000000000,0.177222729,-175.397765507,-0.000527382,2095.208149356
1782988528.227372,0.331463715,212926.419873653,3.433204250,4628.000000000,382.000000000,0.000000000,0.000000000,5649586.474196600,466322.824793237,0.000000000,0.000000000,0.177222729,-175.397765507,-0.000527382,2095.544543701
