__time,/debug/pb,/debug/pr,/debug/theta_g,/debug/theta_t,__time,acc_g,vel_g
1784041385.772632,7777.000000000,388.000000000,0.480375677,0.039164446,1784041385.772631884,-0.119628947,-0.002395087
1784041385.782605,7789.000000000,395.000000000,0.480375677,0.039140478,1784041385.782604933,0.119632377,0.000000000
1784041385.792605,7776.000000000,372.000000000,0.480423629,0.039068576,1784041385.792604923,0.240123976,0.002400862
1784041385.802630,7807.000000000,395.000000000,0.480399638,0.039092544,1784041385.802629948,0.059754526,0.001196571
1784041385.812490,7795.000000000,375.000000000,0.480399638,0.039092544,1784041385.812489986,-0.181400763,-0.001206434
1784041385.822725,7807.000000000,407.000000000,0.480399638,0.039164446,1784041385.822725058,-0.059545383,0.000000000
1784041385.832591,7789.000000000,354.000000000,0.480351716,0.039140478,1784041385.832591057,-0.058591510,-0.002384144
1784041385.842539,7792.000000000,389.000000000,0.480447590,0.039140478,1784041385.842539072,0.122137985,0.002420073
1784041385.852742,7771.000000000,364.000000000,0.480423629,0.039068576,1784041385.852741957,0.295397721,0.003568598
1784041385.862660,7800.000000000,377.000000000,0.480399638,0.039068576,1784041385.862659931,-0.238725063,-0.002383224
1784041385.872833,7749.000000000,352.000000000,0.480375677,0.039092544,1784041385.872833014,-0.296416859,-0.002386730
1784041385.882621,7789.000000000,380.000000000,0.480375677,0.039164446,1784041385.882621050,0.059257037,-0.001200373
1784041385.892560,7777.000000000,360.000000000,0.480351716,0.039164446,1784041385.892560005,0.059415788,-0.001214692
1784041385.902574,7752.000000000,342.000000000,0.480351716,0.039068576,1784041385.902574062,-0.000027318,-0.001200918
1784041385.912630,7796.000000000,371.000000000,0.480423629,0.039068576,1784041385.912630081,0.239051815,0.003583096
1784041385.922593,7788.000000000,367.000000000,0.480423629,0.039068576,1784041385.922593117,0.239419190,0.003592142
1784041385.932634,7757.000000000,376.000000000,0.480399638,0.039164446,1784041385.932634115,-0.239071645,-0.001199302
1784041385.942565,7785.000000000,383.000000000,0.480375677,0.039164446,1784041385.942564964,-0.300083352,-0.002401005
1784041385.952683,7767.000000000,349.000000000,0.480327755,0.039140478,1784041385.952682972,-0.119000099,-0.003585231
1784041385.962584,7783.000000000,381.000000000,0.480351716,0.039092544,1784041385.962584019,0.060147299,-0.001196899
1784041385.972554,7797.000000000,377.000000000,0.480447590,0.039092544,1784041385.972553968,0.483944020,0.006030873
