__time,/debug/pb,/debug/pr,/debug/theta_g,/debug/theta_t,a_g,w_g
1784041071.733184,7834.000000000,369.000000000,0.486535579,0.041177798,0.237910317,0.001192157
1784041071.742826,7849.000000000,381.000000000,0.486583501,0.041081924,0.064214260,0.002440209
1784041071.753052,7826.000000000,368.000000000,0.486511618,0.041081924,-0.120703903,-0.001206005
1784041071.762851,7836.000000000,360.000000000,0.486511618,0.041105893,-0.301100179,-0.003589542
1784041071.772963,7867.000000000,368.000000000,0.486535579,0.041105893,0.121008695,0.001203405
1784041071.783075,7853.000000000,368.000000000,0.486487627,0.041177798,0.118834441,-0.001186280
1784041071.793182,7838.000000000,365.000000000,0.486535579,0.041177798,-0.059519691,0.000000000
1784041071.803202,7850.000000000,395.000000000,0.486559540,0.041081924,0.236449560,0.003572867
1784041071.813159,7846.000000000,385.000000000,0.486511618,0.041057955,-0.060038692,-0.001199413
1784041071.822816,7808.000000000,354.000000000,0.486511618,0.041105893,-0.306726659,-0.002443264
1784041071.833163,7832.000000000,354.000000000,0.486511618,0.041201767,0.059960691,0.000000000
1784041071.843196,7796.000000000,307.000000000,0.486511618,0.041177798,0.119888065,0.000000000
1784041071.853005,7834.000000000,364.000000000,0.486535579,0.041177798,0.060859558,0.001207584
1784041071.863013,7878.000000000,379.000000000,0.486511618,0.041081924,0.000000000,0.000000000
1784041071.873111,7796.000000000,360.000000000,0.486511618,0.041081924,-0.119332921,-0.001191733
1784041071.883188,7871.000000000,403.000000000,0.486511618,0.041177798,0.000000000,0.000000000
1784041071.893046,7836.000000000,365.000000000,0.486511618,0.041177798,0.059779094,0.000000000
1784041071.903210,7853.000000000,372.000000000,0.486511618,0.041177798,0.000000000,0.000000000
1784041071.913193,7841.000000000,393.000000000,0.486535579,0.041081924,0.059034008,0.001189335
1784041071.923150,7827.000000000,372.000000000,0.486511618,0.041081924,0.000000000,0.000000000
1784041071.932763,7847.000000000,383.000000000,0.486511618,0.041081924,-0.123338578,-0.001224385
1784041071.942828,7836.000000000,356.000000000,0.486511618,0.041177798,0.000000000,0.000000000
1784041071.953122,7851.000000000,361.000000000,0.486511618,0.041177798,0.060139644,0.000000000
1784041071.962815,7841.000000000,368.000000000,0.486583501,0.041201767,0.179931353,0.003596393
1784041071.972915,7845.000000000,358.000000000,0.486559540,0.041057955,0.122318037,0.002421103
1784041071.983088,7824.000000000,380.000000000,0.486535579,0.041105893,-0.294004010,-0.002363872
1784041071.993009,7867.000000000,399.000000000,0.486511618,0.041153830,-0.239181635,-0.002384936
1784041072.003200,7878.000000000,407.000000000,0.486511618,0.041177798,0.058298030,-0.001191379
1784041072.012845,7851.000000000,384.000000000,0.486487627,0.041177798,0.059259659,-0.001209464
1784041072.023061,7824.000000000,375.000000000,0.486583501,0.041081924,0.242223562,0.003619361
1784041072.033120,7849.000000000,381.000000000,0.486535579,0.041105893,0.176297775,0.002365036
1784041072.042966,7842.000000000,352.000000000,0.486511618,0.041081924,-0.363250220,-0.003611254
1784041072.052645,7854.000000000,383.000000000,0.486511618,0.041177798,-0.183986690,-0.001227226
1784041072.062751,7858.000000000,377.000000000,0.486511618,0.041177798,0.182527721,0.000000000
1784041072.072715,7896.000000000,388.000000000,0.486583501,0.041153830,0.239612261,0.003581696
1784041072.082789,7851.000000000,358.000000000,0.486559540,0.041081924,0.119349846,0.002391547
1784041072.092958,7859.000000000,371.000000000,0.486511618,0.041081924,-0.352343860,-0.003550944
1784041072.103092,7839.000000000,377.000000000,0.486511618,0.041153830,-0.234048717,-0.002360346
1784041072.113127,7869.000000000,383.000000000,0.486511618,0.041177798,0.176063487,0.000000000
1784041072.122745,7823.000000000,367.000000000,0.486487627,0.041177798,0.057987304,-0.001220703
1784041072.133037,7854.000000000,375.000000000,0.486583501,0.041105893,0.181321562,0.003610260
1784041072.142936,7849.000000000,364.000000000,0.486559540,0.041105893,0.236860836,0.003561687
1784041072.152806,7834.000000000,369.000000000,0.486559540,0.041105893,-0.243937437,-0.001212070
1784041072.162961,7822.000000000,358.000000000,0.486535579,0.041129861,-0.237614978,-0.001196557
1784041072.172992,7859.000000000,383.000000000,0.486535579,0.041153830,0.001239742,-0.001187045
1784041072.183161,7855.000000000,403.000000000,0.486487627,0.041105893,-0.058286279,-0.002373913
1784041072.192937,7851.000000000,358.000000000,0.486487627,0.041105893,-0.061018151,-0.002404105
1784041072.202831,7835.000000000,376.000000000,0.486583501,0.041105893,0.368474145,0.004874065
1784041072.212961,7832.000000000,354.000000000,0.486559540,0.041129861,0.299428611,0.003591458
1784041072.223010,7835.000000000,377.000000000,0.486535579,0.041129861,-0.359218678,-0.002374792
1784041072.232880,7847.000000000,383.000000000,0.486511618,0.041153830,-0.301081483,-0.002405831
1784041072.243102,7859.000000000,356.000000000,0.486511618,0.041129861,0.058840532,-0.001192595
1784041072.253115,7863.000000000,367.000000000,0.486487627,0.041105893,0.060302408,-0.001185623
1784041072.262872,7847.000000000,367.000000000,0.486583501,0.041105893,0.244234029,0.003635947
1784041072.272876,7874.000000000,412.000000000,0.486559540,0.041129861,0.244143511,0.003639034
1784041072.283159,7882.000000000,392.000000000,0.486511618,0.041129861,-0.353883820,-0.003543307
1784041072.293191,7893.000000000,388.000000000,0.486511618,0.041129861,-0.295255410,-0.002358989
1784041072.303133,7849.000000000,360.000000000,0.486511618,0.041105893,0.177400264,0.000000000
1784041072.312984,7847.000000000,367.000000000,0.486583501,0.041081924,0.302674534,0.003631786
1784041072.323048,7847.000000000,368.000000000,0.486583501,0.041105893,0.181239085,0.003609438
1784041072.333179,7866.000000000,375.000000000,0.486559540,0.041105893,-0.238583725,-0.001186471
1784041072.343177,7843.000000000,357.000000000,0.486535579,0.041105893,-0.297590724,-0.002380755
1784041072.353082,7857.000000000,360.000000000,0.486511618,0.041105893,-0.061363809,-0.002407791
1784041072.362961,7858.000000000,363.000000000,0.486583501,0.041105893,0.242777945,0.002422300
1784041072.372981,7878.000000000,381.000000000,0.486583501,0.041081924,0.302534350,0.003612379
1784041072.383092,7857.000000000,345.000000000,0.486559540,0.041105893,-0.179451109,-0.001190251
1784041072.392849,7892.000000000,373.000000000,0.486511618,0.041105893,-0.363919082,-0.003618014
1784041072.403083,7858.000000000,344.000000000,0.486511618,0.041129861,-0.060370323,-0.002397138
1784041072.413221,7866.000000000,367.000000000,0.486535579,0.041129861,0.235340464,0.001176209
1784041072.422906,7867.000000000,356.000000000,0.486583501,0.041105893,0.303856832,0.003626239
1784041072.432997,7873.000000000,349.000000000,0.486583501,0.041081924,0.063059401,0.002423263
1784041072.443009,7916.000000000,402.000000000,0.486559540,0.041105893,-0.239673704,-0.001191916
1784041072.453092,7901.000000000,387.000000000,0.486511618,0.041129861,-0.298594965,-0.003577107
1784041072.462857,7859.000000000,368.000000000,0.486511618,0.041129861,-0.061598539,-0.002414501
1784041072.472901,7863.000000000,365.000000000,0.486535579,0.041105893,0.241635870,0.001209576
1784041072.482844,7878.000000000,381.000000000,0.486559540,0.041057955,0.240754304,0.002397595
1784041072.492942,7859.000000000,392.000000000,0.486583501,0.041081924,0.058964933,0.002391263
1784041072.503169,7877.000000000,383.000000000,0.486487627,0.041105893,-0.292043092,-0.003538165
1784041072.512881,7880.000000000,383.000000000,0.486511618,0.041129861,-0.300739500,-0.003605166
1784041072.522926,7851.000000000,373.000000000,0.486511618,0.041105893,0.240552517,0.001214325
1784041072.532649,7866.000000000,395.000000000,0.486583501,0.041129861,0.366331376,0.003636386
1784041072.542725,7888.000000000,385.000000000,0.486583501,0.041081924,0.122046478,0.003630693
1784041072.552808,7846.000000000,393.000000000,0.486583501,0.041081924,-0.180385161,0.000000000
1784041072.562978,7886.000000000,391.000000000,0.486511618,0.041081924,-0.354502167,-0.003549188
1784041072.572953,7866.000000000,385.000000000,0.486511618,0.041153830,-0.177131369,-0.003568301
1784041072.583035,7875.000000000,365.000000000,0.486535579,0.041129861,0.236514799,0.001194637
1784041072.592813,7828.000000000,371.000000000,0.486559540,0.041081924,0.301162363,0.002412936
1784041072.602683,7881.000000000,392.000000000,0.486583501,0.041081924,0.063338376,0.002439084
1784041072.612712,7823.000000000,381.000000000,0.486487627,0.041081924,-0.302868169,-0.003613877
1784041072.622777,7854.000000000,372.000000000,0.486487627,0.041153830,-0.358826961,-0.004771241
1784041072.632772,7857.000000000,328.000000000,0.486511618,0.041153830,0.239767814,0.001195938
1784041072.642490,7865.000000000,396.000000000,0.486511618,0.041129861,0.303772962,0.001217012
1784041072.652556,7866.000000000,392.000000000,0.486559540,0.041057955,0.061990615,0.002422329
1784041072.662654,7873.000000000,379.000000000,0.486487627,0.041081924,-0.119363202,-0.001189801
1784041072.672518,7867.000000000,364.000000000,0.486487627,0.041081924,-0.301801367,-0.003602396
1784041072.682548,7867.000000000,399.000000000,0.486487627,0.041177798,0.059805917,0.000000000
1784041072.692775,7854.000000000,368.000000000,0.486487627,0.041129861,0.177840930,0.000000000
1784041072.702785,7862.000000000,388.000000000,0.486511618,0.041033987,0.058578007,0.001185469
1784041072.712789,7866.000000000,369.000000000,0.486559540,0.041057955,0.179530224,0.003593126
1784041072.722772,7875.000000000,393.000000000,0.486487627,0.041081924,-0.119372702,-0.001200360
1784041072.732783,7910.000000000,410.000000000,0.486487627,0.041129861,-0.359587246,-0.003596640
1784041072.742623,7878.000000000,381.000000000,0.486487627,0.041153830,0.060467870,0.000000000
1784041072.752532,7851.000000000,349.000000000,0.486487627,0.041129861,0.182124840,0.000000000
1784041072.762844,7847.000000000,352.000000000,0.486511618,0.041057955,0.058674742,0.001186448
1784041072.772605,7851.000000000,354.000000000,0.486463666,0.041057955,-0.059463896,-0.001193658
1784041072.782677,7841.000000000,356.000000000,0.486463666,0.041057955,-0.181724093,-0.002417746
1784041072.792845,7910.000000000,414.000000000,0.486487627,0.041153830,0.117467129,0.001183857
1784041072.802572,7861.000000000,368.000000000,0.486463666,0.041153830,0.121529186,0.000000000
1784041072.812858,7869.000000000,371.000000000,0.486487627,0.041153830,-0.059154833,0.000000000
1784041072.822880,7873.000000000,372.000000000,0.486487627,0.041057955,0.058097961,0.001179868
1784041072.832874,7835.000000000,346.000000000,0.486487627,0.041057955,0.000000000,0.000000000
1784041072.842890,7882.000000000,406.000000000,0.486463666,0.041010018,-0.118802534,-0.001197426
1784041072.852841,7874.000000000,365.000000000,0.486463666,0.041129861,-0.060098925,-0.001200014
1784041072.862846,7865.000000000,364.000000000,0.486463666,0.041153830,0.060005143,0.000000000
1784041072.872571,7858.000000000,375.000000000,0.486487627,0.041153830,0.122374353,0.001214443
1784041072.882548,7882.000000000,385.000000000,0.486511618,0.041057955,0.123525282,0.002433778
1784041072.892575,7882.000000000,369.000000000,0.486487627,0.041057955,-0.060711342,0.000000000
1784041072.902866,7882.000000000,399.000000000,0.486463666,0.041153830,-0.235944623,-0.002360096
1784041072.912881,7862.000000000,341.000000000,0.486463666,0.041153830,-0.058111605,-0.001180007
1784041072.922689,7892.000000000,397.000000000,0.486463666,0.041177798,0.119058008,0.000000000
1784041072.932869,7843.000000000,365.000000000,0.486487627,0.041057955,0.119007706,0.001198755
1784041072.942783,7843.000000000,371.000000000,0.486511618,0.041057955,0.118767474,0.002386447
1784041072.952584,7906.000000000,392.000000000,0.486487627,0.041057955,-0.060805449,0.000000000
1784041072.962883,7851.000000000,324.000000000,0.486463666,0.041153830,-0.237412401,-0.002385626
1784041072.972606,7858.000000000,381.000000000,0.486463666,0.041153830,-0.059770181,-0.001196728
1784041072.982657,7886.000000000,383.000000000,0.486463666,0.041153830,0.120643390,0.000000000
1784041072.992813,7863.000000000,365.000000000,0.486511618,0.041057955,0.176657329,0.002373016
1784041073.002694,7862.000000000,379.000000000,0.486487627,0.041057955,0.059684865,0.001195873
1784041073.012859,7870.000000000,367.000000000,0.486463666,0.041129861,-0.237717407,-0.002392152
1784041073.022588,7906.000000000,408.000000000,0.486463666,0.041129861,-0.120656033,-0.001204444
1784041073.032567,7865.000000000,379.000000000,0.486439705,0.041153830,0.059688890,-0.001215794
1784041073.042603,7869.000000000,375.000000000,0.486439705,0.041057955,0.000366273,-0.001197113
1784041073.052692,7849.000000000,340.000000000,0.486511618,0.041057955,0.237960235,0.003573248
1784041073.062852,7854.000000000,367.000000000,0.486487627,0.041033987,0.175994719,0.002366627
1784041073.072522,7896.000000000,392.000000000,0.486487627,0.041129861,-0.241207787,-0.001209842
1784041073.082499,7901.000000000,406.000000000,0.486463666,0.041129861,-0.182539381,-0.001219616
1784041073.092493,7874.000000000,369.000000000,0.486463666,0.041081924,0.000502873,-0.001199799
1784041073.102627,7894.000000000,380.000000000,0.486511618,0.041081924,0.178949286,0.002382320
1784041073.112491,7875.000000000,365.000000000,0.486511618,0.041081924,0.179902264,0.002397856
1784041073.122528,7877.000000000,376.000000000,0.486487627,0.041105893,-0.180289274,-0.001205537
1784041073.132506,7890.000000000,393.000000000,0.486487627,0.041129861,-0.179684553,-0.001198616
1784041073.142840,7863.000000000,377.000000000,0.486463666,0.041129861,0.001275979,-0.001179619
1784041073.152569,7909.000000000,385.000000000,0.486439705,0.041081924,-0.059310071,-0.002388563
1784041073.162542,7861.000000000,363.000000000,0.486439705,0.041081924,-0.001856319,-0.001216192
1784041073.172651,7849.000000000,372.000000000,0.486535579,0.041057955,0.356686501,0.004774244
1784041073.182575,7888.000000000,344.000000000,0.486511618,0.041105893,0.239902561,0.003589748
1784041073.192623,7841.000000000,363.000000000,0.486487627,0.041129861,-0.359255276,-0.002400919
1784041073.202591,7884.000000000,400.000000000,0.486487627,0.041105893,-0.239225931,-0.001198587
1784041073.212582,7836.000000000,350.000000000,0.486487627,0.041081924,0.120292722,0.000000000
1784041073.222590,7862.000000000,352.000000000,0.486583501,0.041081924,0.299634345,0.004793880
1784041073.232868,7892.000000000,397.000000000,0.486559540,0.041081924,0.174751629,0.003544984
1784041073.242583,7867.000000000,368.000000000,0.486511618,0.041129861,-0.419609764,-0.003595406
1784041073.252573,7870.000000000,379.000000000,0.486511618,0.041129861,-0.303320906,-0.002431971
1784041073.262583,7842.000000000,357.000000000,0.486487627,0.041105893,0.119793920,-0.001199559
1784041073.272620,7878.000000000,379.000000000,0.486559540,0.041081924,0.240562898,0.002390524
1784041073.282569,7874.000000000,377.000000000,0.486559540,0.041081924,0.240041199,0.003598056
1784041073.292569,7885.000000000,383.000000000,0.486559540,0.041105893,-0.119831992,0.000000000
1784041073.302566,7855.000000000,400.000000000,0.486487627,0.041105893,-0.359775857,-0.003596254
1784041073.312581,7843.000000000,363.000000000,0.486487627,0.041105893,-0.179568726,-0.003593512
1784041073.322850,7862.000000000,346.000000000,0.486487627,0.041105893,0.177297731,0.000000000
1784041073.332577,7841.000000000,341.000000000,0.486607492,0.041081924,0.479468721,0.005994253
1784041073.342600,7884.000000000,371.000000000,0.486559540,0.041081924,0.184356114,0.003641099
1784041073.352577,7904.000000000,423.000000000,0.486535579,0.041081924,-0.479495796,-0.003595654
1784041073.362615,7875.000000000,361.000000000,0.486511618,0.041105893,-0.301549331,-0.002394339
1784041073.373048,7873.000000000,389.000000000,0.486511618,0.041105893,0.118469474,-0.001170510
1784041073.382584,7875.000000000,373.000000000,0.486559540,0.041105893,0.240080658,0.002399828
1784041073.392756,7845.000000000,361.000000000,0.486583501,0.041057955,0.244451510,0.003647295
1784041073.402697,7857.000000000,373.000000000,0.486583501,0.041081924,-0.060085810,0.001191337
1784041073.412830,7839.000000000,350.000000000,0.486487627,0.041081924,-0.419617375,-0.004776058
1784041073.422621,7877.000000000,389.000000000,0.486511618,0.041129861,-0.240872209,-0.003607840
1784041073.432583,7878.000000000,372.000000000,0.486463666,0.041129861,0.180380435,-0.001213050
1784041073.442843,7828.000000000,342.000000000,0.486559540,0.041105893,0.295592257,0.002369752
1784041073.452665,7893.000000000,423.000000000,0.486559540,0.041081924,0.298143078,0.004774187
1784041073.462825,7888.000000000,391.000000000,0.486583501,0.041081924,-0.058583672,0.001199155
1784041073.472554,7865.000000000,367.000000000,0.486487627,0.041081924,-0.421832886,-0.003615696
1784041073.482858,7828.000000000,354.000000000,0.486511618,0.041129861,-0.238977874,-0.003588260
1784041073.492874,7858.000000000,379.000000000,0.486511618,0.041105893,0.236038249,0.001180643
1784041073.502645,7858.000000000,372.000000000,0.486535579,0.041057955,0.242542491,0.001210946
1784041073.514495,7814.000000000,360.000000000,0.486559540,0.041057955,0.047906457,0.002216439
1784041073.522551,7822.000000000,360.000000000,0.486463666,0.041081924,-0.242311633,-0.003612578
1784041073.532529,7849.000000000,381.000000000,0.486487627,0.041129861,-0.344021536,-0.003987639
1784041073.542581,7859.000000000,393.000000000,0.486487627,0.041129861,0.240084985,0.001196272
1784041073.552567,7847.000000000,399.000000000,0.486535579,0.041105893,0.318431842,0.002393063
1784041073.562617,7835.000000000,346.000000000,0.486559540,0.041057955,0.119427625,0.003589150
1784041073.572617,7855.000000000,365.000000000,0.486487627,0.041057955,-0.238636586,-0.002391612
1784041073.582596,7863.000000000,356.000000000,0.486487627,0.041057955,-0.359800338,-0.003599387
1784041073.592805,7870.000000000,376.000000000,0.486487627,0.041153830,0.118467861,0.000000000
1784041073.602672,7862.000000000,391.000000000,0.486487627,0.041129861,0.179289840,0.000000000
1784041073.612856,7869.000000000,373.000000000,0.486511618,0.041057955,0.059671022,0.001196478
1784041073.622863,7823.000000000,361.000000000,0.486559540,0.041057955,0.176398035,0.003561645
1784041073.632639,7873.000000000,372.000000000,0.486463666,0.041081924,-0.183011360,-0.002423952
1784041073.642678,7866.000000000,384.000000000,0.486487627,0.041129861,-0.362887821,-0.003629139
1784041073.652597,7893.000000000,383.000000000,0.486487627,0.041153830,0.181607475,0.001200573
1784041073.662652,7862.000000000,354.000000000,0.486487627,0.041177798,0.181693212,0.000000000
1784041073.672637,7894.000000000,415.000000000,0.486511618,0.041057955,-0.000171683,0.001197133
1784041073.682699,7878.000000000,369.000000000,0.486439705,0.041057955,-0.119250505,-0.002390552
1784041073.692639,7862.000000000,373.000000000,0.486463666,0.041105893,-0.179715341,-0.002397428
1784041073.702674,7896.000000000,385.000000000,0.486463666,0.041153830,0.179733399,0.001199570
1784041073.712604,7886.000000000,356.000000000,0.486463666,0.041129861,0.120080492,0.000000000
1784041073.722872,7882.000000000,379.000000000,0.486463666,0.041033987,-0.059390235,0.000000000
1784041073.732892,7870.000000000,393.000000000,0.486511618,0.041033987,0.116503317,0.002363590
1784041073.742629,7861.000000000,364.000000000,0.486463666,0.041033987,0.000000000,0.000000000
1784041073.752531,7839.000000000,342.000000000,0.486439705,0.041153830,-0.306804197,-0.003661742
1784041073.762623,7905.000000000,388.000000000,0.486463666,0.041153830,0.000000000,0.000000000
1784041073.772612,7847.000000000,363.000000000,0.486439705,0.041129861,0.182343858,0.000000000
1784041073.782670,7857.000000000,345.000000000,0.486487627,0.041057955,0.059623834,0.001195262
1784041073.792799,7893.000000000,392.000000000,0.486463666,0.041057955,0.058797192,0.001186947
1784041073.802864,7881.000000000,373.000000000,0.486439705,0.041057955,-0.176706145,-0.002373109
1784041073.812883,7854.000000000,377.000000000,0.486439705,0.041129861,-0.118506850,-0.001193077
1784041073.822889,7862.000000000,357.000000000,0.486439705,0.041153830,0.118507252,0.000000000
1784041073.832876,7846.000000000,353.000000000,0.486439705,0.041153830,0.059672382,0.000000000
1784041073.842814,7832.000000000,354.000000000,0.486463666,0.041057955,0.060349433,0.001202513
1784041073.852634,7836.000000000,368.000000000,0.486463666,0.041057955,0.061382104,0.001212757
1784041073.862860,7873.000000000,373.000000000,0.486487627,0.041057955,-0.000358178,0.001195333
1784041073.872584,7871.000000000,403.000000000,0.486439705,0.041129861,-0.120991782,-0.001201047
1784041073.882595,7869.000000000,380.000000000,0.486439705,0.041129861,-0.183608369,-0.002428240
1784041073.892573,7858.000000000,381.000000000,0.486439705,0.041129861,0.060084633,0.000000000
1784041073.902854,7855.000000000,396.000000000,0.486487627,0.041057955,0.236627290,0.002365513
1784041073.912892,7862.000000000,406.000000000,0.486487627,0.041033987,0.116078695,0.002358546
1784041073.922880,7845.000000000,375.000000000,0.486463666,0.041129861,-0.177864028,-0.001196471
1784041073.932889,7855.000000000,354.000000000,0.486439705,0.041129861,-0.237784129,-0.002396452
1784041073.942595,7862.000000000,365.000000000,0.486415744,0.041153830,-0.062611887,-0.002430824
1784041073.952846,7850.000000000,379.000000000,0.486439705,0.041057955,0.120083239,0.000000000
1784041073.962830,7812.000000000,334.000000000,0.486487627,0.041081924,0.295691958,0.003552450
1784041073.972591,7885.000000000,387.000000000,0.486463666,0.041057955,0.061457726,0.001213504
1784041073.982636,7884.000000000,403.000000000,0.486463666,0.041129861,-0.240431113,-0.001209736
1784041073.992728,7855.000000000,403.000000000,0.486439705,0.041129861,-0.119354254,-0.001189912
1784041074.002790,7877.000000000,396.000000000,0.486415744,0.041057955,-0.057956839,-0.002377798
1784041074.012781,7878.000000000,377.000000000,0.486559540,0.041057955,0.357324264,0.005975734
1784041074.022783,7865.000000000,379.000000000,0.486487627,0.041057955,0.298786611,0.003595578
1784041074.032573,7867.000000000,395.000000000,0.486463666,0.041105893,-0.546673060,-0.004844062
1784041074.042745,7875.000000000,379.000000000,0.486463666,0.041129861,-0.240240226,-0.001200287
1784041074.052585,7851.000000000,345.000000000,0.486463666,0.041129861,0.242059075,0.000000000
1784041074.062618,7849.000000000,365.000000000,0.486439705,0.041057955,-0.000273908,-0.001205730
1784041074.072562,7845.000000000,357.000000000,0.486535579,0.041057955,0.180203653,0.003599859
1784041074.082564,7847.000000000,369.000000000,0.486487627,0.041057955,0.180910343,0.002402639
1784041074.092546,7882.000000000,387.000000000,0.486463666,0.041105893,-0.360207389,-0.003598528
1784041074.102594,7866.000000000,369.000000000,0.486463666,0.041105893,-0.179669443,-0.001196229
1784041074.112521,7888.000000000,380.000000000,0.486439705,0.041081924,0.120099749,-0.001199570
1784041074.122843,7857.000000000,414.000000000,0.486559540,0.041081924,0.292917883,0.004734893
1784041074.132869,7874.000000000,396.000000000,0.486535579,0.041057955,0.290513898,0.004711758
1784041074.142827,7832.000000000,383.000000000,0.486511618,0.041105893,-0.356914223,-0.002397938
1784041074.152472,7851.000000000,373.000000000,0.486487627,0.041105893,-0.365131391,-0.002446092
1784041074.162862,7880.000000000,411.000000000,0.486463666,0.041129861,0.000223442,-0.002393462
1784041074.172613,7888.000000000,407.000000000,0.486463666,0.041081924,0.062381544,-0.001189687
1784041074.182681,7880.000000000,375.000000000,0.486559540,0.041081924,0.364855793,0.004837536
1784041074.192574,7878.000000000,408.000000000,0.486535579,0.041057955,0.240073742,0.003602568
1784041074.202625,7823.000000000,352.000000000,0.486535579,0.041081924,-0.302792007,-0.001201406
1784041074.212816,7854.000000000,393.000000000,0.486463666,0.041105893,-0.353497479,-0.003552751
1784041074.222577,7847.000000000,399.000000000,0.486487627,0.041105893,-0.060239845,-0.002403329
1784041074.232589,7882.000000000,368.000000000,0.486487627,0.041081924,0.240951811,0.001211763
1784041074.242811,7866.000000000,397.000000000,0.486559540,0.041057955,0.294433632,0.003554132
1784041074.252589,7835.000000000,364.000000000,0.486559540,0.041081924,0.119208895,0.003595825
1784041074.262835,7871.000000000,399.000000000,0.486535579,0.041105893,-0.237248343,-0.001196600
1784041074.272684,7807.000000000,345.000000000,0.486487627,0.041105893,-0.357012327,-0.003578547
1784041074.282652,7861.000000000,384.000000000,0.486511618,0.041105893,-0.000632030,-0.001209124
1784041074.292578,7861.000000000,377.000000000,0.486559540,0.041105893,0.361580825,0.003614786
1784041074.302681,7866.000000000,376.000000000,0.486559540,0.041057955,0.179826323,0.002392629
1784041074.312814,7894.000000000,406.000000000,0.486535579,0.041081924,-0.237141357,-0.001184066
1784041074.322571,7845.000000000,369.000000000,0.486487627,0.041081924,-0.302079527,-0.003615610
1784041074.332827,7855.000000000,371.000000000,0.486487627,0.041129861,-0.060560591,-0.002396057
1784041074.342830,7867.000000000,375.000000000,0.486487627,0.041105893,0.178465952,0.000000000
1784041074.352733,7871.000000000,342.000000000,0.486535579,0.041081924,0.241391155,0.002408971
1784041074.362641,7893.000000000,384.000000000,0.486559540,0.041057955,0.183221931,0.003629881
1784041074.372767,7867.000000000,360.000000000,0.486559540,0.041081924,-0.060544611,0.001196001
1784041074.382646,7871.000000000,365.000000000,0.486487627,0.041081924,-0.361161033,-0.003594882
1784041074.392836,7880.000000000,361.000000000,0.486487627,0.041105893,-0.238145282,-0.003583309
1784041074.402675,7871.000000000,361.000000000,0.486535579,0.041105893,0.299005421,0.002394060
1784041074.412616,7871.000000000,356.000000000,0.486535579,0.041057955,0.303716104,0.002424244
1784041074.422809,7886.000000000,397.000000000,0.486535579,0.041057955,-0.118909320,0.000000000
1784041074.432806,7878.000000000,375.000000000,0.486463666,0.041081924,-0.296497398,-0.003561897
1784041074.442553,7882.000000000,361.000000000,0.486487627,0.041129861,-0.123009716,-0.002428694
1784041074.452584,7897.000000000,392.000000000,0.486487627,0.041129861,0.241348671,0.001211500
1784041074.462621,7866.000000000,380.000000000,0.486511618,0.041105893,0.180584039,0.001195426
1784041074.472661,7920.000000000,397.000000000,0.486535579,0.041057955,0.058615249,0.002388346
1784041074.482657,7894.000000000,375.000000000,0.486439705,0.041057955,-0.238811270,-0.003589278
1784041074.492747,7871.000000000,369.000000000,0.486439705,0.041081924,-0.356562785,-0.004773337
1784041074.502589,7838.000000000,357.000000000,0.486439705,0.041129861,0.180071579,0.000000000
1784041074.512553,7867.000000000,365.000000000,0.486463666,0.041129861,0.302075072,0.001209750
1784041074.522796,7890.000000000,367.000000000,0.486511618,0.041033987,0.176131720,0.003558955
1784041074.532769,7929.000000000,424.000000000,0.486439705,0.041033987,-0.118470763,-0.001185253
1784041074.542624,7866.000000000,376.000000000,0.486439705,0.041057955,-0.362397712,-0.003626783
1784041074.552774,7843.000000000,344.000000000,0.486463666,0.041129861,0.119118559,0.001197740
1784041074.562670,7884.000000000,383.000000000,0.486439705,0.041129861,0.180923045,0.000000000
1784041074.572660,7871.000000000,384.000000000,0.486487627,0.041105893,0.000363251,0.001204964
1784041074.582807,7828.000000000,376.000000000,0.486487627,0.041033987,0.118177076,0.002379768
1784041074.592679,7858.000000000,380.000000000,0.486439705,0.041033987,-0.179761091,-0.002393769
1784041074.602563,7859.000000000,402.000000000,0.486439705,0.041129861,-0.243239515,-0.002425691
1784041074.612778,7857.000000000,371.000000000,0.486415744,0.041129861,0.059784920,-0.001192185
1784041074.622712,7826.000000000,334.000000000,0.486439705,0.041129861,0.120390536,0.000000000
1784041074.632600,7874.000000000,383.000000000,0.486463666,0.041033987,0.182102051,0.002417551
1784041074.642712,7862.000000000,372.000000000,0.486439705,0.041057955,0.000000000,0.000000000
1784041074.652673,7851.000000000,363.000000000,0.486439705,0.041057955,-0.179912135,-0.001193728
1784041074.662486,7851.000000000,364.000000000,0.486415744,0.041129861,-0.061277058,-0.001211719
1784041074.672670,7855.000000000,364.000000000,0.486439705,0.041129861,0.059695020,0.000000000
1784041074.682806,7846.000000000,360.000000000,0.486439705,0.041129861,0.117663212,0.001179190
1784041074.692732,7873.000000000,392.000000000,0.486463666,0.041033987,0.059534586,0.001194367
1784041074.702622,7846.000000000,389.000000000,0.486439705,0.041057955,-0.059508628,0.000000000
1784041074.712662,7871.000000000,375.000000000,0.486415744,0.041129861,-0.180567403,-0.002404450
1784041074.722741,7853.000000000,350.000000000,0.486415744,0.041129861,-0.059192213,-0.001190928
1784041074.732663,7900.000000000,416.000000000,0.486415744,0.041129861,0.120216884,0.000000000
1784041074.742810,7859.000000000,380.000000000,0.486439705,0.041033987,0.118838390,0.001193970
1784041074.752567,7847.000000000,383.000000000,0.486463666,0.041033987,0.120967936,0.002407705
1784041074.762640,7811.000000000,334.000000000,0.486439705,0.041033987,-0.060208129,0.000000000
