__time,/debug_geometry/a,/debug_geometry/b,/debug_geometry/c,/debug_geometry/d,/debug_geometry/e,/debug_geometry/f,/debug_geometry/fc,/debug_geometry/lw,/debug_geometry/median_pb,/debug_geometry/median_pr,/debug_geometry/offset_pb,/debug_geometry/offset_pr,/debug_geometry/pb,/debug_geometry/pr,/debug_geometry/raw_pb,/debug_geometry/raw_pr,/debug_geometry/theta_g,/debug_geometry/theta_t,/debug_geometry/w,omega_g
1782905049.738871,0.000000000,0.170426446,0.729628802,0.926294000,-0.024434922,0.573809245,17043.569093863,3.381623356,4860.000000000,375.500000000,4510.958357188,380.000000000,426089.227346566,0.000000000,4953.000000000,399.000000000,-0.534358831,1.264382498,294.804320961,0.023810158
1782905049.748994,0.000000000,0.170395273,0.729476785,0.926293840,-0.024385998,0.573772965,17144.365598149,3.381863146,4862.500000000,376.500000000,4511.394107778,380.000000000,428609.139953713,0.000000000,5072.000000000,414.000000000,-0.534238996,1.264334814,296.508033377,0.011838727
1782905049.759088,0.000000000,0.170395951,0.729480091,0.926293840,-0.024297872,0.573707641,17133.728616143,3.382294687,4862.500000000,378.000000000,4511.611946522,380.000000000,428343.215403571,0.000000000,4963.000000000,396.000000000,-0.534023271,1.264334814,296.252529204,0.021370158
1782905049.768996,0.000000000,0.170428027,0.729636512,0.926294000,-0.024229304,0.573656823,16992.508046402,3.382630195,4860.000000000,378.000000000,4512.004055527,380.000000000,424812.701160059,0.000000000,4731.000000000,354.000000000,-0.533855499,1.264382498,293.755576172,0.016933475
1782905049.779129,0.000000000,0.170604504,0.730496200,0.926294847,-0.023974556,0.573467965,16879.959922360,3.383875589,4858.000000000,376.500000000,4512.308970765,380.000000000,421998.998059008,0.000000000,4694.000000000,337.000000000,-0.533232318,1.264646189,291.606485263,0.061502918
1782905049.788799,0.000000000,0.170621176,0.730577340,0.926294921,-0.023857034,0.573380745,16824.668713808,3.384449943,4858.000000000,376.500000000,4513.441300159,380.000000000,420616.717845209,0.000000000,4746.000000000,294.000000000,-0.532944696,1.264670030,290.557790078,0.029742240
1782905049.799068,0.000000000,0.170621984,0.730581272,0.926294921,-0.023749319,0.573300767,16896.815755603,3.384976174,4860.000000000,375.500000000,4513.963773835,380.000000000,422420.393890070,0.000000000,4881.000000000,349.000000000,-0.532681049,1.264670030,291.717691120,0.025674178
1782905049.809031,0.000000000,0.170654241,0.730738216,0.926295067,-0.023700325,0.573264400,16995.508071297,3.385215313,4862.500000000,375.500000000,4514.442616892,380.000000000,424887.701782420,0.000000000,4918.000000000,380.000000000,-0.532561199,1.264718191,293.382240389,0.012029470
1782905049.819008,0.000000000,0.170670759,0.730818565,0.926295139,-0.023602382,0.573191654,16984.880253099,3.385693416,4862.500000000,375.500000000,4514.660267967,380.000000000,424622.006327487,0.000000000,4942.000000000,404.000000000,-0.532321514,1.264742033,293.120174747,0.024022952
1782905049.828998,0.000000000,0.170766723,0.731285097,0.926295562,-0.023523960,0.573133440,16841.554147197,3.386075759,4860.000000000,375.500000000,4515.095497037,380.000000000,421038.853679924,0.000000000,4789.000000000,399.000000000,-0.532129766,1.264886038,290.584360282,0.019194969
1782905049.838914,0.000000000,0.170847680,0.731678322,0.926295898,-0.023298652,0.572965993,16824.554649894,3.387174286,4860.000000000,375.500000000,4515.443636117,380.000000000,420613.866247345,0.000000000,4649.000000000,336.000000000,-0.531578497,1.265005724,290.112119742,0.055594794
1782905049.849071,0.000000000,0.170912126,0.731991127,0.926296158,-0.023171289,0.572871295,16775.692436049,3.387794730,4860.000000000,375.500000000,4516.444303717,380.000000000,419392.310901228,0.000000000,4787.000000000,365.000000000,-0.531266914,1.265101568,289.168792363,0.030676377
1782905049.858904,0.000000000,0.170849532,0.731687314,0.926295898,-0.023044012,0.572776553,16870.155998309,3.388414876,4862.500000000,375.500000000,4517.009749002,380.000000000,421753.899957713,0.000000000,4919.000000000,402.000000000,-0.530955316,1.265005724,290.695790618,0.031688711
1782905049.868948,0.000000000,0.170881343,0.731841740,0.926296029,-0.023014608,0.572754687,17306.430609559,3.388557921,4872.000000000,376.500000000,4517.575117635,380.000000000,432660.765238985,0.000000000,4965.000000000,403.000000000,-0.530883418,1.265053408,298.189424031,0.007158414
1782905049.878985,0.000000000,0.170881978,0.731844820,0.926296029,-0.022926457,0.572689066,17300.061356460,3.388987012,4872.000000000,375.500000000,4517.705555958,380.000000000,432501.533911495,0.000000000,4885.000000000,369.000000000,-0.530667694,1.265053408,298.007794249,0.021492494
1782905049.889105,0.000000000,0.170993936,0.732387917,0.926296471,-0.022828431,0.572616134,17110.048921868,3.389463578,4868.500000000,376.500000000,4518.096891861,380.000000000,427751.223046702,0.000000000,4872.000000000,415.000000000,-0.530428009,1.265221254,294.655704234,0.023685063
1782905049.899386,0.000000000,0.171011383,0.732472496,0.926296533,-0.022642322,0.572477501,16966.746484005,3.390368502,4866.000000000,375.500000000,4518.531636224,380.000000000,424168.662100136,0.000000000,4669.000000000,290.000000000,-0.529972614,1.265245573,292.039154258,0.044291304
1782905049.908715,0.000000000,0.171043898,0.732630082,0.926296652,-0.022514961,0.572382595,16926.421437629,3.390987280,4866.000000000,375.500000000,4519.357467971,380.000000000,423160.535940733,0.000000000,4786.000000000,340.000000000,-0.529661016,1.265293257,291.243606852,0.033403300
1782905049.918911,0.000000000,0.171124162,0.733018869,0.926296944,-0.022387572,0.572287653,17362.717081066,3.391605700,4875.500000000,375.000000000,4519.922405878,380.000000000,434067.927026648,0.000000000,4947.000000000,354.000000000,-0.529349433,1.265412943,298.646686931,0.030560167
1782905049.928643,0.000000000,0.171140497,0.733097955,0.926297001,-0.022358172,0.572265735,17554.871030952,3.391748383,4880.000000000,375.500000000,4520.487213080,380.000000000,438871.775773799,0.000000000,5006.000000000,385.000000000,-0.529277520,1.265437261,301.927556479,0.007389328
1782905049.938895,0.000000000,0.171124981,0.733022834,0.926296944,-0.022270026,0.572199978,17548.506480316,3.392176270,4880.000000000,375.500000000,4520.617555100,380.000000000,438712.662007899,0.000000000,4947.000000000,419.000000000,-0.529061811,1.265412943,301.745344258,0.021040208
1782905049.949088,0.000000000,0.171253141,0.733642969,0.926297384,-0.022171987,0.572126889,17309.683815556,3.392651531,4875.500000000,375.500000000,4521.008494010,380.000000000,432742.095388890,0.000000000,4815.000000000,383.000000000,-0.528822125,1.265605108,297.559097496,0.023513882
1782905049.958953,0.000000000,0.171318158,0.733957267,0.926297591,-0.021966235,0.571973329,17288.475488477,3.393648929,4875.500000000,376.500000000,4521.442827293,380.000000000,432211.887211936,0.000000000,4790.000000000,396.000000000,-0.528318794,1.265700952,297.027429449,0.051022936
1782905049.969070,0.000000000,0.171318893,0.733960817,0.926297591,-0.021858473,0.571892849,17220.628974720,3.394171056,4875.500000000,378.500000000,4522.832281491,380.000000000,430515.724368004,0.000000000,4848.000000000,403.000000000,-0.528055133,1.265700952,295.774645601,0.026059831
1782905049.979584,0.000000000,0.171335513,0.734041128,0.926297641,-0.021740905,0.571805022,17389.091147028,3.394740363,4880.000000000,381.500000000,4522.832281491,380.000000000,436009.056073683,1831.110568560,4994.000000000,442.000000000,-0.527767511,1.265724794,298.572137750,0.027358544
1782905049.989270,0.000000000,0.171367560,0.734195941,0.926297740,-0.021682107,0.571761096,17327.034402348,3.395024911,4881.000000000,384.000000000,4523.353164836,380.000000000,436593.933120018,4882.961516160,5035.000000000,422.000000000,-0.527623700,1.265772478,297.458830778,0.014845865
1782905049.999014,0.000000000,0.171384229,0.734276450,0.926297789,-0.021603723,0.571702515,17314.318753516,3.395404199,4881.000000000,384.000000000,4523.613573377,380.000000000,436276.041899209,4882.961516160,5013.000000000,415.000000000,-0.527431951,1.265796797,297.176882396,0.019678730
1782905050.009305,0.000000000,0.171448448,0.734586490,0.926297979,-0.021515518,0.571636596,17248.536617652,3.395830735,4880.000000000,384.000000000,4523.960750406,380.000000000,434631.488502617,4882.961516160,4708.000000000,342.000000000,-0.527216242,1.265892641,295.976504634,0.020961240
1782905050.019191,0.000000000,0.171529484,0.734977432,0.926298204,-0.021280342,0.571460713,17095.186540670,3.396967430,4875.500000000,381.500000000,4524.351264139,380.000000000,428661.440914731,1831.110568560,4669.000000000,361.000000000,-0.526640998,1.266012327,293.156705480,0.058190435
1782905050.028911,0.000000000,0.171593916,0.735288047,0.926298374,-0.021162739,0.571372721,17044.346954137,3.397535355,4875.500000000,381.500000000,4525.392427096,380.000000000,427390.451251419,1831.110568560,4748.000000000,340.000000000,-0.526353376,1.266108171,292.191027742,0.029589772
1782905050.039190,0.000000000,0.171578910,0.735215722,0.926298333,-0.021035372,0.571277357,17238.666900385,3.398150306,4880.000000000,381.500000000,4525.912876047,380.000000000,432248.449907619,1831.110568560,4901.000000000,388.000000000,-0.526041777,1.266084329,295.419457672,0.030313529
1782905050.049018,0.000000000,0.171610903,0.735369903,0.926298415,-0.020986370,0.571240671,17259.969627050,3.398386717,4881.000000000,381.500000000,4526.476609519,380.000000000,432781.018074238,1831.110568560,4916.000000000,410.000000000,-0.525921942,1.266132013,295.744953376,0.012194012
1782905050.058956,0.000000000,0.171691308,0.735757178,0.926298615,-0.020898153,0.571174620,17300.655717606,3.398812146,4881.000000000,378.500000000,4526.693383813,380.000000000,432516.392940157,0.000000000,4888.000000000,367.000000000,-0.525706233,1.266252176,296.370720436,0.021703929
1782905050.069012,0.000000000,0.171723562,0.735912443,0.926298690,-0.020809952,0.571108545,17232.774453614,3.399237446,4880.000000000,378.500000000,4527.083549674,380.000000000,430819.361340355,0.000000000,4809.000000000,363.000000000,-0.525490509,1.266299860,295.136791994,0.021453255
1782905050.078993,0.000000000,0.171740912,0.735995941,0.926298728,-0.020623776,0.570969000,16991.549166530,3.400134737,4876.500000000,381.500000000,4527.473692788,380.000000000,426070.506561237,1831.110568560,4716.000000000,384.000000000,-0.525035114,1.266324179,290.857569835,0.045625418
1782905050.088893,0.000000000,0.171885050,0.736689074,0.926299037,-0.020486535,0.570866122,16951.341379999,3.400795459,4876.500000000,381.500000000,4528.297123126,380.000000000,425065.311897957,1831.110568560,4772.000000000,375.000000000,-0.524699555,1.266539709,290.060653502,0.033894555
1782905050.099056,0.000000000,0.171901764,0.736769382,0.926299069,-0.020349343,0.570763198,17073.092832825,3.401455797,4881.000000000,383.500000000,4528.903729467,380.000000000,429818.134749273,4272.591326640,4977.000000000,399.000000000,-0.524363996,1.266563551,292.034610931,0.033016738
1782905050.109293,0.000000000,0.171870304,0.736618209,0.926299005,-0.020310158,0.570733783,17132.677379021,3.401644395,4883.000000000,383.500000000,4529.683475201,380.000000000,431307.748404166,4272.591326640,4974.000000000,369.000000000,-0.524268122,1.266515867,293.022452443,0.009366338
1782905050.119398,0.000000000,0.171982406,0.737156677,0.926299220,-0.020231724,0.570674942,17098.496648408,3.402021496,4883.000000000,384.500000000,4529.683475201,380.000000000,431307.748404166,5493.331705679,4955.000000000,415.000000000,-0.524076374,1.266683714,292.375292916,0.018975321
1782905050.128894,0.000000000,0.172014668,0.737311533,0.926299276,-0.020143515,0.570608725,16983.918452055,3.402445601,4881.000000000,384.500000000,4530.029965051,380.000000000,428443.293495347,5493.331705679,4844.000000000,387.000000000,-0.523860650,1.266731398,290.346173295,0.022716859
1782905050.139110,0.000000000,0.172031731,0.737393413,0.926299303,-0.019947516,0.570461516,16779.333712288,3.403387456,4876.500000000,383.500000000,4530.419732656,380.000000000,422474.156735850,4272.591326640,4809.000000000,340.000000000,-0.523381279,1.266755239,286.695358423,0.046921309
1782905050.148911,0.000000000,0.172080286,0.737626344,0.926299383,-0.019839705,0.570380513,16737.050078845,3.403905128,4876.500000000,383.500000000,4531.285675042,380.000000000,421417.065899772,4272.591326640,4795.000000000,336.000000000,-0.523117633,1.266827242,285.888799307,0.026901486
1782905050.159178,0.000000000,0.172112981,0.737783124,0.926299433,-0.019731897,0.570299483,16933.533113796,3.404422564,4881.000000000,383.500000000,4531.761825288,380.000000000,426329.141773540,4272.591326640,4959.000000000,381.000000000,-0.522853987,1.266875402,289.159917021,0.025678947
1782905050.168620,0.000000000,0.172097331,0.737708082,0.926299408,-0.019643696,0.570233160,17059.216831676,3.404845771,4883.000000000,382.000000000,4532.237901298,380.000000000,428189.457322565,2441.480758080,5013.000000000,377.000000000,-0.522638263,1.266851084,291.236032683,0.022846493
1782905050.178763,0.000000000,0.172145650,0.737939731,0.926299481,-0.019575083,0.570181567,16988.927285480,3.405174797,4883.000000000,383.500000000,4532.627387273,380.000000000,427713.996065648,4272.591326640,5016.000000000,396.000000000,-0.522470491,1.266923086,289.981781207,0.016541395
1782905050.189010,0.000000000,0.172337569,0.738858710,0.926299725,-0.019486829,0.570115211,16927.749868484,3.405597722,4881.000000000,382.000000000,4532.930262537,380.000000000,424902.783242765,2441.480758080,4752.000000000,350.000000000,-0.522254766,1.267210619,288.868048642,0.021051453
1782905050.199264,0.000000000,0.172338841,0.738864796,0.926299725,-0.019271211,0.569952935,16642.535286983,3.406630837,4876.500000000,382.000000000,4534.271278907,380.000000000,417772.418705230,2441.480758080,4729.000000000,375.000000000,-0.521727459,1.267210619,283.833988662,0.051426221
1782905050.209232,0.000000000,0.172323653,0.738792134,0.926299707,-0.019153601,0.569864374,16693.806382903,3.407193955,4876.500000000,380.500000000,4534.271278907,380.000000000,417772.418705230,610.370189520,4692.000000000,291.000000000,-0.521439837,1.267186777,284.617117118,0.028854433
1782905050.219127,0.000000000,0.172356345,0.738948525,0.926299742,-0.019045784,0.569783166,16668.466761580,3.407709884,4876.500000000,380.500000000,4534.790218515,380.000000000,417138.928172172,610.370189520,4830.000000000,318.000000000,-0.521176191,1.267234938,284.101577990,0.026644800
1782905050.229019,0.000000000,0.172404541,0.739178985,0.926299789,-0.018947761,0.569709314,16540.259548909,3.408178718,4874.000000000,378.500000000,4535.265822101,380.000000000,413506.488722713,0.000000000,4876.000000000,348.000000000,-0.520936505,1.267306463,281.841065628,0.024229068
1782905050.239055,0.000000000,0.172436953,0.739333914,0.926299818,-0.018888946,0.569664992,16519.149788839,3.408459925,4874.000000000,378.500000000,4535.698136793,380.000000000,412978.744720978,0.000000000,4939.000000000,393.000000000,-0.520792694,1.267354624,281.436241896,0.014329536
1782905050.248889,0.000000000,0.172549214,0.739870124,0.926299902,-0.018810517,0.569605883,15822.870758599,3.408834757,4860.000000000,376.000000000,4535.957496158,380.000000000,395571.768964972,0.000000000,4819.000000000,368.000000000,-0.520600946,1.267522470,269.516147402,0.019497915
1782905050.258868,0.000000000,0.172614243,0.740180463,0.926299939,-0.018604672,0.569450654,15122.371933440,3.409818081,4846.000000000,376.000000000,4536.303274286,380.000000000,378059.298336012,0.000000000,4731.000000000,381.000000000,-0.520097615,1.267618315,257.439862270,0.050442631
1782905050.269214,0.000000000,0.172646680,0.740335186,0.926299954,-0.018487043,0.569361905,15078.060653127,3.410379601,4846.000000000,376.000000000,4537.210741612,380.000000000,376951.516328169,0.000000000,4705.000000000,345.000000000,-0.519809993,1.267665998,256.603255678,0.027799221
1782905050.279138,0.000000000,0.172551688,0.739881936,0.926299902,-0.018369425,0.569273122,15736.360090927,3.410940839,4860.000000000,378.500000000,4537.729180563,380.000000000,393409.002273187,0.000000000,4962.000000000,450.000000000,-0.519522370,1.267522470,267.720587986,0.028981982
1782905050.289303,0.000000000,0.172615986,0.740188780,0.926299939,-0.018290998,0.569213916,16377.573477613,3.411314841,4874.000000000,380.500000000,4538.247531162,380.000000000,409866.596072989,610.370189520,4979.000000000,418.000000000,-0.519330622,1.267618315,278.569942458,0.018864495
1782905050.299161,0.000000000,0.172744133,0.740799737,0.926299986,-0.018222367,0.569162096,16360.701967539,3.411642004,4874.000000000,380.500000000,4538.593049144,380.000000000,409444.808321142,610.370189520,4918.000000000,371.000000000,-0.519162835,1.267810003,278.230952901,0.017020582
1782905050.308809,0.000000000,0.172760403,0.740877253,0.926299990,-0.018153750,0.569110269,16328.849948342,3.411969043,4874.000000000,381.000000000,4538.895358589,380.000000000,409075.766973875,1220.740379040,4899.000000000,442.000000000,-0.518995063,1.267833845,277.637375833,0.017388310
1782905050.319093,0.000000000,0.172777626,0.740959293,0.926299993,-0.017967491,0.568969532,15630.476461129,3.412856287,4860.000000000,381.000000000,4539.197611124,380.000000000,391616.429793549,1220.740379040,4817.000000000,381.000000000,-0.518539654,1.267858164,265.628224205,0.044285565
1782905050.329161,0.000000000,0.172778204,0.740962047,0.926299993,-0.017859659,0.568888018,15624.602354024,3.413369609,4860.000000000,379.000000000,4540.017909166,380.000000000,390615.058850595,0.000000000,4747.000000000,307.000000000,-0.518276007,1.267858164,265.450431096,0.026186713
