__time,/debug/f,/debug/fc,/debug/lw,/debug/pb,/debug/pr,/debug/theta_g,/debug/theta_i,/debug/w
1783004545.833461,0.000000000,0.000000000,0.000000000,5915707.876827296,411389.507736442,-0.514233047,0.000000000,4505.924437305
1783004545.843491,0.000000000,0.000000000,0.000000000,5977965.636158330,463881.344035157,-0.514760354,0.000000000,4527.931239338
1783004545.853390,0.000000000,0.000000000,0.000000000,5910824.915311136,444349.497970519,-0.514640504,0.000000000,4484.750453887
1783004545.863396,0.000000000,0.000000000,0.000000000,5818048.646504105,473647.267067476,-0.514520669,0.000000000,4393.674714019
1783004545.873420,0.000000000,0.000000000,0.000000000,5671559.801019318,417493.209631642,-0.513921449,0.000000000,4306.135584256
1783004545.883413,0.000000000,0.000000000,0.000000000,5919370.097964415,440687.276833399,-0.513801614,0.000000000,4491.154823401
1783004545.893381,0.000000000,0.000000000,0.000000000,5981627.857295450,426038.392284921,-0.513681764,0.000000000,4548.835539631
1783004545.903499,0.000000000,0.000000000,0.000000000,6053651.539658803,462660.603656117,-0.514233047,0.000000000,4587.635307559
1783004545.913431,0.000000000,0.000000000,0.000000000,5888851.588488419,450453.199865719,-0.514185110,0.000000000,4462.386281816
1783004545.923452,0.000000000,0.000000000,0.000000000,5767998.290963469,382091.738639485,-0.514089236,0.000000000,4403.660237110
1783004545.933443,0.000000000,0.000000000,0.000000000,5824152.348399304,462660.603656117,-0.513370180,0.000000000,4401.371938569
1783004545.943410,0.000000000,0.000000000,0.000000000,5875423.444318979,439466.536454360,-0.513298267,0.000000000,4455.179724977
1783004545.953471,0.000000000,0.000000000,0.000000000,6068300.424207281,487075.411236915,-0.513202393,0.000000000,4582.556966011
1783004545.963485,0.000000000,0.000000000,0.000000000,6168401.135288552,490737.632374035,-0.513585890,0.000000000,4661.779759036
1783004545.973543,0.000000000,0.000000000,0.000000000,5951109.347819452,507827.997680593,-0.513537952,0.000000000,4478.160141257
1783004545.983517,0.000000000,0.000000000,0.000000000,5738700.521866512,434583.574938200,-0.513466054,0.000000000,4348.995565243
1783004545.993453,0.000000000,0.000000000,0.000000000,5671559.801019318,347911.008026368,-0.512723038,0.000000000,4341.685649204
1783004546.003364,0.000000000,0.000000000,0.000000000,5861995.300149540,444349.497970519,-0.512627164,0.000000000,4439.730707011
1783004546.013432,0.000000000,0.000000000,0.000000000,5946226.386303293,484633.930478835,-0.512555251,0.000000000,4484.332865446
1783004546.023635,0.000000000,0.000000000,0.000000000,6013367.107150487,487075.411236915,-0.512986684,0.000000000,4537.956887445
1783004546.033441,0.000000000,0.000000000,0.000000000,5935239.722891934,450453.199865719,-0.512890810,0.000000000,4495.678377378
1783004546.043540,0.000000000,0.000000000,0.000000000,5663014.618366039,355235.450300607,-0.512818897,0.000000000,4331.023941348
1783004546.053476,0.000000000,0.000000000,0.000000000,5577562.791833247,340586.565752129,-0.512171754,0.000000000,4269.046922065
1783004546.063682,0.000000000,0.000000000,0.000000000,5820490.127262184,378429.517502365,-0.512027943,0.000000000,4441.682686905
1783004546.073494,0.000000000,0.000000000,0.000000000,5957213.049714652,378429.517502365,-0.511908108,0.000000000,4550.632298488
1783004546.083457,0.000000000,0.000000000,0.000000000,6010925.626392407,430921.353801080,-0.512459377,0.000000000,4565.859271898
1783004546.093400,0.000000000,0.000000000,0.000000000,5898617.511520738,435804.315317240,-0.512387479,0.000000000,4473.097619116
1783004546.103450,0.000000000,0.000000000,0.000000000,5855891.598254342,465102.084414197,-0.512291604,0.000000000,4422.249840596
1783004546.113434,0.000000000,0.000000000,0.000000000,5746024.964140751,424817.651905881,-0.511644447,0.000000000,4355.084042928
1783004546.123445,0.000000000,0.000000000,0.000000000,5868099.002044740,391857.661671804,-0.511524612,0.000000000,4470.744951991
1783004546.133405,0.000000000,0.000000000,0.000000000,6056093.020416883,443128.757591479,-0.511428738,0.000000000,4592.020984940
1783004546.143418,0.000000000,0.000000000,0.000000000,6128116.702780236,439466.536454360,-0.511860171,0.000000000,4652.954764707
1783004546.153354,0.000000000,0.000000000,0.000000000,5986510.818811609,474868.007446516,-0.511788258,0.000000000,4519.728896583
1783004546.163420,0.000000000,0.000000000,0.000000000,5791192.358165227,393078.402050844,-0.511740321,0.000000000,4409.223536941
1783004546.173427,0.000000000,0.000000000,0.000000000,5777764.213995788,393078.402050844,-0.511021266,0.000000000,4396.402798151
1783004546.183281,0.000000000,0.000000000,0.000000000,5843684.194463942,378429.517502365,-0.510901430,0.000000000,4456.911038408
1783004546.193406,0.000000000,0.000000000,0.000000000,5986510.818811609,448011.719107639,-0.510829517,0.000000000,4531.888096265
1783004546.203434,0.000000000,0.000000000,0.000000000,6053651.539658803,401623.584704123,-0.511213014,0.000000000,4612.632142665
1783004546.213366,0.000000000,0.000000000,0.000000000,5941343.424787133,384533.219397565,-0.511141116,0.000000000,4532.234725842
1783004546.223508,0.000000000,0.000000000,0.000000000,5743583.483382671,452894.680623798,-0.511069203,0.000000000,4335.776813671
1783004546.233370,0.000000000,0.000000000,0.000000000,5665456.099124119,406506.546220283,-0.510398084,0.000000000,4297.395171504
1783004546.243504,0.000000000,0.000000000,0.000000000,5770439.771721549,307626.575518052,-0.510254273,0.000000000,4436.096946524
1783004546.253417,0.000000000,0.000000000,0.000000000,5962096.011230811,443128.757591479,-0.510182375,0.000000000,4513.187584618
1783004546.263410,0.000000000,0.000000000,0.000000000,5960875.270851771,444349.497970519,-0.510661745,0.000000000,4512.957129036
1783004546.273420,0.000000000,0.000000000,0.000000000,5919370.097964415,410168.767357402,-0.510589832,0.000000000,4498.702272029
1783004546.283326,0.000000000,0.000000000,0.000000000,5858333.079012421,426038.392284921,-0.510469997,0.000000000,4440.725566497
1783004546.293384,0.000000000,0.000000000,0.000000000,5676442.762535478,393078.402050844,-0.509894753,0.000000000,4312.244942587
1783004546.303363,0.000000000,0.000000000,0.000000000,5835139.011810663,427259.132663961,-0.509750942,0.000000000,4419.422480656
1783004546.313284,0.000000000,0.000000000,0.000000000,6046327.097384564,410168.767357402,-0.509655068,0.000000000,4597.273123345
1783004546.323557,0.000000000,0.000000000,0.000000000,6103701.895199439,468764.305551317,-0.510086501,0.000000000,4611.642399105
1783004546.333506,0.000000000,0.000000000,0.000000000,5991393.780327769,419934.690389721,-0.510038564,0.000000000,4549.115880896
1783004546.343391,0.000000000,0.000000000,0.000000000,5793633.838923307,349131.748405408,-0.510038564,0.000000000,4430.787403878
1783004546.353372,0.000000000,0.000000000,0.000000000,5814386.425366985,416272.469252602,-0.509295547,0.000000000,4407.671895204
1783004546.363341,0.000000000,0.000000000,0.000000000,5780205.694753869,352793.969542528,-0.509175697,0.000000000,4415.506589570
1783004546.373442,0.000000000,0.000000000,0.000000000,6015808.587908567,490737.632374035,-0.509079823,0.000000000,4526.175727043
1783004546.383407,0.000000000,0.000000000,0.000000000,6129337.443159276,430921.353801080,-0.509439358,0.000000000,4651.278513682
1783004546.393427,0.000000000,0.000000000,0.000000000,6051210.058900723,487075.411236915,-0.509391421,0.000000000,4557.405491718
1783004546.403335,0.000000000,0.000000000,0.000000000,5799737.540818507,445570.238349559,-0.509271571,0.000000000,4379.545102970
1783004546.413425,0.000000000,0.000000000,0.000000000,5684987.945188757,377208.777123325,-0.508576492,0.000000000,4324.177773071
1783004546.423454,0.000000000,0.000000000,0.000000000,5825373.088778344,437025.055696280,-0.508480618,0.000000000,4402.482202636
1783004546.433453,0.000000000,0.000000000,0.000000000,5934018.982512894,412610.248115482,-0.508384744,0.000000000,4502.488858587
1783004546.443436,0.000000000,0.000000000,0.000000000,5941343.424787133,435804.315317240,-0.508816177,0.000000000,4496.659066073
1783004546.453339,0.000000000,0.000000000,0.000000000,6015808.587908567,448011.719107639,-0.508696327,0.000000000,4548.891247363
1783004546.463346,0.000000000,0.000000000,0.000000000,5735038.300729392,377208.777123325,-0.508576492,0.000000000,4364.101949146
1783004546.474165,0.000000000,0.000000000,0.000000000,5617847.224341563,367442.854091006,-0.508001247,0.000000000,4274.454336134
1783004546.483469,0.000000000,0.000000000,0.000000000,5746024.964140751,430921.353801080,-0.507881397,0.000000000,4340.886434625
1783004546.493317,0.000000000,0.000000000,0.000000000,5948667.867061373,444349.497970519,-0.507761562,0.000000000,4494.607539811
1783004546.503464,0.000000000,0.000000000,0.000000000,5948667.867061373,419934.690389721,-0.508216956,0.000000000,4509.584879970
1783004546.513476,0.000000000,0.000000000,0.000000000,5927915.280617694,417493.209631642,-0.508169019,0.000000000,4494.255935465
1783004546.523801,0.000000000,0.000000000,0.000000000,5743583.483382671,421155.430768761,-0.508073145,0.000000000,4344.938902427
1783004546.533406,0.000000000,0.000000000,0.000000000,5730155.339213233,454115.421002838,-0.507545838,0.000000000,4314.335094130
1783004546.543389,0.000000000,0.000000000,0.000000000,5713064.973906674,500503.555406354,-0.507497901,0.000000000,4274.692359976
1783004546.553386,0.000000000,0.000000000,0.000000000,5814386.425366985,465102.084414197,-0.507473940,0.000000000,4375.141390394
1783004546.563275,0.000000000,0.000000000,0.000000000,5830256.050294504,521256.141850032,-0.507905373,0.000000000,4357.696237521
1783004546.573457,0.000000000,0.000000000,0.000000000,5671559.801019318,535905.026398511,-0.507929334,0.000000000,4223.053973775
1783004546.583393,0.000000000,0.000000000,0.000000000,5592211.676381726,487075.411236915,-0.507929334,0.000000000,4187.040191529
1783004546.593278,0.000000000,0.000000000,0.000000000,5652027.954954680,472426.526688437,-0.507665688,0.000000000,4242.173828711
1783004546.603245,0.000000000,0.000000000,0.000000000,5665456.099124119,488296.151615955,-0.507665688,0.000000000,4244.022864125
1783004546.613273,0.000000000,0.000000000,0.000000000,5639820.551164282,534684.286019471,-0.507665688,0.000000000,4197.699661114
1783004546.623374,0.000000000,0.000000000,0.000000000,5648365.733817561,557878.353221229,-0.507785523,0.000000000,4191.899336267
1783004546.633370,0.000000000,0.000000000,0.000000000,5603198.339793084,603045.747245705,-0.507761562,0.000000000,4130.616543343
1783004546.643303,0.000000000,0.000000000,0.000000000,5703299.050874355,720236.823633534,-0.507785523,0.000000000,4145.085852003
1783004546.653419,0.000000000,0.000000000,0.000000000,5599536.118655965,557878.353221229,-0.507713625,0.000000000,4152.772635812
1783004546.663432,0.000000000,0.000000000,0.000000000,5667897.579882199,540787.987914670,-0.507785523,0.000000000,4217.009271693
1783004546.673429,0.000000000,0.000000000,0.000000000,5699636.829737236,572527.237769707,-0.507833460,0.000000000,4224.733977868
1783004546.683366,0.000000000,0.000000000,0.000000000,5666676.839503159,550553.910946989,-0.507833460,0.000000000,4210.718687873
1783004546.693360,0.000000000,0.000000000,0.000000000,5648365.733817561,473647.267067476,-0.507857436,0.000000000,4239.108168083
1783004546.703381,0.000000000,0.000000000,0.000000000,5737479.781487472,559099.093600269,-0.507833460,0.000000000,4262.400069729
1783004546.713410,0.000000000,0.000000000,0.000000000,5871761.223181860,616473.891415143,-0.507785523,0.000000000,4337.303380946
1783004546.723400,0.000000000,0.000000000,0.000000000,5815607.165746025,545670.949430830,-0.507809499,0.000000000,4332.116193914
1783004546.733361,0.000000000,0.000000000,0.000000000,5809503.463850825,515152.439954833,-0.507809499,0.000000000,4344.282052336
1783004546.743433,0.000000000,0.000000000,0.000000000,5858333.079012421,548112.430188910,-0.507737586,0.000000000,4364.611379823
1783004546.753314,0.000000000,0.000000000,0.000000000,5809503.463850825,477309.488204596,-0.507737586,0.000000000,4365.195313381
1783004546.763412,0.000000000,0.000000000,0.000000000,5851008.636738182,506607.257301553,-0.507737586,0.000000000,4381.934742046
1783004546.773547,0.000000000,0.000000000,0.000000000,5938901.944029054,550553.910946989,-0.507761562,0.000000000,4427.551444472
1783004546.783293,0.000000000,0.000000000,0.000000000,5858333.079012421,490737.632374035,-0.507761562,0.000000000,4396.699801189
1783004546.793364,0.000000000,0.000000000,0.000000000,5866878.261665700,477309.488204596,-0.507785523,0.000000000,4411.075981928
1783004546.803423,0.000000000,0.000000000,0.000000000,5903500.473036896,490737.632374035,-0.507737586,0.000000000,4432.639639339
1783004546.813318,0.000000000,0.000000000,0.000000000,5866878.261665700,487075.411236915,-0.507713625,0.000000000,4405.417236655
1783004546.823380,0.000000000,0.000000000,0.000000000,5858333.079012421,490737.632374035,-0.507737586,0.000000000,4396.630403258
1783004546.833426,0.000000000,0.000000000,0.000000000,5858333.079012421,457777.642139958,-0.507785523,0.000000000,4415.163645835
1783004546.843357,0.000000000,0.000000000,0.000000000,5893734.550004578,529801.324503311,-0.507809499,0.000000000,4403.262133968
1783004546.853335,0.000000000,0.000000000,0.000000000,5901058.992278817,522476.882229072,-0.507809499,0.000000000,4413.189474441
1783004546.863454,0.000000000,0.000000000,0.000000000,5919370.097964415,592059.083834346,-0.507785523,0.000000000,4388.885806435
1783004546.873455,0.000000000,0.000000000,0.000000000,5899838.251899777,552995.391705069,-0.507785523,0.000000000,4395.114627626
1783004546.883402,0.000000000,0.000000000,0.000000000,5871761.223181860,557878.353221229,-0.507809499,0.000000000,4370.073672192
1783004546.893269,0.000000000,0.000000000,0.000000000,5819269.386883144,539567.247535630,-0.507809499,0.000000000,4338.442440294
1783004546.903418,0.000000000,0.000000000,0.000000000,5730155.339213233,474868.007446516,-0.507833460,0.000000000,4303.569984090
1783004546.913434,0.000000000,0.000000000,0.000000000,5813165.684987945,545670.949430830,-0.507833460,0.000000000,4330.237966441
1783004546.923377,0.000000000,0.000000000,0.000000000,5800958.281197546,515152.439954833,-0.507809499,0.000000000,4337.469171620
1783004546.933325,0.000000000,0.000000000,0.000000000,5843684.194463942,572527.237769707,-0.507785523,0.000000000,4339.444538231
1783004546.943341,0.000000000,0.000000000,0.000000000,5791192.358165227,506607.257301553,-0.507785523,0.000000000,4334.383621013
1783004546.953404,0.000000000,0.000000000,0.000000000,5785088.656270028,512710.959196753,-0.507809499,0.000000000,4326.179255004
1783004546.963412,0.000000000,0.000000000,0.000000000,5832697.531052584,559099.093600269,-0.507809499,0.000000000,4338.247786559
1783004546.973327,0.000000000,0.000000000,0.000000000,5803399.761955626,543229.468672750,-0.507809499,0.000000000,4323.746083319
1783004546.983391,0.000000000,0.000000000,0.000000000,5819269.386883144,552995.391705069,-0.507761562,0.000000000,4330.811591400
1783004546.993338,0.000000000,0.000000000,0.000000000,5808282.723471786,544450.209051790,-0.507737586,0.000000000,4326.753020808
1783004547.003350,0.000000000,0.000000000,0.000000000,5752128.666035951,479750.968962676,-0.507761562,0.000000000,4318.159497940
1783004547.013365,0.000000000,0.000000000,0.000000000,5767998.290963469,505386.516922513,-0.507785523,0.000000000,4316.573085420
1783004547.024453,0.000000000,0.000000000,0.000000000,5808282.723471786,560319.833979308,-0.507785523,0.000000000,4318.032965386
1783004547.033370,0.000000000,0.000000000,0.000000000,5775322.733237709,515152.439954833,-0.507785523,0.000000000,4316.962386744
1783004547.043378,0.000000000,0.000000000,0.000000000,5827814.569536424,548112.430188910,-0.507761562,0.000000000,4340.349323393
1783004547.053320,0.000000000,0.000000000,0.000000000,5841242.713705863,506607.257301553,-0.507737586,0.000000000,4374.148961272
1783004547.063352,0.000000000,0.000000000,0.000000000,5868099.002044740,532242.805261391,-0.507737586,0.000000000,4381.253486228
1783004547.073400,0.000000000,0.000000000,0.000000000,5842463.454084902,549333.170567949,-0.507761562,0.000000000,4351.346912324
1783004547.083382,0.000000000,0.000000000,0.000000000,5825373.088778344,490737.632374035,-0.507785523,0.000000000,4370.491318855
1783004547.093439,0.000000000,0.000000000,0.000000000,5803399.761955626,512710.959196753,-0.507785523,0.000000000,4340.709767535
1783004547.103435,0.000000000,0.000000000,0.000000000,5847346.415601062,529801.324503311,-0.507761562,0.000000000,4366.140129293
1783004547.113424,0.000000000,0.000000000,0.000000000,5699636.829737236,419934.690389721,-0.507761562,0.000000000,4309.692327701
1783004547.123421,0.000000000,0.000000000,0.000000000,5835139.011810663,537125.766777551,-0.507761562,0.000000000,4352.320150282
1783004547.133423,0.000000000,0.000000000,0.000000000,5822931.608020265,507827.997680593,-0.507809499,0.000000000,4359.075736178
1783004547.143393,0.000000000,0.000000000,0.000000000,5880306.405835139,583513.901181066,-0.507833460,0.000000000,4362.648324555
1783004547.153329,0.000000000,0.000000000,0.000000000,5858333.079012421,543229.468672750,-0.507809499,0.000000000,4367.543173640
1783004547.163380,0.000000000,0.000000000,0.000000000,5809503.463850825,548112.430188910,-0.507809499,0.000000000,4325.887274402
1783004547.173443,0.000000000,0.000000000,0.000000000,5829035.309915463,548112.430188910,-0.507785523,0.000000000,4341.391044853
1783004547.183349,0.000000000,0.000000000,0.000000000,5814386.425366985,537125.766777551,-0.507785523,0.000000000,4335.843500979
1783004547.193446,0.000000000,0.000000000,0.000000000,5838801.232947783,539567.247535630,-0.507785523,0.000000000,4353.946012566
1783004547.203778,0.000000000,0.000000000,0.000000000,5775322.733237709,496841.334269234,-0.507809499,0.000000000,4327.249850545
1783004547.213329,0.000000000,0.000000000,0.000000000,5846125.675222022,549333.170567949,-0.507785523,0.000000000,4354.335313890
1783004547.223379,0.000000000,0.000000000,0.000000000,5800958.281197546,544450.209051790,-0.507809499,0.000000000,4321.118257900
1783004547.233391,0.000000000,0.000000000,0.000000000,5770439.771721549,484633.930478835,-0.507785523,0.000000000,4330.101306444
1783004547.243457,0.000000000,0.000000000,0.000000000,5814386.425366985,539567.247535630,-0.507785523,0.000000000,4334.480946344
1783004547.253354,0.000000000,0.000000000,0.000000000,5771660.512100589,512710.959196753,-0.507785523,0.000000000,4315.405181446
1783004547.263356,0.000000000,0.000000000,0.000000000,5800958.281197546,540787.987914670,-0.507809499,0.000000000,4323.162122115
1783004547.273304,0.000000000,0.000000000,0.000000000,5799737.540818507,559099.093600269,-0.507785523,0.000000000,4311.901469526
1783004547.283291,0.000000000,0.000000000,0.000000000,5761894.589068270,502945.036164434,-0.507785523,0.000000000,4313.069373500
1783004547.293535,0.000000000,0.000000000,0.000000000,5822931.608020265,570085.757011628,-0.507785523,0.000000000,4324.261786577
1783004547.303449,0.000000000,0.000000000,0.000000000,5761894.589068270,535905.026398511,-0.507785523,0.000000000,4294.674885920
1783004547.313443,0.000000000,0.000000000,0.000000000,5793633.838923307,537125.766777551,-0.507785523,0.000000000,4319.298194691
1783004547.323553,0.000000000,0.000000000,0.000000000,5727713.858455153,515152.439954833,-0.507785523,0.000000000,4279.005507611
1783004547.333472,0.000000000,0.000000000,0.000000000,5775322.733237709,529801.324503311,-0.507785523,0.000000000,4308.787058931
1783004547.343539,0.000000000,0.000000000,0.000000000,5763115.329447309,506607.257301553,-0.507785523,0.000000000,4311.998794857
1783004547.353466,0.000000000,0.000000000,0.000000000,5786309.396649067,507827.997680593,-0.507785523,0.000000000,4329.809330451
1783004547.363381,0.000000000,0.000000000,0.000000000,5787530.137028107,515152.439954833,-0.507785523,0.000000000,4326.694919855
1783004547.373421,0.000000000,0.000000000,0.000000000,5787530.137028107,512710.959196753,-0.507785523,0.000000000,4328.057474491
1783004547.383518,0.000000000,0.000000000,0.000000000,5865657.521286661,587176.122318186,-0.507809499,0.000000000,4348.856415103
1783004547.393431,0.000000000,0.000000000,0.000000000,5793633.838923307,531022.064882351,-0.507809499,0.000000000,4322.772814646
1783004547.403501,0.000000000,0.000000000,0.000000000,5832697.531052584,557878.353221229,-0.507809499,0.000000000,4338.929074631
1783004547.413680,0.000000000,0.000000000,0.000000000,5747245.704519792,450453.199865719,-0.507809499,0.000000000,4330.753617771
1783004547.423586,0.000000000,0.000000000,0.000000000,5733817.560350353,473647.267067476,-0.507833460,0.000000000,4307.171134991
1783004547.433456,0.000000000,0.000000000,0.000000000,5737479.781487472,477309.488204596,-0.507809499,0.000000000,4307.979130804
1783004547.443371,0.000000000,0.000000000,0.000000000,5755790.887173071,473647.267067476,-0.507833460,0.000000000,4324.690247485
1783004547.453327,0.000000000,0.000000000,0.000000000,5808282.723471786,562761.314737388,-0.507809499,0.000000000,4316.738548868
1783004547.463363,0.000000000,0.000000000,0.000000000,5799737.540818507,515152.439954833,-0.507809499,0.000000000,4336.495902946
1783004547.473370,0.000000000,0.000000000,0.000000000,5803399.761955626,545670.949430830,-0.507809499,0.000000000,4322.383507176
1783004547.483328,0.000000000,0.000000000,0.000000000,5841242.713705863,555436.872463149,-0.507809499,0.000000000,4347.104531490
1783004547.493387,0.000000000,0.000000000,0.000000000,5776543.473616748,539567.247535630,-0.507809499,0.000000000,4304.378036711
1783004547.503387,0.000000000,0.000000000,0.000000000,5800958.281197546,524918.362987152,-0.507809499,0.000000000,4332.018867047
1783004547.513306,0.000000000,0.000000000,0.000000000,5822931.608020265,562761.314737388,-0.507785523,0.000000000,4328.349450484
1783004547.523548,0.000000000,0.000000000,0.000000000,5853450.117496261,559099.093600269,-0.507785523,0.000000000,4354.724615215
1783004547.533350,0.000000000,0.000000000,0.000000000,5825373.088778344,577410.199285867,-0.507809499,0.000000000,4322.188853441
1783004547.543304,0.000000000,0.000000000,0.000000000,5739921.262245552,484633.930478835,-0.507809499,0.000000000,4305.837939722
1783004547.553355,0.000000000,0.000000000,0.000000000,5814386.425366985,549333.170567949,-0.507785523,0.000000000,4329.030727802
1783004547.563442,0.000000000,0.000000000,0.000000000,5752128.666035951,487075.411236915,-0.507785523,0.000000000,4314.139952142
1783004547.573693,0.000000000,0.000000000,0.000000000,5786309.396649067,562761.314737388,-0.507785523,0.000000000,4299.151851151
1783004547.583375,0.000000000,0.000000000,0.000000000,5776543.473616748,527359.843745232,-0.507785523,0.000000000,4311.122866877
1783004547.593380,0.000000000,0.000000000,0.000000000,5786309.396649067,552995.391705069,-0.507785523,0.000000000,4304.602069693
1783004547.603293,0.000000000,0.000000000,0.000000000,5886410.107730338,617694.631794183,-0.507785523,0.000000000,4348.301143362
1783004547.613358,0.000000000,0.000000000,0.000000000,5782647.175511948,532242.805261391,-0.507785523,0.000000000,4313.264024162
1783004547.623378,0.000000000,0.000000000,0.000000000,5789971.617786188,543229.468672750,-0.507785523,0.000000000,4312.972048168
1783004547.633280,0.000000000,0.000000000,0.000000000,5822931.608020265,572527.237769707,-0.507785523,0.000000000,4322.899231942
1783004547.643368,0.000000000,0.000000000,0.000000000,5710623.493148594,460219.122898038,-0.507785523,0.000000000,4296.037440555
1783004547.653290,0.000000000,0.000000000,0.000000000,5753349.406414990,478530.228583636,-0.507785523,0.000000000,4319.882146677
1783004547.663279,0.000000000,0.000000000,0.000000000,5848567.155980102,570085.757011628,-0.507785523,0.000000000,4344.700106111
1783004547.673346,0.000000000,0.000000000,0.000000000,5798516.800439467,540787.987914670,-0.507809499,0.000000000,4321.215584768
1783004547.683437,0.000000000,0.000000000,0.000000000,5737479.781487472,493179.113132115,-0.507785523,0.000000000,4299.054525820
1783004547.693402,0.000000000,0.000000000,0.000000000,5810724.204229865,550553.910946989,-0.507785523,0.000000000,4325.429690551
1783004547.703399,0.000000000,0.000000000,0.000000000,5748466.444898831,520035.401470992,-0.507785523,0.000000000,4292.825704629
1783004547.713418,0.000000000,0.000000000,0.000000000,5777764.213995788,527359.843745232,-0.507785523,0.000000000,4312.096120188
1783004547.723557,0.000000000,0.000000000,0.000000000,5761894.589068270,522476.882229072,-0.507785523,0.000000000,4302.168936415
1783004547.733418,0.000000000,0.000000000,0.000000000,5789971.617786188,549333.170567949,-0.507785523,0.000000000,4309.565661580
1783004547.743441,0.000000000,0.000000000,0.000000000,5742362.743003632,482192.449720756,-0.507785523,0.000000000,4309.079034924
1783004547.753417,0.000000000,0.000000000,0.000000000,5786309.396649067,502945.036164434,-0.507785523,0.000000000,4332.534439722
1783004547.763472,0.000000000,0.000000000,0.000000000,5772881.252479629,516373.180333873,-0.507785523,0.000000000,4314.334602804
1783004547.773326,0.000000000,0.000000000,0.000000000,5785088.656270028,512710.959196753,-0.507785523,0.000000000,4326.110967868
1783004547.783366,0.000000000,0.000000000,0.000000000,5752128.666035951,559099.093600269,-0.507785523,0.000000000,4273.944590393
1783004547.793430,0.000000000,0.000000000,0.000000000,5789971.617786188,534684.286019471,-0.507761562,0.000000000,4317.672878961
1783004547.803468,0.000000000,0.000000000,0.000000000,5808282.723471786,565202.795495468,-0.507785523,0.000000000,4315.307856115
1783004547.813490,0.000000000,0.000000000,0.000000000,5750907.925656911,510269.478438673,-0.507785523,0.000000000,4300.222429793
1783004547.823943,0.000000000,0.000000000,0.000000000,5730155.339213233,512710.959196753,-0.507785523,0.000000000,4282.314568869
1783004547.833584,0.000000000,0.000000000,0.000000000,5757011.627552111,545670.949430830,-0.507785523,0.000000000,4285.331654133
1783004547.843441,0.000000000,0.000000000,0.000000000,5752128.666035951,531022.064882351,-0.507785523,0.000000000,4289.613968702
1783004547.853424,0.000000000,0.000000000,0.000000000,5750907.925656911,550553.910946989,-0.507785523,0.000000000,4277.740278306
1783004547.863391,0.000000000,0.000000000,0.000000000,5780205.694753869,516373.180333873,-0.507785523,0.000000000,4320.174122671
1783004547.873305,0.000000000,0.000000000,0.000000000,5748466.444898831,526139.103366192,-0.507809499,0.000000000,4289.487026002
1783004547.883391,0.000000000,0.000000000,0.000000000,5803399.761955626,557878.353221229,-0.507785523,0.000000000,4315.502506777
1783004547.893379,0.000000000,0.000000000,0.000000000,5765556.810205390,522476.882229072,-0.507809499,0.000000000,4305.156651650
1783004547.903387,0.000000000,0.000000000,0.000000000,5776543.473616748,539567.247535630,-0.507785523,0.000000000,4304.310093700
1783004547.913349,0.000000000,0.000000000,0.000000000,5786309.396649067,543229.468672750,-0.507809499,0.000000000,4310.120321886
1783004547.923412,0.000000000,0.000000000,0.000000000,5739921.262245552,527359.843745232,-0.507809499,0.000000000,4281.992857214
1783004547.933345,0.000000000,0.000000000,0.000000000,5794854.579302347,568865.016632588,-0.507809499,0.000000000,4302.626153098
1783004547.943424,0.000000000,0.000000000,0.000000000,5739921.262245552,505386.516922513,-0.507809499,0.000000000,4294.256042504
1783004547.953453,0.000000000,0.000000000,0.000000000,5763115.329447309,507827.997680593,-0.507809499,0.000000000,4311.385571162
1783004547.963508,0.000000000,0.000000000,0.000000000,5694753.868221076,487075.411236915,-0.507809499,0.000000000,4268.464422648
1783004547.973362,0.000000000,0.000000000,0.000000000,5727713.858455153,454115.421002838,-0.507809499,0.000000000,4313.137454775
1783004547.983397,0.000000000,0.000000000,0.000000000,5739921.262245552,507827.997680593,-0.507809499,0.000000000,4292.893466360
1783004547.993413,0.000000000,0.000000000,0.000000000,5758232.367931150,515152.439954833,-0.507809499,0.000000000,4303.404768037
1783004548.003439,0.000000000,0.000000000,0.000000000,5722830.896938994,479750.968962676,-0.507809499,0.000000000,4294.937330575
1783004548.013337,0.000000000,0.000000000,0.000000000,5772881.252479629,522476.882229072,-0.507809499,0.000000000,4310.996263693
1783004548.023361,0.000000000,0.000000000,0.000000000,5710623.493148594,474868.007446516,-0.507785523,0.000000000,4287.862112742
1783004548.033422,0.000000000,0.000000000,0.000000000,5800958.281197546,549333.170567949,-0.507809499,0.000000000,4318.393105614
1783004548.043365,0.000000000,0.000000000,0.000000000,5787530.137028107,544450.209051790,-0.507809499,0.000000000,4310.412302489
1783004548.053421,0.000000000,0.000000000,0.000000000,5743583.483382671,532242.805261391,-0.507785523,0.000000000,4282.119918206
1783004548.063508,0.000000000,0.000000000,0.000000000,5666676.839503159,424817.651905881,-0.507809499,0.000000000,4280.824934805
1783004548.073449,0.000000000,0.000000000,0.000000000,5794854.579302347,554216.132084109,-0.507785523,0.000000000,4310.733565553
1783004548.083408,0.000000000,0.000000000,0.000000000,5766777.550584430,532242.805261391,-0.507785523,0.000000000,4300.611731117
1783004548.093454,0.000000000,0.000000000,0.000000000,5785088.656270028,572527.237769707,-0.507809499,0.000000000,4292.796139493
1783004548.103497,0.000000000,0.000000000,0.000000000,5761894.589068270,500503.555406354,-0.507809499,0.000000000,4314.500030918
