__time,/vehicle/loader_joint_angles/data[0],/vehicle/loader_joint_angles/data[1],/vehicle/loader_joint_angles/layout/data_offset,/vehicle/loader_joint_pressures/data[0],/vehicle/loader_joint_pressures/data[1],/vehicle/loader_joint_pressures/layout/data_offset
1782547989.161031,,,,375.000000000,473.000000000,0.000000000
1782547989.165704,,,,416.000000000,513.000000000,0.000000000
1782547989.165726,0.001342233,0.014980282,0.000000000,,,
1782547989.170760,,,,423.000000000,512.000000000,0.000000000
1782547989.170797,0.001318265,0.014452975,0.000000000,,,
1782547989.175901,,,,354.000000000,497.000000000,0.000000000
1782547989.175968,0.001294296,0.013949638,0.000000000,,,
1782547989.180808,,,,357.000000000,475.000000000,0.000000000
1782547989.180852,0.001246359,0.013302490,0.000000000,,,
1782547989.185805,,,,338.000000000,463.000000000,0.000000000
1782547989.185863,0.001246359,0.012775184,0.000000000,,,
1782547989.190907,,,,439.000000000,551.000000000,0.000000000
1782547989.190964,0.001222391,0.012104068,0.000000000,,,
1782547989.195773,,,,423.000000000,540.000000000,0.000000000
1782547989.195819,0.001174454,0.011576761,0.000000000,,,
1782547989.200824,,,,324.000000000,432.000000000,0.000000000
1782547989.200862,0.001174454,0.011049456,0.000000000,,,
1782547989.205902,,,,457.000000000,582.000000000,0.000000000
1782547989.205966,0.001174454,0.010378339,0.000000000,,,
1782547989.210725,,,,430.000000000,549.000000000,0.000000000
1782547989.210765,0.001222391,0.009922938,0.000000000,,,
1782547989.215936,,,,389.000000000,555.000000000,0.000000000
1782547989.216007,0.001198423,0.009443570,0.000000000,,,
1782547989.220841,,,,436.000000000,559.000000000,0.000000000
1782547989.220902,0.001222391,0.008724516,0.000000000,,,
1782547989.225800,,,,369.000000000,517.000000000,0.000000000
1782547989.225848,0.001222391,0.008221178,0.000000000,,,
1782547989.230863,,,,422.000000000,584.000000000,0.000000000
1782547989.230920,0.001198423,0.007717841,0.000000000,,,
1782547989.235789,,,,411.000000000,539.000000000,0.000000000
1782547989.235834,0.001222391,0.007094661,0.000000000,,,
1782547989.240812,,,,341.000000000,482.000000000,0.000000000
1782547989.240860,0.001198423,0.006567355,0.000000000,,,
1782547989.245888,,,,494.000000000,623.000000000,0.000000000
1782547989.246012,0.001174454,0.005968144,0.000000000,,,
1782547989.250777,,,,334.000000000,469.000000000,0.000000000
1782547989.250804,0.001150486,0.005440838,0.000000000,,,
1782547989.255796,,,,469.000000000,610.000000000,0.000000000
1782547989.255834,0.001102549,0.004913532,0.000000000,,,
1782547989.260694,,,,418.000000000,525.000000000,0.000000000
1782547989.260723,0.001150486,0.004290353,0.000000000,,,
1782547989.265653,,,,434.000000000,539.000000000,0.000000000
1782547989.265661,0.001150486,0.003810984,0.000000000,,,
1782547989.270659,,,,438.000000000,611.000000000,0.000000000
1782547989.270666,0.001150486,0.003355583,0.000000000,,,
1782547989.275883,,,,349.000000000,494.000000000,0.000000000
1782547989.275947,0.001126517,0.002708435,0.000000000,,,
1782547989.280812,,,,404.000000000,533.000000000,0.000000000
1782547989.280857,0.001150486,0.002253034,0.000000000,,,
1782547989.285919,,,,450.000000000,598.000000000,0.000000000
1782547989.285985,0.001126517,0.001605886,0.000000000,,,
1782547989.290959,,,,376.000000000,527.000000000,0.000000000
1782547989.291007,0.001126517,0.001150486,0.000000000,,,
1782547989.295931,,,,432.000000000,591.000000000,0.000000000
1782547989.296045,0.001150486,0.000719053,0.000000000,,,
1782547989.300768,,,,422.000000000,553.000000000,0.000000000
1782547989.300802,0.001126517,0.000095874,0.000000000,,,
1782547989.305943,,,,434.000000000,609.000000000,0.000000000
1782547989.306005,0.001126517,-0.000383377,0.000000000,,,
1782547989.310814,,,,373.000000000,514.000000000,0.000000000
1782547989.310859,0.001102549,-0.000863075,0.000000000,,,
1782547989.315978,,,,462.000000000,592.000000000,0.000000000
1782547989.316053,0.001126517,-0.001461983,0.000000000,,,
1782547989.320964,,,,414.000000000,602.000000000,0.000000000
1782547989.321018,0.001126517,-0.001917362,0.000000000,,,
1782547989.325869,,,,423.000000000,571.000000000,0.000000000
1782547989.325891,0.001126517,-0.002397060,0.000000000,,,
1782547989.330995,,,,457.000000000,605.000000000,0.000000000
1782547989.331060,0.001126517,-0.002948284,0.000000000,,,
1782547989.335754,,,,356.000000000,525.000000000,0.000000000
1782547989.335768,0.001102549,-0.003355503,0.000000000,,,
1782547989.340874,,,,494.000000000,708.000000000,0.000000000
1782547989.340968,0.001078580,-0.003954887,0.000000000,,,
1782547989.345917,,,,375.000000000,576.000000000,0.000000000
1782547989.345969,0.001078580,-0.004362106,0.000000000,,,
1782547989.350618,,,,435.000000000,642.000000000,0.000000000
1782547989.350637,0.001078580,-0.004721642,0.000000000,,,
1782547989.355639,,,,392.000000000,657.000000000,0.000000000
1782547989.355656,0.001078580,-0.005105495,0.000000000,,,
1782547989.360680,,,,439.000000000,896.000000000,0.000000000
1782547989.360699,0.001078580,-0.005153179,0.000000000,,,
1782547989.365777,,,,434.000000000,887.000000000,0.000000000
1782547989.365790,0.001006675,-0.005105495,0.000000000,,,
1782547989.370708,,,,443.000000000,966.000000000,0.000000000
1782547989.370731,0.001078580,-0.005297184,0.000000000,,,
1782547989.375636,,,,596.000000000,1130.000000000,0.000000000
1782547989.375665,0.001102549,-0.005321026,0.000000000,,,
1782547989.380635,,,,535.000000000,980.000000000,0.000000000
1782547989.380648,0.001198423,-0.005368710,0.000000000,,,
1782547989.385640,,,,592.000000000,1080.000000000,0.000000000
1782547989.385675,0.001246359,-0.005321026,0.000000000,,,
1782547989.390649,,,,556.000000000,1086.000000000,0.000000000
1782547989.390681,0.001246359,-0.005344868,0.000000000,,,
1782547989.395601,,,,660.000000000,1199.000000000,0.000000000
1782547989.395623,0.001270328,-0.005416870,0.000000000,,,
1782547989.400560,,,,579.000000000,1118.000000000,0.000000000
1782547989.400576,0.001174454,-0.005297184,0.000000000,,,
1782547989.405600,,,,627.000000000,1086.000000000,0.000000000
1782547989.405613,0.001174454,-0.005249023,0.000000000,,,
1782547989.410727,,,,610.000000000,1017.000000000,0.000000000
1782547989.410751,0.001150486,-0.005249023,0.000000000,,,
1782547989.415651,,,,635.000000000,1072.000000000,0.000000000
1782547989.415669,0.001174454,-0.005249023,0.000000000,,,
1782547989.420899,,,,631.000000000,1067.000000000,0.000000000
1782547989.420970,0.001102549,-0.005225182,0.000000000,,,
1782547989.426053,,,,617.000000000,1063.000000000,0.000000000
1782547989.426081,0.001054612,-0.005129337,0.000000000,,,
1782547989.431076,,,,668.000000000,1091.000000000,0.000000000
1782547989.431103,0.001054612,-0.005153179,0.000000000,,,
1782547989.436055,,,,623.000000000,1035.000000000,0.000000000
1782547989.436079,0.001078580,-0.005153179,0.000000000,,,
1782547989.441004,,,,692.000000000,1087.000000000,0.000000000
1782547989.441025,0.001102549,-0.005177021,0.000000000,,,
1782547989.446005,,,,576.000000000,963.000000000,0.000000000
1782547989.446017,0.001126517,-0.005153179,0.000000000,,,
1782547989.450990,,,,687.000000000,1052.000000000,0.000000000
1782547989.450996,0.001102549,-0.005129337,0.000000000,,,
1782547989.456150,0.001054612,-0.005153179,0.000000000,,,
1782547989.456175,,,,691.000000000,1039.000000000,0.000000000
1782547989.461082,,,,713.000000000,1079.000000000,0.000000000
1782547989.461089,0.001102549,-0.005153179,0.000000000,,,
1782547989.465972,,,,661.000000000,1033.000000000,0.000000000
1782547989.465978,0.001126517,-0.005105495,0.000000000,,,
1782547989.471139,,,,682.000000000,1048.000000000,0.000000000
1782547989.471151,0.001150486,-0.005129337,0.000000000,,,
1782547989.476047,,,,684.000000000,1048.000000000,0.000000000
1782547989.476063,0.001150486,-0.005153179,0.000000000,,,
1782547989.481009,,,,708.000000000,1072.000000000,0.000000000
1782547989.481016,0.001102549,-0.005105495,0.000000000,,,
1782547989.486107,0.001102549,-0.005129337,0.000000000,,,
1782547989.486114,,,,715.000000000,1070.000000000,0.000000000
1782547989.490960,,,,719.000000000,1036.000000000,0.000000000
1782547989.490966,0.001174454,-0.005105495,0.000000000,,,
1782547989.496029,,,,726.000000000,1071.000000000,0.000000000
1782547989.496035,0.001222391,-0.005153179,0.000000000,,,
1782547989.501018,0.001174454,-0.005129337,0.000000000,,,
1782547989.501026,,,,629.000000000,989.000000000,0.000000000
1782547989.505933,,,,638.000000000,1016.000000000,0.000000000
1782547989.505939,0.001222391,-0.005129337,0.000000000,,,
1782547989.510998,0.001102549,-0.005105495,0.000000000,,,
1782547989.511007,,,,691.000000000,1023.000000000,0.000000000
1782547989.515871,,,,713.000000000,1048.000000000,0.000000000
1782547989.515886,0.001102549,-0.005129337,0.000000000,,,
1782547989.520931,,,,678.000000000,1027.000000000,0.000000000
1782547989.520940,0.001150486,-0.005105495,0.000000000,,,
1782547989.526110,,,,689.000000000,1019.000000000,0.000000000
1782547989.526117,0.001126517,-0.005129337,0.000000000,,,
1782547989.531042,0.001078580,-0.005129337,0.000000000,,,
1782547989.531052,,,,715.000000000,1041.000000000,0.000000000
1782547989.536111,,,,670.000000000,1027.000000000,0.000000000
1782547989.536116,0.001102549,-0.005129337,0.000000000,,,
1782547989.541002,,,,712.000000000,1048.000000000,0.000000000
1782547989.541014,0.001126517,-0.005105495,0.000000000,,,
1782547989.545971,,,,730.000000000,1068.000000000,0.000000000
1782547989.545979,0.001150486,-0.005129337,0.000000000,,,
1782547989.550973,,,,672.000000000,1013.000000000,0.000000000
1782547989.550979,0.001174454,-0.005153179,0.000000000,,,
1782547989.556025,,,,673.000000000,1012.000000000,0.000000000
1782547989.556036,0.001126517,-0.005153179,0.000000000,,,
1782547989.561069,,,,691.000000000,1031.000000000,0.000000000
1782547989.561085,0.001126517,-0.005153179,0.000000000,,,
1782547989.565910,,,,723.000000000,1056.000000000,0.000000000
1782547989.565916,0.001078580,-0.005129337,0.000000000,,,
1782547989.570906,,,,682.000000000,1028.000000000,0.000000000
1782547989.570912,0.001078580,-0.005105495,0.000000000,,,
1782547989.576062,,,,701.000000000,1035.000000000,0.000000000
1782547989.576067,0.001126517,-0.005105495,0.000000000,,,
1782547989.580919,,,,681.000000000,1023.000000000,0.000000000
1782547989.580925,0.001102549,-0.005129337,0.000000000,,,
1782547989.586063,,,,707.000000000,1028.000000000,0.000000000
1782547989.586068,0.001126517,-0.005129337,0.000000000,,,
1782547989.591022,,,,688.000000000,1044.000000000,0.000000000
1782547989.591031,0.001078580,-0.005105495,0.000000000,,,
1782547989.595993,,,,670.000000000,988.000000000,0.000000000
1782547989.595999,0.001102549,-0.005129337,0.000000000,,,
1782547989.601193,0.001150486,-0.005129337,0.000000000,,,
1782547989.601204,,,,668.000000000,1047.000000000,0.000000000
1782547989.606030,,,,688.000000000,1033.000000000,0.000000000
1782547989.606042,0.001150486,-0.005153179,0.000000000,,,
1782547989.610940,,,,682.000000000,1058.000000000,0.000000000
1782547989.610948,0.001174454,-0.005153179,0.000000000,,,
1782547989.616096,,,,590.000000000,942.000000000,0.000000000
1782547989.616101,0.001102549,-0.005129337,0.000000000,,,
1782547989.620878,,,,700.000000000,1044.000000000,0.000000000
1782547989.620884,0.001078580,-0.005105495,0.000000000,,,
1782547989.626014,,,,664.000000000,1009.000000000,0.000000000
1782547989.626019,0.001102549,-0.005105495,0.000000000,,,
1782547989.630957,,,,709.000000000,1027.000000000,0.000000000
1782547989.630964,0.001150486,-0.005105495,0.000000000,,,
1782547989.635939,,,,681.000000000,1043.000000000,0.000000000
1782547989.635945,0.001150486,-0.005129337,0.000000000,,,
1782547989.641064,0.001150486,-0.005129337,0.000000000,,,
1782547989.641074,,,,709.000000000,1056.000000000,0.000000000
1782547989.645983,,,,665.000000000,1028.000000000,0.000000000
1782547989.645994,0.001126517,-0.005105495,0.000000000,,,
1782547989.650972,,,,696.000000000,1023.000000000,0.000000000
1782547989.650982,0.001126517,-0.005105495,0.000000000,,,
1782547989.656031,,,,738.000000000,1080.000000000,0.000000000
1782547989.656044,0.001126517,-0.005129337,0.000000000,,,
1782547989.660959,,,,736.000000000,1066.000000000,0.000000000
1782547989.660968,0.001174454,-0.005153179,0.000000000,,,
1782547989.666114,,,,633.000000000,962.000000000,0.000000000
1782547989.666138,0.001150486,-0.005129337,0.000000000,,,
1782547989.670957,,,,693.000000000,1025.000000000,0.000000000
1782547989.670962,0.001126517,-0.005105495,0.000000000,,,
1782547989.676075,,,,711.000000000,1060.000000000,0.000000000
1782547989.676080,0.001102549,-0.005105495,0.000000000,,,
1782547989.681017,,,,656.000000000,1008.000000000,0.000000000
1782547989.681026,0.001126517,-0.005105495,0.000000000,,,
1782547989.686080,,,,717.000000000,1041.000000000,0.000000000
1782547989.686097,0.001126517,-0.005129337,0.000000000,,,
1782547989.691136,,,,709.000000000,1056.000000000,0.000000000
1782547989.691144,0.001174454,-0.005129337,0.000000000,,,
1782547989.696109,,,,704.000000000,1025.000000000,0.000000000
1782547989.696120,0.001150486,-0.005129337,0.000000000,,,
1782547989.700908,,,,760.000000000,1063.000000000,0.000000000
1782547989.700913,0.001102549,-0.005129337,0.000000000,,,
1782547989.706066,,,,685.000000000,1027.000000000,0.000000000
1782547989.706072,0.001102549,-0.005129337,0.000000000,,,
1782547989.711021,,,,704.000000000,1054.000000000,0.000000000
1782547989.711028,0.001126517,-0.005129337,0.000000000,,,
1782547989.716117,,,,660.000000000,973.000000000,0.000000000
1782547989.716122,0.001150486,-0.005129337,0.000000000,,,
1782547989.721059,,,,734.000000000,1075.000000000,0.000000000
1782547989.721064,0.001174454,-0.005129337,0.000000000,,,
1782547989.726219,,,,704.000000000,1046.000000000,0.000000000
1782547989.726237,0.001126517,-0.005105495,0.000000000,,,
1782547989.733591,0.001102549,-0.005105495,0.000000000,,,
1782547989.733600,,,,709.000000000,1058.000000000,0.000000000
1782547989.736031,,,,707.000000000,1027.000000000,0.000000000
1782547989.736037,0.001102549,-0.005129337,0.000000000,,,
1782547989.740994,,,,693.000000000,1028.000000000,0.000000000
1782547989.740999,0.001102549,-0.005129337,0.000000000,,,
1782547989.746116,,,,676.000000000,1041.000000000,0.000000000
1782547989.746121,0.001126517,-0.005129337,0.000000000,,,
1782547989.751024,,,,705.000000000,1054.000000000,0.000000000
1782547989.751030,0.001150486,-0.005129337,0.000000000,,,
1782547989.756172,0.001126517,-0.005105495,0.000000000,,,
1782547989.756187,,,,704.000000000,1056.000000000,0.000000000
1782547989.761081,,,,657.000000000,1004.000000000,0.000000000
1782547989.761087,0.001102549,-0.005129337,0.000000000,,,
1782547989.766030,,,,743.000000000,1087.000000000,0.000000000
1782547989.766037,0.001126517,-0.005129337,0.000000000,,,
1782547989.771113,,,,664.000000000,1019.000000000,0.000000000
1782547989.771120,0.001126517,-0.005129337,0.000000000,,,
1782547989.776034,,,,625.000000000,988.000000000,0.000000000
1782547989.776053,0.001150486,-0.005129337,0.000000000,,,
1782547989.780985,,,,603.000000000,951.000000000,0.000000000
1782547989.780992,0.001150486,-0.005105495,0.000000000,,,
1782547989.786114,0.001150486,-0.005105495,0.000000000,,,
1782547989.786120,,,,744.000000000,1070.000000000,0.000000000
1782547989.791064,,,,723.000000000,1036.000000000,0.000000000
1782547989.791070,0.001126517,-0.005129337,0.000000000,,,
1782547989.795973,,,,736.000000000,1063.000000000,0.000000000
1782547989.795978,0.001150486,-0.005129337,0.000000000,,,
1782547989.801070,,,,687.000000000,1031.000000000,0.000000000
1782547989.801084,0.001150486,-0.005129337,0.000000000,,,
1782547989.806064,,,,719.000000000,1054.000000000,0.000000000
1782547989.806073,0.001150486,-0.005105495,0.000000000,,,
1782547989.811173,0.001126517,-0.005105495,0.000000000,,,
1782547989.811183,,,,700.000000000,1060.000000000,0.000000000
1782547989.816154,,,,691.000000000,1043.000000000,0.000000000
1782547989.816183,0.001150486,-0.005129337,0.000000000,,,
1782547989.821112,,,,746.000000000,1079.000000000,0.000000000
1782547989.821117,0.001126517,-0.005129337,0.000000000,,,
1782547989.826075,,,,712.000000000,1046.000000000,0.000000000
1782547989.826082,0.001126517,-0.005129337,0.000000000,,,
1782547989.831023,,,,637.000000000,959.000000000,0.000000000
1782547989.831028,0.001174454,-0.005129337,0.000000000,,,
1782547989.836120,,,,697.000000000,1027.000000000,0.000000000
1782547989.836125,0.001126517,-0.005129337,0.000000000,,,
1782547989.841117,0.001126517,-0.005105495,0.000000000,,,
1782547989.841123,,,,705.000000000,1028.000000000,0.000000000
1782547989.846159,,,,705.000000000,1055.000000000,0.000000000
1782547989.846164,0.001126517,-0.005129337,0.000000000,,,
1782547989.851053,,,,685.000000000,1044.000000000,0.000000000
1782547989.851059,0.001078580,-0.005129337,0.000000000,,,
1782547989.856080,0.001150486,-0.005129337,0.000000000,,,
1782547989.856093,,,,701.000000000,1039.000000000,0.000000000
1782547989.861219,,,,700.000000000,1021.000000000,0.000000000
1782547989.861239,0.001150486,-0.005105495,0.000000000,,,
1782547989.866148,,,,708.000000000,1039.000000000,0.000000000
1782547989.866156,0.001150486,-0.005105495,0.000000000,,,
1782547989.871037,0.001126517,-0.005129337,0.000000000,,,
1782547989.871045,,,,730.000000000,1056.000000000,0.000000000
1782547989.876164,,,,654.000000000,1001.000000000,0.000000000
1782547989.876184,0.001102549,-0.005129337,0.000000000,,,
1782547989.881075,,,,617.000000000,957.000000000,0.000000000
1782547989.881081,0.001102549,-0.005129337,0.000000000,,,
1782547989.886091,,,,672.000000000,1037.000000000,0.000000000
1782547989.886097,0.001126517,-0.005129337,0.000000000,,,
1782547989.891103,,,,707.000000000,1037.000000000,0.000000000
1782547989.891121,0.001150486,-0.005129337,0.000000000,,,
1782547989.896054,0.001150486,-0.005129337,0.000000000,,,
1782547989.896060,,,,731.000000000,1052.000000000,0.000000000
1782547989.901062,0.001126517,-0.005153179,0.000000000,,,
1782547989.901072,,,,680.000000000,1016.000000000,0.000000000
1782547989.906048,,,,668.000000000,1041.000000000,0.000000000
1782547989.906071,0.001126517,-0.005129337,0.000000000,,,
1782547989.910951,,,,728.000000000,1062.000000000,0.000000000
1782547989.910960,0.001126517,-0.005129337,0.000000000,,,
1782547989.916105,0.001126517,-0.005105495,0.000000000,,,
1782547989.916114,,,,673.000000000,1032.000000000,0.000000000
1782547989.921092,,,,715.000000000,1063.000000000,0.000000000
1782547989.921135,0.001150486,-0.005129337,0.000000000,,,
1782547989.926133,,,,665.000000000,989.000000000,0.000000000
1782547989.926139,0.001126517,-0.005129337,0.000000000,,,
1782547989.931062,,,,661.000000000,985.000000000,0.000000000
1782547989.931068,0.001126517,-0.005129337,0.000000000,,,
1782547989.936125,,,,603.000000000,966.000000000,0.000000000
1782547989.936139,0.001126517,-0.005129337,0.000000000,,,
1782547989.940928,,,,693.000000000,1015.000000000,0.000000000
1782547989.940934,0.001150486,-0.005129337,0.000000000,,,
1782547989.946069,0.001150486,-0.005105495,0.000000000,,,
1782547989.946078,,,,693.000000000,1044.000000000,0.000000000
1782547989.951123,,,,712.000000000,1058.000000000,0.000000000
1782547989.951165,0.001126517,-0.005129337,0.000000000,,,
1782547989.956362,0.001150486,-0.005129337,0.000000000,,,
1782547989.956374,,,,678.000000000,1011.000000000,0.000000000
1782547989.960974,,,,691.000000000,1033.000000000,0.000000000
1782547989.960980,0.001126517,-0.005153179,0.000000000,,,
1782547989.966073,,,,707.000000000,1035.000000000,0.000000000
1782547989.966093,0.001126517,-0.005129337,0.000000000,,,
1782547989.971133,,,,724.000000000,1052.000000000,0.000000000
1782547989.971138,0.001150486,-0.005129337,0.000000000,,,
1782547989.976127,,,,678.000000000,1029.000000000,0.000000000
1782547989.976132,0.001150486,-0.005129337,0.000000000,,,
1782547989.981193,,,,645.000000000,986.000000000,0.000000000
1782547989.981217,0.001150486,-0.005129337,0.000000000,,,
1782547989.986233,,,,685.000000000,1044.000000000,0.000000000
1782547989.986291,0.001126517,-0.005129337,0.000000000,,,
1782547989.991132,,,,692.000000000,1005.000000000,0.000000000
1782547989.991164,0.001102549,-0.005129337,0.000000000,,,
1782547989.996123,,,,674.000000000,1019.000000000,0.000000000
1782547989.996161,0.001126517,-0.005129337,0.000000000,,,
1782547990.001213,,,,692.000000000,1035.000000000,0.000000000
1782547990.001285,0.001150486,-0.005105495,0.000000000,,,
1782547990.006106,,,,724.000000000,1050.000000000,0.000000000
1782547990.006119,0.001126517,-0.005105495,0.000000000,,,
1782547990.011214,,,,681.000000000,1001.000000000,0.000000000
1782547990.011278,0.001126517,-0.005129337,0.000000000,,,
1782547990.016062,,,,732.000000000,1070.000000000,0.000000000
1782547990.016077,0.001126517,-0.005129337,0.000000000,,,
1782547990.021031,,,,660.000000000,1013.000000000,0.000000000
1782547990.021077,0.001102549,-0.005129337,0.000000000,,,
1782547990.026117,,,,711.000000000,1043.000000000,0.000000000
1782547990.026190,0.001126517,-0.005129337,0.000000000,,,
1782547990.031215,,,,674.000000000,1011.000000000,0.000000000
1782547990.031244,0.001126517,-0.005105495,0.000000000,,,
1782547990.036328,,,,669.000000000,1004.000000000,0.000000000
1782547990.036400,0.001126517,-0.005105495,0.000000000,,,
1782547990.040922,,,,713.000000000,1035.000000000,0.000000000
1782547990.040948,0.001126517,-0.005105495,0.000000000,,,
1782547990.045838,,,,611.000000000,958.000000000,0.000000000
1782547990.045853,0.001126517,-0.005153179,0.000000000,,,
1782547990.050864,,,,682.000000000,1032.000000000,0.000000000
1782547990.050896,0.001126517,-0.005129337,0.000000000,,,
1782547990.056000,,,,701.000000000,1028.000000000,0.000000000
1782547990.056060,0.001126517,-0.005129337,0.000000000,,,
1782547990.060867,,,,681.000000000,1031.000000000,0.000000000
1782547990.060904,0.001150486,-0.005105495,0.000000000,,,
1782547990.065828,,,,709.000000000,1041.000000000,0.000000000
1782547990.065868,0.001126517,-0.005105495,0.000000000,,,
1782547990.070774,,,,703.000000000,1064.000000000,0.000000000
1782547990.070810,0.001174454,-0.005129337,0.000000000,,,
1782547990.075918,,,,711.000000000,1074.000000000,0.000000000
1782547990.075959,0.001126517,-0.005129337,0.000000000,,,
1782547990.080750,,,,715.000000000,1064.000000000,0.000000000
1782547990.080777,0.001150486,-0.005129337,0.000000000,,,
1782547990.085857,,,,653.000000000,1012.000000000,0.000000000
1782547990.085870,0.001150486,-0.005129337,0.000000000,,,
1782547990.090653,,,,664.000000000,1021.000000000,0.000000000
1782547990.090665,0.001150486,-0.005105495,0.000000000,,,
1782547990.095966,,,,688.000000000,1017.000000000,0.000000000
1782547990.095994,0.001150486,-0.005105495,0.000000000,,,
1782547990.100721,,,,726.000000000,1040.000000000,0.000000000
1782547990.100733,0.001126517,-0.005129337,0.000000000,,,
1782547990.105812,,,,704.000000000,1062.000000000,0.000000000
1782547990.105821,0.001126517,-0.005129337,0.000000000,,,
1782547990.110816,,,,658.000000000,1007.000000000,0.000000000
1782547990.110851,0.001150486,-0.005129337,0.000000000,,,
1782547990.115960,,,,711.000000000,1037.000000000,0.000000000
1782547990.116010,0.001126517,-0.005105495,0.000000000,,,
1782547990.120856,,,,703.000000000,1048.000000000,0.000000000
1782547990.120868,0.001126517,-0.005105495,0.000000000,,,
1782547990.125885,,,,682.000000000,1020.000000000,0.000000000
1782547990.125902,0.001126517,-0.005105495,0.000000000,,,
1782547990.130723,,,,726.000000000,1033.000000000,0.000000000
1782547990.130739,0.001102549,-0.005153179,0.000000000,,,
1782547990.135827,,,,678.000000000,1001.000000000,0.000000000
1782547990.135836,0.001126517,-0.005153179,0.000000000,,,
1782547990.140774,,,,680.000000000,1019.000000000,0.000000000
1782547990.140788,0.001078580,-0.005129337,0.000000000,,,
1782547990.145863,,,,687.000000000,1020.000000000,0.000000000
1782547990.145877,0.001102549,-0.005105495,0.000000000,,,
1782547990.150755,,,,658.000000000,1000.000000000,0.000000000
1782547990.150768,0.001126517,-0.005105495,0.000000000,,,
1782547990.155885,,,,680.000000000,1025.000000000,0.000000000
1782547990.155917,0.001126517,-0.005153179,0.000000000,,,
1782547990.160890,,,,712.000000000,1035.000000000,0.000000000
1782547990.160918,0.001102549,-0.005153179,0.000000000,,,
1782547990.165816,,,,695.000000000,1029.000000000,0.000000000
1782547990.165828,0.001126517,-0.005153179,0.000000000,,,
1782547990.170800,,,,699.000000000,1036.000000000,0.000000000
1782547990.170826,0.001126517,-0.005105495,0.000000000,,,
1782547990.175692,,,,687.000000000,1032.000000000,0.000000000
1782547990.175705,0.001102549,-0.005105495,0.000000000,,,
1782547990.180708,,,,703.000000000,1041.000000000,0.000000000
1782547990.180720,0.001126517,-0.005105495,0.000000000,,,
1782547990.185855,,,,670.000000000,1021.000000000,0.000000000
1782547990.185892,0.001126517,-0.005129337,0.000000000,,,
1782547990.190779,,,,721.000000000,1066.000000000,0.000000000
1782547990.190791,0.001126517,-0.005129337,0.000000000,,,
1782547990.195869,,,,626.000000000,963.000000000,0.000000000
1782547990.195898,0.001126517,-0.005105495,0.000000000,,,
1782547990.200814,,,,681.000000000,1013.000000000,0.000000000
1782547990.200842,0.001126517,-0.005105495,0.000000000,,,
